Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
D Freese,LAK,3B,0.302,128,503,104,152,31,6,17,96,69,99,6,1,0,4,11,0.4,0.489,0.889
B Dewitt,INL,3B,0.298,83,339,48,101,29,2,8,46,20,42,2,3,0,1,7,0.338,0.466,0.804
J Bell,INL,3B,0.173,20,75,4,13,2,1,2,9,3,19,0,0,0,1,4,0.203,0.307,0.509
R Mitchell,INL,1B,0.27,126,488,81,132,32,4,22,82,31,126,5,5,3,5,9,0.324,0.488,0.812
A Bates,LNC,1B,0.332,98,373,89,124,21,2,24,88,69,83,0,1,0,4,9,0.456,0.592,1.048
S White,LNC,3B,0.256,117,465,79,119,29,1,21,98,56,103,4,3,0,6,6,0.347,0.458,0.805
L Anderson,LNC,1B,0.343,10,35,13,12,2,0,1,9,11,9,0,0,0,1,0,0.489,0.486,0.975
E Colina,HDM,3B,0.213,17,61,8,13,2,0,0,5,4,1,0,1,0,0,3,0.284,0.246,0.529
R Eastley,HDM,1B,0.265,45,166,20,44,9,0,1,19,17,41,1,0,1,2,7,0.34,0.337,0.678
J Flaig,HDM,3B,0.253,78,293,40,74,15,0,4,34,14,49,2,3,3,2,11,0.298,0.345,0.643
A Hargrove,HDM,1B,0.174,40,132,14,23,2,0,6,13,14,47,0,1,0,2,6,0.26,0.326,0.586
J Limonta,HDM,1B,0.3,129,474,72,142,21,8,12,72,49,91,2,5,1,7,6,0.366,0.454,0.82
M Mangini,HDM,3B,0.226,17,62,7,14,1,2,2,8,6,21,1,0,0,0,1,0.304,0.403,0.708
D Morris,RCQ,3B,0.232,38,142,16,33,6,0,1,7,8,31,3,1,1,1,2,0.272,0.296,0.567
M Izturis,RCQ,3B,0.318,7,22,5,7,1,0,0,3,6,3,0,0,0,1,0,0.448,0.364,0.812
J Davies,RCQ,1B,0.071,6,14,1,1,0,0,0,0,1,9,0,0,0,0,0,0.133,0.071,0.205
T Brewer,RCQ,3B,0.208,46,144,19,30,5,2,0,14,12,37,3,2,5,1,1,0.286,0.271,0.557
C Remole,RCQ,1B,0.286,91,332,45,95,19,0,6,54,24,37,3,1,1,3,12,0.337,0.398,0.735
J Larue,RCQ,3B,0.255,29,94,16,24,5,0,4,15,5,31,1,1,2,1,1,0.297,0.436,0.733
P Reilly,RCQ,1B,0.225,96,325,35,73,10,3,12,49,26,99,4,5,1,6,4,0.283,0.385,0.668
