Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
O Vicioso,BRE,SS,.237,43,156,17,37,5,3,0,17,5,44,2,5,1,0,2,.261,.308,.569
J Blanc,BRE,OF,.217,27,83,8,18,2,1,0,5,2,21,1,3,2,0,2,.244,.265,.509
L Cain,BRE,OF,.356,50,205,45,73,18,5,5,37,20,32,12,3,0,3,7,.418,.566,.984
I Palencia,BRE,C,.400,22,70,10,28,4,0,0,11,6,13,2,3,0,0,2,.468,.457,.925
F De La Cruz,BRE,3B,.264,28,106,15,28,2,0,5,20,4,26,0,1,1,1,1,.301,.425,.725
J Alonso,BRE,1B,.292,15,48,5,14,4,0,1,6,7,17,0,0,0,1,1,.375,.438,.813
J Stanfield,BRE,C,.241,30,83,4,20,1,0,1,13,9,18,1,1,0,2,1,.323,.289,.612
N Yoho,BRE,OF,.298,40,168,31,50,5,5,2,29,11,25,6,1,0,3,2,.346,.423,.769
A De La Rosa,BRE,OF,.248,37,137,21,34,7,0,1,11,12,34,4,1,0,2,3,.305,.321,.626
J Muyco,CUB,C,.500,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,.500,1.000,1.500
V Liriano,CUB,OF,.417,3,12,2,5,1,1,0,1,1,4,0,0,0,0,1,.462,.667,1.128
A Rivera,CUB,SS,.333,3,12,2,4,0,0,0,1,0,2,0,0,0,0,0,.333,.333,.667
P Farina,CUB,C,.333,9,18,1,6,0,0,0,3,2,2,0,0,0,0,2,.400,.333,.733
J Defendis,CUB,RF,.316,18,76,13,24,4,1,0,13,4,5,2,1,0,1,0,.346,.395,.740
N Garciaparra,CUB,SS,.200,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,.200,.200,.400
L Rivera,CUB,3B,.282,27,103,15,29,5,0,0,9,6,15,9,2,2,0,2,.339,.330,.669
J Westphal,CUB,OF,.368,5,19,4,7,0,1,0,3,1,6,1,1,0,0,0,.400,.474,.874
D Lewis,CUB,OF,.322,45,174,37,56,14,5,0,27,17,23,3,3,1,4,6,.381,.460,.840
R Canzler,CUB,3B,.299,49,157,22,47,11,3,1,20,24,41,1,5,2,4,4,.387,.427,.814
V Heredia,CUB,3B,.230,18,61,7,14,2,1,0,5,3,18,7,3,3,0,0,.277,.295,.572
Y Carter,CUB,C,.263,11,38,6,10,2,0,1,8,1,14,1,0,0,1,0,.275,.395,.670
S Baez,CUB,SS,.213,41,150,13,32,4,1,0,10,5,26,3,2,0,1,2,.242,.253,.495
S Harris,CUB,OF,.330,22,94,12,31,4,1,0,14,3,16,1,1,3,0,1,.351,.394,.744
O Wick,CUB,C,.225,26,40,7,9,3,0,0,4,6,14,0,0,1,0,1,.326,.300,.626
R Brown,CUB,OF,.275,52,189,27,52,8,5,0,26,11,34,8,7,1,1,4,.337,.370,.707
M Mercedes,CUB,C,.298,34,84,12,25,3,0,1,11,5,5,1,2,1,1,5,.341,.369,.710
N Crouch,CUB,1B,.286,46,168,20,48,13,0,2,25,19,51,0,0,1,3,3,.379,.399,.778
R Episcopo,CUB,OF,.298,46,168,30,50,7,1,2,26,25,48,7,3,1,3,2,.383,.387,.770
D Johnston,CUB,SS,.182,13,44,4,8,2,0,0,5,6,24,0,3,0,0,0,.280,.227,.507
D Seara,CUB,2B,.226,34,106,10,24,9,1,1,7,9,16,6,1,3,1,0,.284,.358,.643
J Morgan,CUB,C,.221,30,68,6,15,4,0,0,7,4,20,0,0,0,0,2,.274,.279,.553
R Prettyman,MAR,3B,.182,5,22,4,4,0,0,0,3,3,3,2,0,0,0,0,.280,.182,.462
R Eastley,MAR,3B,.667,3,12,4,8,1,0,1,4,2,0,0,0,0,0,0,.714,1.000,1.714
J Nelson,MAR,OF,.273,3,11,2,3,0,1,0,3,1,3,0,0,0,1,0,.357,.455,.812
R Hudson,MAR,2B,.000,2,9,3,0,0,0,0,0,0,1,0,0,0,0,1,.000,.000,.000
S Bradford Jr.,MAR,OF,.270,8,37,8,10,2,3,1,8,1,14,0,1,0,1,0,.300,.568,.868
J Hernandez,MAR,OF,.333,7,24,4,8,2,0,2,3,5,8,0,0,0,0,0,.448,.667,1.115
B Jacobsen,MAR,1B,.308,4,13,1,4,3,0,0,3,4,4,0,0,0,0,0,.500,.538,1.038
M Liverpool,MAR,OF,.298,30,94,24,28,5,0,0,10,9,23,10,3,1,1,1,.391,.351,.742
E Jacobo,MAR,C,.179,17,56,10,10,1,0,0,9,9,23,1,2,0,0,4,.313,.196,.510
D Ruiz,MAR,OF,.263,29,114,16,30,1,2,3,18,1,26,2,0,1,1,5,.309,.386,.695
T Auty,MAR,OF,.352,29,108,24,38,14,2,0,22,14,17,1,1,0,2,4,.424,.519,.943
K Dixon,MAR,C,.224,19,67,8,15,4,0,1,8,4,19,2,0,1,0,3,.288,.328,.616
R Garth,MAR,2B,.357,27,112,23,40,10,5,3,15,7,17,3,2,0,1,2,.430,.616,1.046
J Guzman,MAR,2B,.320,35,153,30,49,5,2,1,24,11,19,6,4,1,0,1,.373,.399,.772
E Hernandez,MAR,OF,.356,23,87,14,31,3,1,4,18,10,19,0,2,0,0,2,.423,.552,.974
L Bonilla,MAR,3B,.248,34,125,22,31,3,4,2,22,10,40,1,2,3,5,2,.308,.384,.692
D Zorn,MAR,SS,.247,24,93,11,23,3,2,0,10,13,28,2,4,0,1,0,.343,.323,.665
N Prosise,MAR,C,.240,29,100,9,24,9,0,0,14,7,18,0,3,0,1,3,.306,.330,.636
A Hargrove,MAR,1B,.314,39,137,33,43,12,1,3,25,31,44,2,0,1,2,1,.464,.482,.945
C Ledbetter,MAR,C,.311,34,122,22,38,9,1,4,21,10,44,2,0,1,0,0,.364,.500,.864
J Dominguez,MAR,SS,.240,33,125,17,30,4,1,0,11,10,35,8,1,2,2,1,.297,.288,.585
J Graterol,MAR,OF,.345,30,110,22,38,3,2,2,25,19,28,7,5,0,0,1,.446,.464,.910
G Halman,MAR,OF,.258,26,89,17,23,2,3,3,11,10,19,1,3,0,1,5,.350,.449,.799
K Gergel,MAR,C,.316,36,133,28,42,9,2,5,27,9,36,1,1,0,0,1,.377,.526,.903
R Yan,RAN,3B,.556,2,9,3,5,1,1,0,1,1,0,1,0,0,0,0,.600,.889,1.489
A De La Cruz,RAN,C,.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
J Perez,RAN,OF,.143,3,7,1,1,1,0,0,1,0,1,0,0,0,0,1,.143,.286,.429
M Gomez,RAN,3B,.385,4,13,5,5,2,0,1,4,3,2,0,0,0,1,1,.471,.769,1.240
A Martinez,RAN,C,.067,6,15,1,1,0,0,0,1,4,3,1,0,0,1,0,.250,.067,.317
B Crabtree,RAN,C,.227,6,22,2,5,0,0,0,4,0,3,0,0,0,1,0,.217,.227,.445
M Nickeas,RAN,C,.286,6,21,2,6,1,0,1,6,3,4,0,0,0,0,1,.400,.476,.876
P Hawke,RAN,1B,.386,19,70,17,27,6,1,4,17,19,5,3,0,0,2,0,.505,.671,1.177
M Smith,RAN,SS,.242,35,128,20,31,3,1,0,10,18,25,8,3,0,2,1,.331,.281,.612
G Laird,RAN,C,.192,8,26,4,5,2,2,0,3,2,2,1,0,0,0,1,.276,.423,.699
T Mehl,RAN,OF,.320,54,203,38,65,14,3,0,33,26,50,27,8,0,4,3,.403,.419,.822
M Pina,RAN,C,.247,27,85,13,21,3,1,0,10,7,12,2,0,0,1,4,.356,.306,.662
J Torres,RAN,OF,.254,48,169,29,43,11,0,6,26,19,50,6,2,0,1,8,.349,.426,.775
R Anderson,RAN,OF,.286,47,185,32,53,5,0,0,14,20,46,18,9,1,3,6,.363,.314,.677
J Whittleman,RAN,3B,.279,51,190,31,53,12,8,0,35,35,42,11,4,0,2,3,.393,.426,.819
W Backman II,RAN,3B,.212,35,118,16,25,3,3,2,13,22,44,1,0,0,1,2,.347,.339,.686
R Valiente,RAN,OF,.316,45,155,27,49,3,1,2,27,17,37,14,4,1,3,3,.384,.387,.771
J Vallejo,RAN,SS,.291,52,203,28,59,7,2,1,15,19,49,18,5,2,1,2,.364,.360,.724
A Carvajal,RAN,SS,.227,32,110,14,25,3,1,1,12,7,24,2,1,1,4,4,.276,.300,.576
J Napoli,RAN,OF,.217,36,120,12,26,3,3,1,16,13,27,0,2,0,2,3,.294,.317,.611
R Mendez,ATH,OF,.275,13,51,7,14,3,1,0,6,3,12,1,0,0,0,2,.315,.373,.687
B Snyder,ATH,3B,.000,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,.500,.000,.500
D Sutton III,ATH,1B,.320,8,25,2,8,2,0,0,4,2,10,0,0,0,1,0,.357,.400,.757
R Alvarado,ATH,OF,.296,48,169,37,50,10,3,6,32,23,36,9,4,0,1,1,.412,.497,.909
H Bocachica,ATH,OF,.083,4,12,1,1,1,0,0,1,0,3,0,0,0,0,0,.083,.167,.250
G Rosendo,ATH,C,.246,34,118,13,29,3,0,0,9,9,18,1,1,1,0,6,.315,.271,.587
P Maldonado,ATH,C,.253,30,87,18,22,7,2,0,7,17,30,2,1,0,0,4,.393,.379,.772
M Klug,ATH,2B,.182,29,88,19,16,4,1,1,13,29,29,14,5,1,1,2,.407,.284,.691
A Piper-Jordan,ATH,OF,.244,52,201,44,49,10,7,1,24,21,55,19,10,6,5,4,.323,.378,.701
C Morales,ATH,OF,.255,52,192,22,49,8,2,1,28,23,52,4,4,0,1,4,.357,.333,.690
F Medina,ATH,OF,.151,38,126,12,19,2,4,1,12,8,52,4,2,2,0,5,.213,.254,.467
S Hernandez,ATH,SS,.219,39,114,19,25,2,1,0,14,17,29,4,5,1,1,2,.338,.254,.593
A Valdez,ATH,SS,.222,51,189,24,42,5,5,4,39,21,44,8,4,5,3,1,.309,.365,.674
J Rivera,ATH,C,.167,12,36,2,6,2,0,0,5,3,15,0,0,0,1,0,.225,.222,.447
B Ingold,ATH,SS,.271,54,207,31,56,9,3,1,31,31,44,4,4,1,4,5,.367,.357,.725
B Gunther,GIA,C,.267,11,30,3,8,1,0,0,4,3,5,0,0,0,0,0,.353,.300,.653
D Maroul,GIA,3B,.345,8,29,6,10,5,0,1,5,1,7,0,0,0,1,0,.355,.621,.976
G McCarthy,GIA,C,.333,18,51,7,17,4,0,2,11,1,8,1,1,0,2,0,.345,.529,.875
B Copeland,GIA,OF,.333,18,60,16,20,4,2,1,14,5,14,2,0,0,1,2,.388,.517,.905
A Sanchez,GIA,CF,.600,4,10,5,6,1,0,0,2,3,1,1,0,0,0,0,.714,.700,1.414
C Stanton,GIA,1B,.286,33,133,24,38,12,1,2,23,7,23,12,4,2,2,1,.353,.436,.789
N Haynes,GIA,OF,.250,7,16,4,4,1,2,0,1,3,3,3,0,0,0,0,.368,.563,.931
H Gutierrez,GIA,C,.262,20,65,8,17,1,0,2,10,8,6,3,0,0,1,1,.364,.369,.733
D Buller,GIA,C,.351,14,37,8,13,2,0,1,10,5,8,0,1,0,2,0,.458,.486,.945
A Richardson,GIA,OF,.321,53,193,45,62,4,2,1,10,44,43,40,6,7,0,1,.465,.378,.844
L Disla,GIA,3B,.424,8,33,6,14,3,1,1,12,1,4,0,0,1,0,0,.441,.667,1.108
S Schoop,GIA,SS,.254,48,169,29,43,4,0,1,19,14,18,10,4,7,1,4,.328,.296,.624
A Nunez,GIA,OF,.367,46,150,30,55,4,4,0,21,18,43,28,6,4,0,3,.457,.447,.904
R Janeway,GIA,1B,.231,48,160,29,37,6,2,2,28,24,30,5,2,2,5,1,.337,.331,.668
E Cividanes,GIA,OF,.346,31,81,12,28,8,1,0,17,7,20,6,0,1,0,2,.398,.469,.867
K Bone,GIA,C,.000,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,.333,.000,.333
D Desouza,GIA,OF,.227,16,44,8,10,2,0,0,2,8,10,1,1,1,0,2,.346,.273,.619
J Acha,GIA,3B,.282,40,124,20,35,6,2,0,21,14,32,4,1,1,4,3,.367,.363,.730
M Santoro,GIA,OF,.237,14,38,5,9,4,1,1,8,3,11,0,1,0,0,1,.310,.474,.783
J Luster,GIA,SS,.056,12,36,1,2,0,0,0,0,4,14,1,0,1,0,1,.150,.056,.206
B Groth,GIA,SS,.226,22,62,10,14,0,1,0,5,13,15,5,1,0,2,6,.367,.258,.625
L King,GIA,SS,.326,16,43,2,14,1,0,0,6,4,12,2,0,2,1,2,.400,.349,.749
N Rojas,GIA,C,.233,29,73,11,17,1,1,0,10,5,15,3,1,4,1,2,.288,.274,.561
H Perez,GIA,OF,.263,22,57,11,15,2,0,0,7,7,22,2,1,1,0,2,.354,.298,.652
J Lobaton,PAD,C,.357,5,14,2,5,2,0,0,2,6,4,1,0,0,0,0,.550,.500,1.050
M Thayer,PAD,OF,.375,3,8,1,3,0,0,0,1,2,0,1,1,0,0,0,.545,.375,.920
W Venable,PAD,OF,.322,15,59,13,19,4,2,1,12,2,9,4,0,0,0,1,.385,.508,.893
T Turner,PAD,OF,.230,28,126,20,29,4,3,1,11,7,33,5,3,2,0,0,.276,.333,.609
C Smith,PAD,1B,.357,21,84,13,30,7,0,3,18,8,23,1,2,0,1,1,.409,.548,.956
C Cleland,PAD,SS,.323,25,93,14,30,10,0,0,8,5,18,0,2,2,2,4,.363,.430,.793
J Thomas-Dotson,PAD,OF,.185,20,54,4,10,0,0,1,5,3,31,1,0,0,1,0,.237,.241,.478
R Chang,PAD,SS,.167,15,48,9,8,2,0,0,4,5,12,0,0,0,1,0,.255,.208,.463
B Killian,PAD,C,.289,32,114,6,33,8,2,0,10,3,27,4,1,0,2,3,.303,.395,.697
J Gonzalez,PAD,SS,.233,42,150,19,35,5,1,0,14,4,33,5,2,4,2,1,.264,.280,.544
T Johnston,PAD,C,.302,20,53,11,16,5,0,2,10,11,18,0,3,0,0,0,.464,.509,.973
W Crafort,PAD,OF,.248,38,145,19,36,10,2,2,19,8,52,2,0,2,4,2,.280,.386,.666
L Sanchez,PAD,C,.302,43,169,27,51,15,1,1,26,7,23,1,3,1,2,9,.326,.420,.746
J Diaz,PAD,OF,.352,39,145,22,51,5,6,2,24,17,30,19,5,1,2,1,.425,.510,.935
E Gill,PAD,1B,.234,36,124,17,29,8,0,4,16,14,44,0,0,1,0,6,.336,.395,.731
C Steiner,PAD,3B,.277,35,137,21,38,7,0,0,13,5,23,3,0,1,1,4,.301,.328,.629
J Howard,PAD,OF,.354,23,96,21,34,6,2,0,14,10,15,12,2,1,2,1,.413,.458,.871
K Blanks,PAD,1B,.299,48,164,33,49,10,1,7,30,25,49,3,1,0,1,3,.420,.500,.920
J Sanchez,PAD,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
M Diaz,ROY,OF,.462,3,13,2,6,2,0,0,2,0,2,0,1,0,0,1,.462,.615,1.077
J Saavedra,ROY,OF,.167,5,6,2,1,0,1,0,0,4,1,0,1,0,0,0,.500,.500,1.000
J Johnson,ROY,SS,.259,28,112,24,29,8,2,1,16,23,24,7,1,2,1,2,.387,.393,.780
J Bianchi,ROY,SS,.408,28,98,29,40,7,4,6,30,16,22,5,2,0,5,2,.484,.745,1.229
F Peralta,ROY,OF,.281,35,128,21,36,6,2,3,25,8,33,1,2,0,2,1,.343,.430,.772
J Lowen,ROY,C,.152,18,46,4,7,2,0,0,3,3,18,0,2,0,0,2,.220,.196,.416
A Blanco,ROY,SS,.320,7,25,6,8,1,0,2,9,1,7,1,2,1,0,0,.370,.600,.970
R Boudreaux,ROY,C,.259,27,81,24,21,7,0,2,13,14,25,1,0,0,0,0,.406,.420,.826
V Arce,ROY,SS,.335,47,170,37,57,10,0,1,21,7,17,7,5,1,0,1,.405,.412,.817
A Morel,ROY,OF,.313,46,131,23,41,6,6,2,23,15,32,15,4,0,1,5,.385,.496,.881
J Duarte,ROY,OF,.309,47,178,33,55,7,6,3,36,25,32,11,7,0,3,3,.388,.466,.855
O Gonzalez,ROY,OF,.284,55,197,40,56,5,5,4,31,22,68,17,5,0,2,4,.364,.421,.786
C Avila,ROY,1B,.246,17,57,5,14,2,0,1,7,2,16,3,0,4,0,0,.283,.333,.617
J Infante,ROY,C,.286,16,28,6,8,3,0,2,7,5,12,0,1,0,0,0,.429,.607,1.036
W Matos,ROY,1B,.243,45,148,18,36,7,1,2,18,14,54,0,3,2,2,4,.305,.345,.649
J Aughey,ROY,3B,.133,13,30,8,4,1,0,2,3,7,14,1,0,0,0,0,.333,.367,.700
J Dickerson,ROY,OF,.294,56,214,27,63,12,9,4,40,27,46,9,12,0,3,1,.371,.491,.862
O Marrero,ROY,C,.246,21,57,6,14,0,0,0,5,6,11,0,0,0,0,2,.317,.246,.563
N Doscher,ROY,C,.146,17,48,13,7,1,0,0,4,15,10,2,0,0,0,4,.349,.167,.516
