Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C Gross,SI,RF,0.145,21,55,4,8,2,1,1,4,4,32,2,0,0,0,0,0.203,0.273,0.476
L West,ABD,LF,0.194,13,31,5,6,1,1,2,7,6,14,0,1,0,0,1,0.324,0.484,0.808
B Reynolds,HV,OF,0.23,38,148,15,34,7,4,1,9,2,42,9,3,0,1,5,0.238,0.351,0.59
J Johnson,ONE,CF,0.241,73,270,38,65,11,7,3,20,41,50,7,4,1,0,7,0.345,0.367,0.712
T Mitchell,BAT,CF,0.155,19,58,4,9,1,0,0,4,4,21,3,2,0,1,0,0.206,0.172,0.379
F Santana,SI,RF,0.236,40,140,17,33,6,1,1,10,10,29,5,4,1,1,1,0.289,0.314,0.604
L Castro,WIL,CF,0.316,66,256,48,81,19,5,7,43,13,49,18,9,1,4,6,0.351,0.512,0.863
W Pichardo,LOW,LF,0.302,62,245,39,74,14,1,2,21,18,76,32,9,2,1,1,0.351,0.392,0.743
B Biela,SC,LF,0.196,37,112,13,22,5,0,1,6,14,22,3,1,0,0,5,0.286,0.268,0.554
D Biell,HV,CF,0.277,59,191,34,53,5,3,2,17,18,41,12,3,6,1,2,0.362,0.366,0.729
E Chambers,SC,CF,0.245,58,200,45,49,15,0,4,22,50,78,6,0,1,2,1,0.393,0.38,0.773
R Dixon,TRI,RF,0.302,38,126,11,38,4,1,1,11,10,22,2,1,0,1,0,0.35,0.373,0.723
E Eiland,AUB,CF,0.194,66,217,19,42,7,2,1,15,26,95,13,5,1,0,1,0.289,0.258,0.547
B Greenwell,MV,LF,0.346,7,26,5,9,2,0,0,4,2,2,2,0,0,0,0,0.393,0.423,0.816
J James,WIL,CF,0.264,30,121,15,32,4,3,1,13,11,22,7,4,0,0,3,0.336,0.372,0.708
D Jones,HV,RF,0.215,47,135,14,29,6,2,1,9,4,31,7,3,2,0,3,0.237,0.311,0.549
E Kanaby,JAM,CF,0.26,65,208,21,54,6,1,0,14,37,34,9,3,4,2,4,0.373,0.298,0.672
B Riportella,BAT,LF,0.191,42,115,16,22,1,0,2,12,12,28,6,1,4,2,1,0.269,0.252,0.521
K Saukko,SC,OF,0.172,28,87,11,15,1,1,0,6,6,25,3,0,2,2,2,0.221,0.207,0.428
R Rodriguez,BAT,RF,0.311,42,167,18,52,10,4,3,30,6,34,1,0,0,0,1,0.339,0.473,0.812
M Brisker,AUB,CF,0.2,59,200,27,40,4,0,1,23,19,59,11,4,2,1,2,0.275,0.235,0.51
Z Collier,WIL,LF,0.226,34,137,21,31,10,1,1,13,9,42,7,0,1,2,0,0.28,0.336,0.616
B Conley,ABD,RF,0.263,31,99,23,26,4,2,1,8,22,26,4,1,2,2,0,0.395,0.374,0.769
C Cregar,JAM,RF,0.219,8,32,5,7,1,0,1,2,0,7,0,1,0,0,1,0.219,0.344,0.563
J Garber,BRK,CF,0.264,33,121,24,32,6,0,0,7,15,26,5,1,2,2,2,0.364,0.314,0.678
J Higley,VER,RF,0.271,53,192,22,52,6,3,3,20,12,52,6,6,2,4,1,0.327,0.38,0.707
D Hood,VER,RF,0.246,38,138,12,34,4,1,2,24,11,45,2,1,0,7,4,0.302,0.333,0.635
J Kipnis,MV,LF,0.306,29,111,19,34,8,3,1,19,15,18,3,3,0,2,1,0.388,0.459,0.847
E LeBlanc,BRK,LF,0.083,4,12,0,1,0,0,0,0,1,4,0,0,0,0,1,0.154,0.083,0.237
Z Moore,JAM,RF,0.208,39,101,16,21,6,1,0,8,8,31,6,3,2,0,3,0.279,0.287,0.566
T Palincsar,MV,RF,0.208,55,183,26,38,7,1,3,18,17,49,1,0,0,1,3,0.284,0.306,0.59
J Ramirez,VER,LF,0.264,72,295,35,78,18,6,4,39,14,45,6,9,0,1,8,0.306,0.407,0.713
J Rook,ABD,RF,0.202,37,99,9,20,3,0,2,8,12,40,3,2,1,0,2,0.295,0.293,0.588
D Rubinstein,SC,RF,0.267,65,243,32,65,13,3,3,36,13,73,5,3,2,5,5,0.309,0.383,0.692
J Servidio,BRK,CF,0.181,49,155,23,28,6,0,6,19,20,53,3,1,4,1,2,0.316,0.335,0.651
M Swinson,BAT,CF,0.196,23,92,13,18,5,1,0,9,11,24,4,1,4,1,0,0.279,0.272,0.551
S Williams,BRK,CF,0.333,2,6,2,2,0,0,0,0,0,1,1,0,0,0,0,0.429,0.333,0.762
K Conley,BAT,LF,0.385,29,109,21,42,16,0,8,23,13,20,2,3,0,1,1,0.452,0.752,1.204
G Cohen,HV,LF,0.206,41,131,12,27,6,0,3,12,9,35,5,3,2,1,4,0.266,0.321,0.586
G Folgia,MV,LF,0.272,65,232,34,63,17,3,3,36,33,49,3,5,2,2,6,0.383,0.409,0.792
J Hazelbaker,LOW,OF,0.125,3,8,0,1,0,0,0,0,4,3,0,0,1,0,0,0.417,0.125,0.542
J Henry,MV,CF,0.286,67,248,48,71,12,0,0,23,49,37,22,1,7,0,3,0.408,0.335,0.743
K Jensen,JAM,LF,0.28,55,182,24,51,10,5,4,24,18,46,3,0,0,4,4,0.354,0.456,0.81
B Kemp,TRI,CF,0.259,66,220,35,57,5,2,0,11,25,31,16,3,3,1,4,0.367,0.3,0.667
M Rockett,ONE,RF,0.274,70,266,36,73,7,6,3,27,10,41,6,2,6,2,8,0.306,0.38,0.686
S Stonecipher,JAM,LF,0.264,41,144,20,38,11,1,2,12,11,31,4,0,2,1,4,0.318,0.396,0.714
S Wilkerson,LOW,OF,0.264,31,125,15,33,10,5,0,11,5,22,5,1,1,0,4,0.308,0.424,0.732
S Barksdale,TRI,RF,0.175,37,103,11,18,5,1,2,8,8,34,2,3,1,0,1,0.234,0.301,0.535
H Brantley,JAM,LF,0.0,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
S Bumbry,ABD,CF,0.234,45,128,15,30,8,3,2,10,20,55,5,3,3,0,1,0.342,0.391,0.733
J Goebbert,TRI,LF,0.238,59,189,21,45,12,3,0,18,22,39,2,3,1,1,4,0.332,0.333,0.665
A Gregory,BRK,LF,0.278,42,144,23,40,10,2,2,17,16,29,1,0,0,4,3,0.349,0.417,0.766
R Harris,BRK,OF,0.273,4,11,1,3,1,0,0,1,0,6,0,0,0,0,0,0.273,0.364,0.636
A Hassan,LOW,RF,0.333,26,93,14,31,5,1,1,11,8,11,1,1,1,1,2,0.382,0.441,0.823
J Hernandez,SC,LF,0.263,8,19,1,5,1,0,0,1,2,4,1,0,0,0,0,0.391,0.316,0.707
W Holmes,LOW,LF,0.264,27,91,15,24,3,1,2,14,7,28,0,2,0,3,1,0.333,0.385,0.718
D Mack,SI,RF,0.306,66,232,27,71,19,4,7,41,21,44,2,4,1,1,9,0.372,0.513,0.885
J Milo,SI,LF,0.253,25,75,13,19,5,0,1,12,22,23,4,0,1,0,4,0.429,0.36,0.789
C Murrill,HV,CF,0.306,49,193,31,59,7,2,0,18,13,46,29,7,4,1,1,0.36,0.363,0.723
B Nommensen,HV,RF,0.258,57,186,21,48,4,4,1,26,20,37,15,5,4,3,1,0.347,0.339,0.686
N Santomauro,BRK,LF,0.241,45,145,18,35,5,3,6,21,28,38,1,4,1,0,2,0.368,0.441,0.809
J Sferra,VER,CF,0.238,50,160,16,38,2,0,0,9,9,25,5,1,1,0,1,0.282,0.25,0.532
R Smith,JAM,CF,0.305,30,105,11,32,2,0,0,9,8,27,5,3,1,1,2,0.357,0.324,0.68
A Markel,JAM,CF,0.295,29,105,21,31,6,2,4,17,11,43,0,2,2,2,1,0.356,0.505,0.861
