Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Turner,DAY,2B,0.311,117,466,70,145,25,4,10,59,39,72,12,8,0,2,7,0.374,0.446,0.82
B Rojo,DAY,2B,0.227,61,194,21,44,9,1,1,21,9,43,8,3,4,2,4,0.269,0.299,0.568
O Marmol,QC,SS,0.209,31,86,12,18,3,1,0,7,7,13,4,2,2,1,2,0.296,0.267,0.563
M Rivera,GL,SS,0.211,6,19,2,4,0,0,0,2,1,3,1,0,0,0,0,0.286,0.211,0.496
J Tordi,DAY,SS,0.209,24,67,10,14,2,1,0,4,3,14,0,0,0,0,2,0.254,0.269,0.522
J Rivera,FW,2B,0.225,91,284,34,64,14,0,5,26,43,43,2,1,4,2,6,0.329,0.327,0.657
Y Ortiz,BEL,SS,0.212,97,288,28,61,8,1,0,23,23,59,4,8,5,3,3,0.272,0.247,0.519
E Herrera,GL,2B,0.167,9,36,3,6,2,0,0,3,1,10,3,1,0,0,0,0.25,0.222,0.472
A Gonzalez,GL,2B,0.296,84,314,42,93,20,2,5,29,27,69,7,5,4,2,8,0.352,0.42,0.772
J Soto,BUR,2B,0.226,57,164,18,37,4,0,3,13,7,21,1,1,3,3,1,0.266,0.305,0.57
J Mota,PEO,SS,0.277,67,220,35,61,17,1,2,16,24,42,9,5,5,1,3,0.35,0.391,0.741
W Luque,BEL,2B,0.125,24,64,4,8,2,0,0,3,3,12,1,0,0,1,0,0.174,0.156,0.33
F Lizarraga,GL,SS,0.261,79,284,35,74,17,0,6,29,11,76,11,5,11,0,10,0.293,0.384,0.677
M Ferrer,SB,2B,0.216,71,218,25,47,10,1,1,27,31,42,5,2,5,1,9,0.317,0.284,0.602
J Vallejo,CLI,2B,0.269,129,513,68,138,17,5,1,46,44,102,47,3,5,4,5,0.326,0.327,0.653
M Affronti,KC,SS,0.264,78,295,38,78,15,0,5,29,18,48,8,2,6,2,12,0.313,0.366,0.68
C Lopez,QC,SS,0.219,94,311,50,68,9,2,4,27,35,95,8,7,4,1,5,0.301,0.299,0.6
D Peterson,CLI,SS,0.207,23,87,10,18,3,0,1,9,4,26,2,2,1,1,4,0.247,0.276,0.523
J Bianchi,BUR,SS,0.247,99,368,43,91,19,0,2,36,25,72,15,4,1,6,10,0.296,0.315,0.611
D Johnston,PEO,SS,0.169,43,136,14,23,4,1,3,16,15,59,8,5,0,1,1,0.255,0.279,0.534
I Omura,KC,2B,0.194,33,108,6,21,4,0,0,11,10,20,0,0,1,2,3,0.264,0.231,0.496
L Ott,WM,2B,0.271,43,140,24,38,4,1,2,16,19,28,2,3,0,1,3,0.368,0.357,0.725
W Stone,LAN,2B,0.444,2,9,0,4,1,0,0,1,1,1,0,0,0,0,0,0.5,0.556,1.056
J Rivera,GL,SS,0.252,39,143,20,36,5,1,4,16,8,28,3,4,2,0,3,0.291,0.385,0.676
C Gutierrez,LAN,2B,0.244,24,82,15,20,8,0,0,10,14,16,3,0,0,1,2,0.37,0.341,0.711
J Garcia,QC,2B,0.202,33,84,10,17,4,0,0,5,7,18,3,4,2,1,3,0.269,0.25,0.519
J Diaz,WIS,SS,0.228,75,259,22,59,12,0,1,18,19,53,2,10,6,0,7,0.288,0.286,0.574
J Schweitzer,QC,2B,0.29,72,262,36,76,10,1,10,38,24,45,2,1,2,1,3,0.364,0.45,0.814
L Cobb,KC,2B,0.211,80,275,46,58,10,1,4,31,41,53,10,5,1,2,4,0.32,0.298,0.618
I Garcia,QC,2B,0.342,11,38,5,13,2,0,0,3,5,2,2,0,0,0,1,0.444,0.395,0.839
M Camp,PEO,2B,0.249,91,333,52,83,15,1,2,35,31,51,31,6,2,4,5,0.317,0.318,0.636
B Dinkelman,BEL,2B,0.283,67,240,48,68,16,6,7,21,30,34,10,0,2,1,4,0.373,0.488,0.861
S Sizemore,WM,2B,0.265,125,438,78,116,33,5,4,48,73,60,16,10,4,6,11,0.376,0.39,0.767
M Lemon,CLI,SS,0.261,128,460,62,120,26,6,3,38,56,100,12,14,3,5,5,0.352,0.363,0.715
S Singleton,BEL,2B,0.271,102,373,36,101,18,2,2,30,8,47,8,6,3,2,5,0.294,0.346,0.64
K Mertins,BUR,2B,0.249,125,445,70,111,15,5,4,39,50,95,30,8,4,1,5,0.335,0.333,0.668
M Maddox,BUR,2B,0.301,21,73,14,22,3,0,2,17,9,12,2,0,0,2,0,0.376,0.425,0.801
M Oxendine,SB,SS,0.251,88,323,41,81,17,1,1,30,25,60,5,3,3,3,14,0.31,0.319,0.629
J Diaz,LAN,SS,0.246,120,357,65,88,19,6,1,51,82,55,8,2,17,2,8,0.406,0.342,0.747
P Mattingly,GL,2B,0.21,107,404,42,85,12,7,3,40,22,119,11,3,3,6,6,0.251,0.297,0.548
S Campbell,LAN,2B,0.279,107,390,68,109,17,4,7,43,68,56,4,5,1,4,7,0.39,0.397,0.787
N Samson,PEO,SS,0.246,61,183,19,45,6,1,0,19,21,25,1,4,9,4,5,0.327,0.29,0.617
W Ortiz,CR,2B,0.277,113,411,54,114,24,3,5,39,34,57,21,12,10,5,5,0.33,0.387,0.717
A Meneses,WIS,2B,0.188,28,85,14,16,2,1,0,7,24,22,7,1,2,1,0,0.369,0.235,0.605
B Lauderdale,FW,2B,0.5,2,4,2,2,0,0,1,3,1,1,0,0,0,0,0,0.6,1.25,1.85
C Triunfel,WIS,SS,0.309,43,152,18,47,8,2,0,14,5,23,4,8,3,1,1,0.342,0.388,0.73
Y Sanchez,SB,SS,0.282,110,408,49,115,16,2,3,37,25,36,6,6,6,4,9,0.323,0.353,0.676
J Landin,QC,2B,0.273,81,264,33,72,12,1,7,35,35,25,2,3,3,2,6,0.366,0.405,0.771
C Cates,BEL,SS,0.202,42,129,12,26,3,0,0,13,10,10,1,2,3,1,5,0.262,0.225,0.487
K Smith,CLI,2B,0.143,7,14,1,2,0,0,0,0,1,7,0,0,0,0,0,0.2,0.143,0.343
E Sogard,FW,2B,0.253,22,83,7,21,2,0,2,15,6,13,2,2,1,1,5,0.308,0.349,0.657
C Ogden,CLI,2B,0.174,19,46,6,8,1,1,1,3,4,10,0,0,2,0,1,0.283,0.304,0.587
R Angel,BUR,2B,0.5,3,4,1,2,0,0,0,0,1,2,0,0,0,0,0,0.6,0.5,1.1
