Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
S Kazmar,SD,SS,0.205,19,39,2,8,1,0,0,2,5,14,0,0,1,1,0,0.289,0.231,0.52
B Ryan,STL,SS,0.244,80,197,30,48,9,0,0,10,16,31,7,2,3,0,4,0.307,0.289,0.596
H Iribarren,MIL,2B,0.143,12,14,1,2,1,0,0,1,1,3,0,0,0,0,0,0.2,0.214,0.414
P Janish,CIN,SS,0.188,38,80,5,15,2,0,1,6,7,18,0,0,0,0,2,0.27,0.25,0.52
T Denker,SF,2B,0.243,24,37,6,9,4,1,1,3,5,10,0,0,0,0,0,0.333,0.486,0.82
L Cruz,PIT,2B,0.224,22,67,6,15,3,0,0,3,3,2,1,1,2,0,3,0.278,0.269,0.546
D Uggla,FLA,2B,0.26,146,531,97,138,37,1,32,92,77,171,5,5,0,3,10,0.36,0.514,0.874
D Richar,CIN,2B,0.222,16,36,4,8,2,0,0,3,0,9,1,0,1,0,1,0.222,0.278,0.5
E Velez,SF,2B,0.262,98,275,32,72,16,7,1,30,14,40,15,6,1,1,11,0.299,0.382,0.681
C Hu,LAD,SS,0.181,65,116,16,21,2,2,0,9,11,23,2,0,2,0,5,0.252,0.233,0.485
B Harman,PHI,2B,0.1,6,10,1,1,1,0,0,1,1,1,0,0,0,0,1,0.182,0.2,0.382
E Bonifacio,WSH,2B,0.243,49,169,29,41,6,5,0,14,14,46,7,4,0,3,2,0.296,0.337,0.633
J Herrera,COL,2B,0.23,28,61,5,14,1,1,0,3,4,10,1,1,1,0,0,0.277,0.279,0.556
A Reyes,NYM,2B,0.218,49,110,13,24,0,0,1,3,4,20,2,0,5,0,2,0.259,0.245,0.504
A Gonzalez,WSH,SS,0.347,17,49,9,17,6,0,1,9,4,6,0,1,0,0,2,0.407,0.531,0.938
Y Escobar,ATL,SS,0.288,136,514,71,148,24,2,10,60,59,62,2,5,7,2,24,0.366,0.401,0.766
B Bocock,SF,SS,0.143,32,77,4,11,1,0,0,2,12,29,4,2,4,0,2,0.258,0.156,0.414
E Burriss,SF,2B,0.283,95,240,37,68,6,1,1,18,23,24,13,5,5,1,7,0.357,0.329,0.686
