Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
L Fernandez,DUN,SS,0.125,3,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0.125,0.125,0.25
O Martinez,JUP,SS,0.254,130,433,54,110,16,5,1,45,41,51,16,4,5,2,15,0.323,0.321,0.644
B Brewer,BRE,SS,0.222,104,356,42,79,18,1,1,29,33,109,19,7,7,2,10,0.288,0.287,0.575
S Singleton,FTM,2B,0.269,80,297,41,80,15,8,5,39,23,26,6,3,6,1,8,0.329,0.424,0.753
K Negron,SAR,SS,0.208,8,24,6,5,0,0,1,2,5,8,3,1,0,0,0,0.345,0.333,0.678
J Eigsti,STL,SS,0.227,42,128,15,29,5,0,0,11,9,24,0,2,4,1,3,0.286,0.266,0.551
D Garcia,JUP,2B,0.333,3,6,2,2,0,1,0,3,0,1,0,0,0,1,0,0.286,0.667,0.952
R Barron,DUN,2B,0.264,65,212,24,56,12,3,2,24,17,43,6,6,4,1,6,0.323,0.377,0.701
S O'Malley,CHA,SS,0.268,103,366,73,98,9,2,1,27,58,80,40,14,6,2,4,0.388,0.311,0.699
N Samson,DAY,2B,0.255,93,326,51,83,7,2,2,43,31,24,3,5,6,6,9,0.322,0.307,0.628
J Tucker,LAK,2B,0.252,67,218,29,55,7,2,0,14,21,44,3,3,4,0,6,0.348,0.303,0.651
W Ibarra,TAM,SS,0.265,74,234,38,62,10,1,0,16,10,23,11,5,2,3,7,0.294,0.316,0.611
M Gonzalez,DAY,2B,0.241,120,424,43,102,15,4,2,34,26,77,9,8,8,1,11,0.287,0.309,0.596
S Castro,DAY,SS,0.302,96,358,45,108,17,3,3,35,19,41,22,11,5,2,4,0.34,0.391,0.731
D Luis,CHA,2B,0.0,6,9,1,0,0,0,0,0,1,3,1,0,0,0,0,0.1,0.0,0.1
C Cates,FTM,SS,0.251,118,370,41,93,6,2,0,25,34,27,10,8,9,3,9,0.317,0.278,0.595
C Cipriano,CHA,2B,0.297,72,239,41,71,17,3,5,35,39,60,8,6,1,3,4,0.402,0.456,0.858
R Curry,JUP,2B,0.277,92,278,42,77,18,2,10,32,20,54,4,7,8,2,13,0.328,0.464,0.792
J Henry,LAK,2B,0.257,116,424,56,109,14,4,0,43,45,40,22,7,6,1,5,0.331,0.309,0.639
J Jackson,DUN,SS,0.213,78,249,44,53,12,1,0,17,39,87,17,4,1,3,6,0.321,0.269,0.59
J Kahaulelio,SAR,2B,0.241,58,216,21,52,16,0,1,10,15,46,10,2,0,0,6,0.311,0.329,0.64
P Kozma,PMB,SS,0.315,18,73,8,23,5,0,0,8,8,16,1,0,0,2,0,0.381,0.384,0.765
J Made,DAY,2B,0.156,17,45,3,7,0,0,0,3,0,12,0,1,1,0,0,0.156,0.156,0.311
S Roof,LAK,SS,0.258,8,31,5,8,1,1,0,3,2,5,4,1,0,0,2,0.303,0.355,0.658
D Sublett,TAM,2B,0.27,114,397,68,107,24,11,4,41,65,93,11,7,5,2,6,0.376,0.416,0.792
J Villegas,CLR,SS,0.236,66,225,27,53,8,1,4,23,12,41,9,2,3,2,4,0.287,0.333,0.62
F Galvis,CLR,SS,0.247,63,251,29,62,8,2,1,15,10,43,6,3,8,1,4,0.28,0.307,0.587
O Luna,CHA,2B,0.185,76,259,26,48,6,1,0,19,11,32,5,3,5,0,11,0.219,0.216,0.435
A Maruszak,TAM,SS,0.148,24,81,8,12,1,0,0,4,7,14,2,3,2,1,0,0.222,0.16,0.383
H Perez,LAK,2B,0.264,21,72,7,19,4,1,0,10,3,21,0,0,1,1,2,0.289,0.347,0.637
A Buchholz,SAR,2B,0.237,90,334,38,79,18,2,2,34,23,59,3,4,1,3,6,0.297,0.32,0.617
M Gosse,LAK,2B,0.243,24,74,9,18,3,1,1,12,5,9,2,2,0,0,3,0.291,0.351,0.642
T Pastornicky,DUN,SS,0.27,15,63,9,17,3,0,0,3,3,7,6,3,0,0,1,0.303,0.317,0.62
C Puckett,SAR,2B,0.056,5,18,1,1,0,0,0,1,2,4,1,0,0,1,1,0.143,0.056,0.198
J Satin,STL,2B,0.364,7,22,6,8,2,0,1,5,5,7,0,0,0,1,0,0.464,0.591,1.055
D Gregorius,SAR,SS,0.254,22,71,8,18,4,0,0,2,1,9,0,0,1,0,0,0.274,0.31,0.584
Y Kuo,SAR,2B,0.0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0
S Carlson,SAR,SS,0.21,41,124,9,26,5,0,0,8,4,33,3,1,3,0,8,0.252,0.25,0.502
