Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
T Manzella,COR,SS,.299,54,224,27,67,11,5,4,34,17,35,4,4,3,4,7,.346,.446,.792
W Lopez,SAN,P,--,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Lobaton,SAN,C,.259,92,294,35,76,21,0,9,45,39,75,1,1,2,7,8,.338,.422,.760
T Duff,ARK,C,.217,41,138,8,30,4,0,2,14,10,40,3,1,1,2,2,.276,.290,.566
P Barzilla,SAN,P,--,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
A Sanchez,NWA,SS,.261,63,241,28,63,7,2,1,23,28,40,4,4,5,2,5,.338,.320,.658
D Toussaint,ARK,OF,.222,33,126,15,28,1,2,4,13,2,42,0,1,1,0,2,.258,.357,.615
N Blasi,MID,OF,.296,13,54,11,16,2,0,1,9,5,18,2,1,0,0,2,.356,.389,.745
S Doolittle,MID,1B,.254,51,201,25,51,15,0,4,30,17,54,1,1,0,1,1,.311,.388,.699
E Lucas,NWA,3B,.304,79,270,38,82,10,4,4,30,29,47,14,7,2,1,4,.372,.415,.787
P Maestrales,SPR,OF,.250,5,8,0,2,0,0,0,1,0,1,0,0,0,1,0,.222,.250,.472
J Kinney,SPR,P,--,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Duarte,NWA,CF,.250,133,528,68,132,19,2,10,47,50,91,28,8,3,4,8,.313,.350,.663
O Sheldon,COR,1B,.282,114,373,60,105,15,2,13,55,58,71,3,1,1,4,14,.383,.437,.820
C Davis,FRI,1B,.333,46,186,43,62,14,0,13,42,13,44,5,1,0,2,3,.376,.618,.995
J Garcia,SPR,P,.000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
G Cates,TUL,2B,.333,16,57,6,19,4,0,0,4,0,2,0,0,1,0,1,.345,.404,.748
B Esposito,TUL,C,.206,68,247,27,51,2,1,5,26,8,46,4,1,5,2,11,.241,.283,.525
L Gonzalez,TUL,P,--,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J George,TUL,P,.000,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
A Donachie,NWA,C,.212,91,264,30,56,8,0,5,29,37,71,1,1,5,1,4,.310,.299,.609
L Gwaltney,SAN,P,.000,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,.000,.000,.000
P Estrada,COR,P,--,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
C Remole,ARK,OF,.202,28,84,8,17,4,1,0,4,5,9,1,0,2,0,2,.247,.274,.521
D Sutton,COR,2B,.317,133,520,102,165,39,4,20,69,76,98,20,7,1,3,8,.408,.523,.931
J Van Ostrand,COR,OF,.160,9,25,1,4,2,0,0,4,3,6,0,0,0,0,0,.250,.240,.490
A Johnston,TUL,P,--,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
H Harrigan,FRI,C,.000,4,13,0,0,0,0,0,0,0,10,0,0,0,0,0,.000,.000,.000
J Sellers,MID,SS,.255,123,439,72,112,15,8,6,46,47,77,10,6,9,5,11,.333,.367,.700
T Herron,SPR,P,.000,5,10,0,0,0,0,0,0,0,2,0,0,1,0,0,.000,.000,.000
J Schemmel,SAN,2B,.169,37,89,9,15,3,0,0,6,13,22,0,0,2,0,3,.282,.202,.484
E Frostad,FRI,3B,.260,93,335,50,87,25,3,6,40,36,78,4,3,0,2,14,.330,.406,.736
N Wilson,TUL,C,.259,45,158,17,41,8,0,6,14,9,23,0,1,2,0,3,.304,.424,.728
K Ka'aihue,NWA,1B,.314,91,287,64,90,11,0,26,79,80,41,3,2,0,5,3,.463,.624,1.086
J Restko,FRI,1B,.193,27,88,6,17,1,0,1,7,8,23,1,0,0,1,5,.265,.239,.504
E Englebrook,COR,P,.000,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
D Fowler,TUL,OF,.335,108,421,92,141,31,9,9,64,65,89,20,8,8,3,6,.431,.515,.946
J Lopez,SAN,SS,.356,18,59,6,21,2,1,0,10,9,6,0,0,1,0,4,.441,.424,.865
G Lopez,SAN,2B,.245,87,351,49,86,15,2,3,24,38,31,1,5,6,2,9,.324,.325,.649
R McKeller,COR,P,.333,19,3,0,1,0,0,0,1,0,1,0,0,0,0,1,.333,.333,.667
D Majewski,FRI,LF,.286,125,430,70,123,32,4,10,72,82,82,8,6,0,3,8,.403,.449,.852
C Morton,SAN,C,.188,49,165,18,31,8,0,3,18,11,55,1,0,0,0,4,.243,.291,.534
G Valentin,NWA,OF,.250,70,256,19,64,10,1,3,19,10,25,1,4,4,4,12,.277,.332,.609
M Collins,ARK,1B,.264,67,250,45,66,18,2,5,37,15,37,8,5,2,5,2,.351,.412,.763
K Blanks,SAN,1B,.325,132,492,75,160,23,5,20,107,51,90,5,4,0,5,16,.404,.514,.918
B Johnson,ARK,OF,.262,106,409,55,107,19,1,20,77,17,80,6,5,1,6,8,.313,.460,.772
G DeHoyos,SAN,P,--,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
C Haerther,SPR,OF,.297,18,64,12,19,5,0,1,5,12,10,0,1,1,0,2,.423,.422,.845
K Middleton,COR,P,--,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
M Scherer,SPR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
T Everidge,MID,3B,.279,136,531,89,148,34,0,22,115,55,133,0,0,0,14,16,.346,.467,.813
D Carte,TUL,RF,.273,112,422,53,115,16,0,10,59,22,113,4,8,4,4,12,.316,.382,.698
T Tulowitzki,TUL,SS,.333,5,21,5,7,0,0,2,3,3,1,0,0,0,0,1,.417,.619,1.036
S Robinson,SPR,LF,.352,63,244,46,86,17,3,4,32,17,34,13,5,3,4,4,.396,.496,.891
M Hamilton,SPR,1B,.241,70,245,27,59,11,0,8,29,35,67,0,0,0,0,7,.338,.384,.722
C Hudspeth,COR,P,.167,4,6,0,1,0,0,0,0,0,2,0,0,0,0,0,.167,.167,.333
J Rapoport,SPR,CF,.246,45,183,24,45,5,3,2,18,8,35,12,1,2,2,3,.289,.339,.628
K Weiser,TUL,P,.000,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,.000,.000,.000
L Zawadzki,SAN,SS,.333,2,3,1,1,0,0,0,0,0,2,0,0,0,0,0,.333,.333,.667
C Johnson,COR,3B,.324,84,330,43,107,24,0,12,58,20,61,5,0,1,4,13,.364,.506,.870
B Hall,COR,P,.000,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,.000,.000,.000
M Leslie,MID,3B,.248,108,367,47,91,18,0,10,43,51,94,2,3,0,1,10,.344,.379,.722
A Daniels,SPR,P,.167,5,6,0,1,0,0,0,0,0,2,0,0,2,0,0,.167,.167,.333
S Kazmar,SAN,SS,.264,111,382,53,101,21,3,3,39,38,66,7,4,6,4,14,.333,.359,.691
B Harrison,FRI,DH,.300,91,340,66,102,23,0,17,66,42,99,18,2,0,3,11,.385,.518,.903
B James,COR,P,.000,6,8,0,0,0,0,0,0,1,3,0,0,0,0,0,.111,.000,.111
J Hoorelbeke,ARK,1B,.154,4,13,1,2,0,0,0,1,2,6,1,0,0,0,0,.267,.154,.421
B Ryan,SPR,SS,.368,4,19,5,7,3,0,1,3,1,6,1,0,0,0,0,.429,.684,1.113
C Benjamin,FRI,SS,.263,22,76,12,20,2,1,2,5,8,16,3,1,2,0,0,.333,.395,.728
D Sardinha,TUL,1B,.176,28,74,4,13,3,0,1,4,2,22,0,0,0,0,1,.218,.257,.475
R Guarno,TUL,C,.290,27,100,15,29,3,0,5,15,3,21,0,1,1,2,2,.342,.470,.812
J Czarniecki,ARK,OF,.284,76,282,43,80,18,3,6,27,39,44,10,10,0,1,10,.379,.433,.812
P Abraham,SAN,P,--,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Oyervidez,COR,P,.000,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
M Lisson,NWA,3B,.225,130,476,57,107,23,3,14,65,33,105,31,6,7,6,17,.284,.374,.658
M Ekstrom,SAN,P,.125,18,8,1,1,0,0,0,0,0,4,0,0,0,0,0,.125,.125,.250
C Nelson,TUL,SS,.237,73,283,38,67,18,2,3,42,35,69,6,1,2,5,10,.324,.346,.670
B Hart,COR,LF,.260,96,319,51,83,23,1,7,39,41,64,9,8,2,1,12,.349,.404,.753
A Fox,FRI,3B,.234,95,321,45,75,12,3,7,42,32,67,7,0,1,6,7,.310,.355,.665
P Ciofrone,SAN,OF,.254,19,67,9,17,6,1,0,11,8,6,1,0,2,0,3,.351,.373,.724
E Valdez,TUL,P,.000,20,4,0,0,0,0,0,0,0,3,0,0,0,0,0,.000,.000,.000
D Putnam,MID,OF,.222,4,18,2,4,0,0,1,6,1,7,0,0,0,0,0,.263,.389,.652
J Martinez,SPR,2B,.253,127,483,50,122,20,1,8,67,20,44,1,4,10,7,24,.292,.348,.640
B Yarbrough,SPR,C,.242,94,306,39,74,14,8,3,37,45,100,2,1,1,3,8,.344,.369,.713
A Rosario,ARK,OF,.233,13,30,4,7,1,1,1,2,2,14,1,1,0,0,1,.281,.433,.715
N Sutton,ARK,LF,.276,118,453,58,125,12,6,7,44,27,68,19,10,6,3,8,.318,.375,.693
J Renz,ARK,OF,.273,3,11,1,3,1,0,0,2,0,4,0,0,0,0,0,.273,.364,.636
D Solano,SPR,2B,.264,26,106,11,28,5,0,1,11,5,22,2,1,4,1,7,.319,.340,.659
E Frieri,SAN,P,--,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.000,--,--
B McFall,NWA,1B,.241,106,348,42,84,16,2,18,61,39,103,7,6,3,5,6,.329,.454,.783
D Clarke,TUL,P,--,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
E Iorg,COR,OF,.268,127,459,53,123,21,5,11,59,23,112,21,9,2,4,12,.308,.407,.715
G Burke,SAN,P,.000,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
B Anderson,SPR,C,.388,19,80,12,31,5,0,2,14,4,12,0,0,1,1,3,.412,.525,.937
J Whittleman,FRI,3B,.258,9,31,6,8,2,0,1,5,8,9,0,0,0,0,0,.410,.419,.830
D Jones,SPR,LF,.290,36,124,19,36,6,1,6,14,22,30,6,1,2,0,0,.409,.500,.909
T Santiago,TUL,P,.000,12,9,0,0,0,0,0,0,0,7,0,0,0,0,0,.000,.000,.000
K Isenberg,SAN,P,--,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.000,--,--
J Dragicevich,TUL,3B,.272,95,272,33,74,9,2,9,42,52,78,1,3,5,4,7,.390,.419,.809
M Einertson,COR,RF,.262,105,382,51,100,26,2,11,62,26,88,5,3,0,4,6,.313,.427,.739
N Jamison,SAN,P,.000,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
M Daley,TUL,P,--,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
T Collaro,TUL,LF,.159,19,63,5,10,3,0,0,2,4,27,1,0,0,0,0,.209,.206,.415
B Dowdy,SAN,2B,.316,33,136,32,43,4,1,3,15,9,21,6,2,0,1,4,.369,.426,.796
I Falu,NWA,RF,.301,101,362,57,109,11,2,5,42,38,31,11,9,4,1,7,.367,.384,.751
X Cedeno,TUL,P,.222,10,18,2,4,0,0,0,2,2,4,0,0,1,0,0,.300,.222,.522
E Young,TUL,2B,.290,105,403,74,117,24,4,3,33,61,77,46,16,6,0,6,.391,.392,.784
R Mattheus,TUL,P,1.000,24,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.000,1.000,2.000
R Leahy,ARK,SS,.172,52,169,14,29,4,0,0,10,6,22,1,0,7,1,5,.203,.195,.399
B Stavisky,ARK,LF,.312,86,314,56,98,18,0,16,51,48,62,12,3,1,3,7,.408,.522,.930
J Grube,TUL,P,.000,25,3,0,0,0,0,0,0,0,2,0,0,0,0,0,.000,.000,.000
T Berkery,FRI,2B,.230,80,256,35,59,14,4,4,26,33,65,1,4,2,2,4,.323,.363,.686
C Cooper,SAN,1B,.282,121,408,46,115,24,3,7,55,42,87,5,3,1,4,10,.354,.407,.761
M McCormick,SPR,P,.200,4,5,0,1,0,0,0,1,0,3,0,0,1,0,0,.200,.200,.400
C Nicoll,NWA,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
T Teagarden,FRI,C,.169,16,59,6,10,2,0,2,6,8,23,1,0,0,0,0,.279,.305,.584
T Greene,SPR,SS,.259,97,374,62,97,15,4,16,41,22,99,14,6,4,3,5,.307,.449,.756
J Mayberry,FRI,OF,.268,21,82,16,22,8,0,4,13,4,21,4,1,0,1,3,.322,.512,.834
C Pennington,MID,SS,.260,50,204,42,53,7,2,0,18,39,36,20,1,1,0,7,.379,.314,.692
B Bogusevic,COR,OF,.371,42,124,21,46,10,2,3,20,16,24,8,1,4,0,3,.447,.556,1.003
C Douglass,COR,P,.188,8,16,1,3,0,0,0,1,0,4,0,0,2,0,0,.188,.188,.375
J Nelson,TUL,LF,.247,114,364,61,90,19,4,20,54,49,117,1,5,0,0,11,.348,.486,.834
J Zeringue,MID,RF,.257,126,478,75,123,22,3,23,89,52,121,4,4,2,1,6,.344,.460,.805
J Ellis,SAN,P,--,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
A Bright,TUL,P,.000,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,.000
C Clark,NWA,C,.184,40,103,9,19,3,0,4,14,5,19,1,1,1,1,1,.234,.330,.564
O Suero,NWA,LF,.253,98,328,39,83,12,5,2,24,19,61,42,16,9,2,8,.302,.338,.641
J Morris,MID,C,.261,35,119,15,31,6,1,3,14,13,18,0,0,0,0,1,.333,.403,.737
L Santangelo,COR,C,.241,96,349,32,84,11,0,8,39,26,86,1,0,2,1,9,.293,.341,.634
H Statia,ARK,SS,.242,59,223,26,54,12,3,1,20,14,17,8,4,12,2,7,.288,.336,.624
J Guzman,MID,3B,.364,80,341,57,124,21,2,14,76,33,56,5,2,1,1,6,.419,.560,.979
E Andrus,FRI,SS,.295,118,482,82,142,19,2,4,65,38,91,54,16,3,6,17,.350,.367,.717
A De Los Santos,ARK,C,.280,7,25,3,7,3,0,0,1,0,8,1,0,0,0,0,.280,.400,.680
C Myers,MID,C,.237,12,38,7,9,3,0,1,6,8,5,0,0,0,1,1,.362,.395,.756
S Gervacio,COR,P,--,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Herrera,MID,DH,.267,61,255,44,68,13,2,9,36,22,71,8,4,2,0,6,.330,.439,.769
F Martinez,MID,3B,.260,14,50,7,13,1,1,1,5,3,6,1,0,2,1,1,.296,.380,.676
C Lo,TUL,P,.000,8,10,1,0,0,0,0,0,2,5,0,0,0,0,1,.167,.000,.167
R Paz,COR,2B,.287,67,216,22,62,8,2,4,32,47,32,0,0,2,3,9,.421,.398,.819
L Perdomo,SPR,P,.000,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
R Thompson,COR,P,1.000,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000
P Strop,TUL,P,.000,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
W Sutil,COR,SS,.259,93,316,44,82,13,0,0,24,16,32,22,4,8,3,8,.299,.301,.599
M Zarate,SAN,P,--,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.000,--,--
J Lopez,COR,C,.222,39,126,12,28,2,0,2,10,5,31,0,0,2,1,2,.256,.286,.541
J Vallejo,FRI,2B,.297,64,259,34,77,15,2,2,31,15,45,15,1,4,2,6,.341,.394,.734
M Affronti,MID,2B,.265,27,98,8,26,8,0,2,14,0,20,0,0,3,1,4,.270,.408,.678
J Borbon,FRI,CF,.337,60,255,40,86,12,2,5,22,14,32,17,11,6,1,3,.380,.459,.838
C Roe,TUL,P,.000,7,13,0,0,0,0,0,0,0,8,0,0,2,0,0,.000,.000,.000
N Webber,SPR,P,.000,7,1,0,0,0,0,0,0,0,1,0,0,2,0,0,.000,.000,.000
B Wallace,SPR,3B,.367,13,49,13,18,5,0,3,11,2,7,0,0,0,0,3,.456,.653,1.109
S Garrison,SAN,P,.158,10,19,2,3,2,0,0,1,1,2,0,0,2,0,0,.200,.263,.463
F Salas,SPR,P,.500,28,2,0,1,0,0,0,1,0,0,0,0,0,0,0,.500,.500,1.000
J Alley,SAN,DH,.282,108,287,38,81,15,3,4,30,56,42,7,3,3,2,5,.397,.397,.794
M Baxter,SAN,RF,.272,100,324,41,88,18,4,8,48,39,41,2,2,2,3,9,.351,.426,.776
C Blazek,COR,P,.000,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
A Cunningham,MID,CF,.317,87,347,65,110,18,6,12,52,38,92,12,4,5,6,3,.386,.507,.894
T Fairchild,COR,P,.000,8,4,0,0,0,0,0,0,1,3,0,0,2,0,0,.200,.000,.200
C Fuller,ARK,OF,.205,54,166,17,34,5,1,4,11,7,28,3,5,5,2,7,.247,.319,.566
W Inman,SAN,P,.333,10,15,1,5,1,0,0,0,1,4,0,0,2,0,0,.375,.400,.775
M Massaro,MID,CF,.268,24,82,10,22,5,0,0,4,4,14,1,5,4,0,1,.302,.329,.632
C Rauschenberger,SPR,P,.000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
C Mortensen,SPR,P,.273,5,11,2,3,1,0,0,1,1,4,0,0,2,0,0,.333,.364,.697
K Mura,SPR,P,.000,4,6,0,0,0,0,0,0,1,0,0,0,2,0,0,.143,.000,.143
S Murphy,FRI,RF,.262,129,508,84,133,35,9,20,87,36,125,15,3,0,9,3,.311,.484,.795
A Recker,MID,C,.274,117,430,57,118,29,4,11,64,43,140,1,2,2,2,11,.346,.437,.783
C Rowlett,SPR,2B,.242,86,207,31,50,8,3,5,27,22,41,7,7,9,2,4,.318,.382,.699
K Sadlowski,SPR,P,.000,6,4,0,0,0,0,0,0,0,1,0,0,1,0,0,.000,.000,.000
A Van Slyke,SPR,1B,.244,18,45,8,11,4,1,0,1,8,12,2,0,1,0,0,.370,.378,.748
S Vander Weg,SPR,P,.000,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
C Wimberly,TUL,2B,.291,108,388,65,113,17,2,0,26,41,45,59,16,9,2,2,.370,.345,.716
F Wipke,ARK,C,.278,11,36,3,10,3,0,3,5,2,14,2,1,0,0,0,.316,.611,.927
Z Zuercher,SPR,P,--,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.000,--,--
A Johnson,TUL,P,.136,10,22,0,3,0,0,0,0,1,5,0,0,1,0,0,.174,.136,.310
J Goethals,COR,C,.071,6,14,4,1,0,0,0,2,5,6,0,0,1,0,0,.316,.071,.387
J Mikrut,SPR,P,.000,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
R Chang,SAN,2B,.262,22,65,8,17,10,0,0,4,8,8,0,0,1,0,4,.360,.415,.775
S Johnston,SAN,3B,.250,127,460,67,115,25,0,16,66,40,91,4,2,2,11,20,.309,.409,.717
A Ottavino,SPR,P,.111,8,9,1,1,0,0,0,1,0,6,0,0,2,0,0,.111,.111,.222
M Stocco,SAN,C,.212,10,33,4,7,1,0,1,2,3,8,0,0,0,0,0,.297,.333,.631
M Ayala,SAN,P,.000,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,.167,.000,.167
C Smith,ARK,CF,.275,61,207,31,57,12,1,2,16,23,31,11,4,7,2,1,.364,.372,.736
A Craig,SPR,3B,.304,129,506,84,154,30,0,22,85,48,87,2,1,0,4,16,.373,.494,.867
I Garcia,SPR,DH,.284,71,194,24,55,7,0,5,33,5,31,0,1,1,5,3,.304,.397,.701
L Gorsett,SPR,RF,.207,25,87,12,18,4,1,2,8,9,15,0,0,0,1,5,.293,.345,.638
C Tracy,FRI,1B,.344,24,93,15,32,3,0,4,15,7,18,2,0,0,1,3,.386,.505,.892
M Buschmann,SAN,P,.071,11,14,1,1,0,0,0,0,1,6,0,0,1,0,0,.133,.071,.205
J Kindel,TUL,1B,.289,133,506,60,146,25,1,11,73,53,94,4,2,2,4,10,.359,.407,.766
C Pettit,ARK,RF,.248,61,222,27,55,12,2,6,26,16,39,5,2,4,1,4,.320,.401,.721
O Rosales,COR,OF,.217,32,106,13,23,4,0,1,5,5,17,0,2,1,0,5,.259,.283,.542
B Hynick,TUL,P,.143,11,21,0,3,2,0,0,1,0,4,0,0,5,0,0,.143,.238,.381
B Norris,COR,P,.111,8,9,1,1,0,0,0,2,0,1,0,0,2,0,1,.111,.111,.222
B Furnish,SPR,P,.250,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.500
A Cardenas,MID,SS,.279,26,86,12,24,4,0,0,7,15,10,0,1,0,0,4,.392,.326,.718
C Huffman,SAN,OF,.284,119,437,68,124,30,1,9,58,67,83,1,1,0,6,12,.383,.419,.802
P Walters,SPR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,--,--,--
C Gentry,FRI,OF,.276,76,301,43,83,17,0,4,33,17,55,16,8,3,4,3,.333,.372,.705
C Weathers,TUL,P,--,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
M Maddox,NWA,2B,.283,127,453,69,128,30,0,4,30,48,73,15,12,5,2,14,.363,.375,.738
B Buckman,SPR,1B,.321,23,84,9,27,3,0,2,9,6,18,1,0,0,1,3,.363,.429,.791
L Gregerson,SPR,P,.000,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
A Cook,ARK,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
S Faris,SAN,P,.286,13,21,2,6,0,0,0,3,3,4,0,0,5,0,1,.375,.286,.661
M Shorey,SPR,RF,.304,114,388,49,118,28,2,11,66,29,110,1,0,2,8,6,.353,.472,.825
C Salamida,COR,P,--,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
W Ortiz,ARK,3B,.264,67,254,26,67,11,0,3,24,15,38,4,1,4,3,5,.312,.343,.654
S Perez,COR,P,.250,4,4,0,1,0,0,0,0,0,2,0,0,0,0,0,.250,.250,.500
M Gonzalez,SPR,P,.000,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
B Dickson,SPR,P,.143,5,7,0,1,0,0,0,0,0,4,0,0,1,0,0,.143,.143,.286
M DeMark,SAN,P,--,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
