Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Concepcion,STL,OF,.256,77,289,37,74,17,0,3,45,21,61,12,5,2,5,19,.304,.346,.650
M Nickeas,STL,C,.208,26,77,6,16,7,0,0,4,17,20,0,0,0,0,0,.378,.299,.676
J Hermida,JUP,OF,.333,3,12,4,4,0,1,2,5,1,4,0,0,0,0,0,.385,1.000,1.385
D Sanchez,PMB,C,.270,19,63,8,17,4,0,3,8,14,13,0,0,0,0,2,.403,.476,.879
N Hopper,SAR,OF,.294,4,17,1,5,0,0,0,2,0,2,0,0,0,0,1,.294,.294,.588
V Mendez,STL,OF,.378,14,45,6,17,2,2,2,9,9,8,0,0,0,0,2,.481,.644,1.126
H Made,CLR,2B,.247,42,146,21,36,8,0,0,6,13,28,2,2,0,0,2,.313,.301,.614
K Phillips,DUN,DH,.306,104,389,44,119,19,0,10,62,35,51,0,0,0,4,4,.360,.432,.792
E Garcia,STL,2B,.256,130,488,65,125,12,5,0,31,63,103,34,13,7,4,7,.339,.301,.640
B Malek,STL,OF,.267,6,15,3,4,0,0,0,1,1,2,2,0,0,0,0,.353,.267,.620
A Escobar,BRE,SS,.325,63,268,37,87,8,3,0,25,7,35,18,10,2,3,4,.345,.377,.722
D Scram,LAK,OF,.283,41,152,25,43,9,4,3,13,17,29,7,3,0,0,1,.355,.454,.809
J Jay,PMB,OF,.286,32,126,19,36,8,0,2,10,5,25,5,2,0,1,1,.321,.397,.718
J Urick,CLR,1B,.240,77,262,35,63,14,1,10,55,35,78,0,1,2,6,5,.330,.416,.746
S Henry,STL,OF,.293,114,450,59,132,26,7,11,57,42,73,18,11,2,6,6,.355,.456,.810
Y Carter,DAY,OF,.190,58,195,17,37,9,2,6,28,10,64,4,2,1,1,3,.228,.349,.577
J Culpepper,DAY,DH,.406,8,32,6,13,3,0,0,6,3,5,0,1,0,0,3,.457,.500,.957
T Gutierrez,SAR,1B,.302,66,225,41,68,8,2,1,25,42,36,1,0,0,3,6,.410,.369,.778
J Purdom,JUP,C,.255,51,157,12,40,7,0,3,31,16,21,1,1,3,2,5,.320,.357,.677
A Casanova,LAK,C,.233,27,90,6,21,3,1,0,10,8,13,0,0,0,2,1,.297,.289,.586
R Patterson,DUN,OF,.190,5,21,1,4,2,0,0,1,2,3,0,0,0,0,1,.261,.286,.547
G Cabrera,SAR,OF,.213,34,94,9,20,3,0,1,9,12,20,1,1,0,1,5,.299,.277,.576
G Martinez,JUP,SS,.200,4,5,2,1,0,0,0,0,1,0,0,0,0,0,0,.333,.200,.533
P Antoniato,CLR,2B,.258,41,132,18,34,6,0,0,15,4,9,0,0,4,0,5,.290,.303,.593
M Devins,VER,1B,.261,64,203,26,53,8,1,4,30,28,31,1,2,4,3,6,.349,.369,.718
J Piepkorn,SAR,1B,.256,61,223,29,57,14,1,8,35,13,54,1,1,2,1,4,.304,.435,.739
P Witt,SAR,SS,.048,16,21,1,1,0,0,0,0,3,8,0,0,1,0,2,.200,.048,.248
A Perez,TAM,OF,.203,18,69,6,14,3,1,2,11,1,14,1,2,0,1,0,.211,.362,.574
M Griffin,SAR,3B,.303,90,386,65,117,24,2,7,45,21,47,12,6,2,7,8,.337,.430,.767
C Coles,STL,OF,.286,23,84,6,24,3,1,0,8,7,12,1,2,2,1,4,.337,.345,.682
C Patton,DUN,OF,.269,122,457,69,123,34,3,10,54,50,98,4,3,1,6,13,.342,.422,.765
G Suarez,SAR,SS,.000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
R Hughes,VER,1B,.329,94,334,65,110,24,1,12,57,35,62,1,1,1,2,7,.392,.515,.907
L Hetherington,DUN,OF,.280,70,254,41,71,9,4,6,32,25,74,18,4,0,5,7,.367,.417,.784
K Howard,CLR,2B,.174,15,46,6,8,0,0,0,2,6,6,1,1,0,0,1,.283,.174,.457
W Batista,STL,SS,.250,2,8,1,2,0,0,0,0,0,0,2,0,1,0,1,.250,.250,.500
E Andrus,VER,OF,.267,63,243,38,65,7,2,8,28,21,43,1,4,0,1,6,.327,.412,.739
E Chavez,STL,OF,.279,40,111,15,31,4,1,0,9,23,16,5,5,4,1,5,.413,.333,.746
J Justice,LAK,OF,.258,112,383,42,99,23,7,6,44,40,100,10,3,1,3,14,.333,.402,.735
D Brinkley,JUP,OF,.349,12,43,11,15,2,0,5,12,6,12,4,2,0,0,0,.451,.744,1.195
B Szymanski,SAR,OF,.242,123,434,63,105,17,4,14,59,28,153,9,4,1,3,7,.291,.396,.687
M Ferris,PMB,1B,.212,9,33,3,7,2,0,1,9,2,4,0,0,0,2,1,.243,.364,.607
A Joseph,DAY,OF,.220,24,59,7,13,1,0,0,4,5,14,1,1,1,0,1,.324,.237,.561
D Nelson,PMB,2B,.262,126,442,76,116,16,2,4,57,80,97,18,7,3,1,9,.378,.335,.713
M Thayer,CLR,OF,.278,82,284,53,79,10,1,1,30,38,57,10,4,2,2,6,.373,.331,.704
S McCraw,STL,C,.261,26,88,17,23,4,0,1,17,10,23,0,0,1,3,1,.340,.341,.681
R Norwood,DAY,1B,.217,35,120,10,26,2,0,0,15,9,24,1,0,0,2,0,.284,.233,.517
R Mendez,LAK,C,.188,59,176,11,33,8,1,2,18,14,50,0,0,2,1,3,.246,.278,.524
C Walker,DAY,OF,.368,5,19,3,7,0,0,0,0,3,6,1,1,1,0,0,.455,.368,.823
A Rick,DAY,DH,.231,55,147,17,34,7,1,5,22,22,45,1,1,1,1,2,.345,.395,.739
J Malo,STL,2B,.255,78,231,29,59,10,0,6,40,23,37,2,4,4,3,4,.322,.377,.698
D Ryan,LAK,C,.214,46,145,17,31,0,0,7,22,18,52,0,1,0,2,5,.310,.359,.668
C Strait,SAR,OF,.241,69,266,39,64,15,4,7,39,17,56,15,7,1,3,2,.291,.406,.697
C Piste,JUP,2B,.000,4,8,0,0,0,0,0,0,2,4,0,0,1,0,0,.200,.000,.200
H Guerrero,PMB,C,.115,10,26,1,3,0,0,0,1,1,4,0,0,1,0,0,.148,.115,.264
S Boyd,CLR,OF,.231,10,39,4,9,2,0,1,4,5,5,1,0,0,0,0,.318,.359,.677
A Salome,BRE,C,.318,68,258,33,82,20,0,6,53,12,32,1,0,0,6,4,.341,.465,.806
G Golson,CLR,OF,.285,99,418,66,119,27,3,12,52,21,124,25,8,2,4,4,.322,.450,.772
J Kreuzer,DUN,1B,.309,117,404,92,125,34,0,20,71,62,82,1,2,0,1,9,.431,.542,.973
C Corporan,BRE,C,.363,23,80,11,29,8,0,3,19,2,9,0,1,3,0,1,.400,.575,.975
C Fermaint,BRE,OF,.210,47,167,12,35,3,1,2,17,6,40,7,2,0,1,1,.236,.275,.511
M Bell,BRE,2B,.257,120,436,67,112,17,2,13,71,26,74,8,4,4,9,9,.311,.394,.705
D White,FTM,OF,.238,102,353,29,84,13,2,4,37,28,59,2,1,2,1,9,.299,.320,.619
C Kroski,SAR,C,.281,70,224,32,63,18,2,6,29,27,42,0,1,0,2,7,.368,.460,.828
K Randel,JUP,2B,.304,78,214,34,65,22,2,8,35,36,40,3,1,3,1,3,.405,.537,.942
S Pedroza,VER,DH,.286,116,399,59,114,27,4,22,70,43,95,1,2,3,7,8,.368,.539,.907
B Hayes,JUP,C,.338,17,65,10,22,3,1,1,11,9,10,2,3,0,1,2,.413,.462,.875
A Quiroz,CLR,OF,.667,2,3,1,2,1,0,0,1,0,1,0,0,0,0,0,.667,1.000,1.667
M Gamel,BRE,3B,.300,128,466,78,140,37,8,9,60,58,98,14,7,2,5,5,.378,.472,.850
L Milledge,STL,OF,.250,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,.400,.250,.650
C Lopez,VER,C,.230,94,318,30,73,13,2,3,24,14,46,2,2,4,1,17,.274,.311,.586
J Adduci,DAY,OF,.121,12,33,2,4,1,0,0,1,0,13,0,1,1,0,0,.121,.152,.273
A De La Rosa,BRE,C,.316,24,76,11,24,2,2,0,7,3,16,1,3,2,0,1,.366,.395,.761
C Collet,LAK,C,.185,31,81,7,15,3,0,0,7,11,28,0,0,1,1,5,.280,.222,.502
E Tintor,FTM,OF,.178,55,185,9,33,6,0,2,16,16,63,2,1,1,2,5,.245,.243,.488
J Restko,JUP,OF,.265,107,374,42,99,19,2,7,40,26,73,0,1,2,1,13,.328,.382,.711
R Arroyo,STL,C,.210,33,105,9,22,5,0,0,9,11,39,1,1,2,0,3,.303,.257,.560
D Ford,BRE,CF,.231,72,273,46,63,7,1,4,27,35,67,36,6,5,3,1,.317,.308,.625
R Budde,CLR,C,.200,3,10,1,2,1,0,0,0,0,3,0,0,0,0,0,.200,.300,.500
J St. Clair,VER,2B,.153,18,59,6,9,0,0,0,1,4,8,5,0,4,0,1,.219,.153,.371
B Davis,JUP,C,.163,14,43,0,7,2,0,0,3,9,11,0,0,0,1,0,.302,.209,.511
B McCann,JUP,DH,.246,37,138,10,34,6,0,6,21,2,42,1,0,2,2,4,.254,.420,.674
S Gendron,JUP,2B,.183,18,60,4,11,1,0,0,3,3,9,2,1,1,0,2,.234,.200,.434
A Sisk,VER,SS,.276,72,246,41,68,9,1,12,49,24,51,2,4,0,5,7,.342,.467,.809
J Johnson,VER,C,.000,5,13,1,0,0,0,0,0,0,3,0,0,1,0,0,.000,.000,.000
J Holden,SAR,OF,.251,77,219,21,55,2,4,0,17,18,47,15,5,2,1,3,.321,.297,.618
S Bowman,STL,DH,.150,6,20,3,3,0,0,1,2,1,8,1,0,0,1,0,.182,.300,.482
M Vechionacci,TAM,3B,.266,108,391,44,104,23,5,2,39,36,69,11,6,1,3,14,.327,.366,.693
J Moran,CLR,OF,.154,3,13,3,2,0,0,0,0,2,6,1,0,0,0,0,.267,.154,.421
J Sanchez,FTM,C,.191,31,94,11,18,2,0,0,10,13,15,3,0,0,0,0,.321,.213,.534
K Ardoin,LAK,P,.000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
J Castro,STL,SS,.318,77,308,47,98,12,1,2,25,11,21,7,10,13,1,8,.363,.383,.746
N Evans,STL,1B,.286,103,378,65,108,25,1,15,54,53,64,3,0,2,4,10,.374,.476,.851
C Kainer,SAR,DH,.290,18,62,10,18,5,1,1,8,5,16,0,0,1,0,0,.343,.452,.795
S Robinson,PMB,OF,.253,43,166,22,42,6,1,3,13,16,16,14,4,3,3,4,.321,.355,.676
J Donald,CLR,SS,.300,83,293,48,88,22,5,8,41,35,70,3,2,2,0,8,.386,.491,.878
C Errecart,BRE,1B,.262,116,424,63,111,23,1,10,55,33,91,1,3,0,4,14,.331,.392,.723
M Hamilton,PMB,1B,.290,60,221,31,64,12,0,13,49,20,48,1,0,0,2,5,.348,.520,.869
C Curtis,TAM,OF,.298,65,245,37,73,9,2,5,26,29,43,4,4,3,1,5,.378,.412,.790
J Rapoport,PMB,OF,.236,89,347,43,82,6,5,0,23,33,71,21,7,5,1,3,.307,.282,.590
C Valaika,SAR,SS,.253,57,217,26,55,9,1,2,23,13,42,0,3,2,3,7,.310,.332,.641
J Roa,LAK,C,.167,35,102,8,17,2,0,0,0,0,28,0,1,0,0,4,.167,.186,.353
J Lewis,LAK,P,.000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
C Amador,DAY,OF,.260,87,319,63,83,11,5,13,34,17,80,19,6,2,2,4,.310,.448,.758
M Hernandez,LAK,RF,.260,116,427,60,111,25,4,20,87,41,102,1,3,0,6,14,.326,.478,.804
R Coultas,STL,P,.257,59,183,25,47,5,4,3,27,12,40,2,1,1,1,2,.305,.377,.682
J Fulton,JUP,3B,.217,99,337,25,73,10,0,3,26,17,78,4,2,3,5,9,.259,.273,.532
L Marson,CLR,C,.288,111,393,68,113,24,1,7,63,52,80,3,1,1,6,10,.373,.407,.780
J Woodard,FTM,1B,.201,51,164,19,33,6,2,7,23,21,64,0,1,0,2,2,.300,.390,.690
Y Bucce,STL,C,.186,21,70,7,13,1,0,0,7,5,12,0,0,1,0,4,.240,.200,.440
N Corredor,BRE,C,.169,60,177,12,30,4,0,1,15,8,29,0,0,6,1,7,.204,.209,.413
M Carp,STL,1B,.250,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.500
J Collins,DUN,C,.000,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.500,.000,.500
R Chirinos,DAY,SS,.259,79,239,35,62,14,2,3,20,37,48,8,5,5,0,5,.385,.372,.758
A Soto,FTM,C,.250,7,24,2,6,1,0,0,4,2,5,0,0,0,1,1,.296,.292,.588
C Ramirez,LAK,3B,.083,4,12,1,1,0,0,0,0,0,6,0,0,0,0,0,.083,.083,.167
D Corrente,DUN,C,.220,39,123,18,27,7,0,7,25,12,40,0,0,1,2,2,.310,.447,.757
M Garciaparra,CLR,2B,.182,3,11,3,2,1,0,0,2,3,2,0,0,0,0,1,.400,.273,.673
L Sanchez,DUN,SS,.082,20,49,5,4,0,0,0,2,9,14,0,1,1,0,0,.237,.082,.319
J Martinez,PMB,SS,.248,62,226,22,56,9,1,2,19,10,20,4,4,3,1,7,.285,.323,.608
C Cota,DUN,2B,.279,114,427,70,119,32,0,6,48,53,84,7,4,1,6,8,.364,.396,.760
B Yarbrough,PMB,C,.278,110,389,55,108,17,11,5,60,28,84,3,0,4,4,6,.326,.416,.743
E Nunez,TAM,SS,.285,30,123,16,35,5,0,1,13,7,18,9,0,0,1,1,.336,.350,.685
P Cottrell,VER,3B,.258,117,449,62,116,23,4,10,60,21,55,3,7,4,5,10,.297,.394,.692
E Gonzalez,TAM,OF,.259,131,518,64,134,27,5,9,68,27,89,13,8,0,3,13,.300,.382,.682
T Battle,TAM,LF,.218,130,491,67,107,16,7,9,52,31,149,20,8,5,1,9,.268,.334,.602
L Cain,BRE,RF,.276,126,482,67,133,21,3,2,44,37,97,24,9,4,1,9,.338,.344,.683
J Suomi,CLR,C,.258,20,62,12,16,5,0,2,7,12,6,0,0,0,0,1,.387,.435,.822
D Solano,PMB,SS,.209,50,163,17,34,2,1,0,11,8,21,0,1,1,1,6,.249,.233,.482
N Walton,VER,SS,.232,89,280,26,65,14,5,2,30,18,75,12,7,4,2,9,.281,.339,.621
J Muyco,DAY,C,.180,71,206,13,37,7,0,1,15,18,52,1,3,5,1,3,.248,.228,.476
J Christy,FTM,C,.225,67,227,26,51,7,0,2,22,19,45,2,0,1,2,5,.288,.282,.570
T Gardenhire,FTM,3B,.212,75,222,25,47,7,0,0,9,14,43,4,5,1,0,7,.258,.243,.502
M Holmann,TAM,2B,.179,17,39,8,7,0,0,0,3,11,9,4,1,3,0,0,.360,.179,.539
W Ramirez,LAK,LF,.273,88,319,48,87,7,4,10,41,20,86,28,6,0,3,4,.315,.414,.729
T Worthington,STL,P,.000,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
A De Aza,JUP,OF,.500,2,8,1,4,1,1,0,0,1,1,0,1,0,0,0,.556,.875,1.431
J Rojas,SAR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
S Riggans,VER,C,.300,8,30,3,9,2,0,0,5,1,5,0,0,0,0,0,.323,.367,.689
J Portes,FTM,LF,.269,132,495,71,133,24,5,12,62,43,89,7,3,4,2,14,.336,.410,.746
A Jackson,TAM,OF,.345,67,258,53,89,15,6,10,34,22,48,13,5,0,2,9,.398,.566,.964
C Maybin,LAK,OF,.304,83,296,58,90,14,5,10,44,43,83,25,6,1,6,5,.393,.486,.879
J Turner,SAR,2B,.200,6,20,2,4,0,0,0,0,1,2,0,0,0,0,0,.238,.200,.438
D Dorn,SAR,OF,.281,92,338,49,95,21,1,12,66,32,69,3,1,0,5,5,.359,.456,.815
J Bruce,SAR,OF,.325,67,268,49,87,27,5,11,49,24,67,4,4,0,4,4,.379,.586,.965
B Burgamy,CLR,OF,.262,68,260,43,68,14,3,10,38,44,52,7,5,1,3,6,.365,.454,.819
J Taylor,JUP,SS,.223,37,103,15,23,3,0,0,3,22,16,2,3,4,0,2,.360,.252,.612
J Hill,STL,OF,.258,45,163,18,42,10,0,1,12,8,45,3,2,1,1,5,.295,.337,.632
S Williams,VER,C,.194,24,72,8,14,3,0,0,8,7,14,0,0,1,3,0,.256,.236,.492
C Coghlan,JUP,2B,.200,34,130,17,26,5,3,2,18,15,19,5,1,0,3,4,.277,.331,.608
F Parejo,BRE,OF,.219,69,201,28,44,11,0,3,18,14,46,8,3,2,1,1,.279,.318,.597
R Harvey,DAY,OF,.246,59,224,30,55,10,1,11,35,7,53,0,1,0,2,4,.269,.446,.716
A Garibaldi,DUN,SS,.200,47,145,16,29,4,2,3,20,12,50,2,0,1,0,4,.280,.317,.597
C Cunningham,VER,LF,.250,55,188,29,47,8,0,3,22,12,45,2,3,1,1,5,.311,.340,.651
J Muich,TAM,C,.286,3,7,1,2,0,0,0,0,1,1,0,0,0,0,1,.375,.286,.661
B Harker,CLR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Petersen,STL,1B,.277,89,307,40,85,16,3,7,34,12,57,3,2,3,1,10,.318,.417,.735
K Feiner,FTM,C,.222,9,27,1,6,1,0,0,2,1,12,0,0,0,0,0,.276,.259,.535
B Petrick,DAY,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Blalock,CLR,OF,.264,42,140,22,37,10,0,6,26,21,30,0,0,0,4,3,.352,.464,.816
J Peralta,DUN,SS,.224,15,58,5,13,1,1,0,2,0,11,0,0,1,0,0,.224,.276,.500
M Leon,LAK,3B,.299,96,321,50,96,16,2,1,30,33,41,14,1,13,2,5,.366,.371,.737
G Plumley,TAM,SS,.212,9,33,4,7,1,0,0,2,3,10,0,0,0,0,0,.278,.242,.520
M Righter,LAK,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
K Harvey,JUP,OF,.238,116,420,52,100,16,3,12,55,34,100,6,3,4,5,0,.301,.376,.677
G Sanchez,JUP,1B,.279,133,473,89,132,40,3,9,70,64,74,6,6,0,4,15,.369,.433,.803
J Tordi,SAR,SS,.221,25,77,6,17,5,0,0,10,6,18,0,0,0,0,4,.294,.286,.580
D Butera,STL,C,.258,52,182,22,47,14,0,5,22,24,28,0,1,0,2,5,.348,.418,.765
E Eymann,SAR,SS,.246,130,491,61,121,28,4,8,53,23,103,3,3,4,5,12,.283,.369,.652
K Reynolds,DAY,3B,.282,74,248,30,70,13,2,12,44,15,53,7,2,0,2,5,.321,.496,.817
J Slayden,CLR,OF,.287,118,432,71,124,24,4,14,73,60,96,7,1,0,4,8,.376,.458,.834
J Hall,VER,DH,.272,103,357,47,97,18,2,11,40,28,89,5,0,2,0,4,.328,.426,.754
A Septimo,JUP,SS,.192,113,354,63,68,9,5,5,35,37,81,26,5,15,8,8,.272,.288,.560
P Shier,CLR,SS,.198,25,91,9,18,2,0,3,9,2,18,0,2,1,0,2,.223,.319,.542
C Gomez,STL,OF,.154,5,13,1,2,0,0,0,0,1,4,2,0,0,0,0,.267,.154,.421
B Dopirak,DAY,1B,.277,94,347,49,96,23,0,17,64,23,91,1,1,0,5,7,.325,.490,.814
N Spears,DAY,2B,.261,78,249,36,65,13,3,1,26,28,44,4,1,15,2,2,.347,.349,.697
L Villarreal,CLR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
M Spidale,CLR,OF,.275,58,240,29,66,9,4,0,26,16,30,12,4,1,3,3,.327,.346,.673
O Suero,LAK,DH,.252,116,433,58,109,12,2,1,23,32,95,75,21,6,3,2,.306,.296,.601
L Scott,JUP,CF,.258,132,399,74,103,15,5,4,31,47,120,38,14,10,1,2,.343,.351,.694
E Nielsen,DUN,OF,.325,117,453,75,147,41,0,7,67,33,52,4,3,0,5,18,.377,.461,.838
M Reed,DAY,C,.184,88,228,25,42,8,1,0,18,13,57,6,5,4,0,6,.231,.228,.459
C Tatum,SAR,C,.320,58,219,29,70,15,0,10,39,9,41,0,1,1,1,5,.348,.525,.873
A Molina,JUP,OF,.253,29,91,10,23,8,0,1,12,14,18,0,1,0,0,2,.370,.374,.744
M Linares,LAK,3B,.157,39,108,6,17,2,0,0,2,4,28,0,1,2,1,4,.193,.176,.369
L Nunez,TAM,2B,.267,12,45,5,12,3,0,0,2,0,8,1,0,1,0,2,.267,.333,.600
A Garcia,DAY,OF,.262,66,195,18,51,6,2,5,19,9,36,2,3,2,1,6,.300,.390,.689
J Contreras,PMB,SS,.215,37,93,10,20,4,0,0,3,13,24,4,1,4,0,2,.311,.258,.569
C Willey,CLR,P,.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
I Medrano,STL,OF,.286,7,21,2,6,0,0,0,5,0,2,0,1,0,0,0,.286,.286,.571
P Cotto,LAK,1B,.200,5,15,1,3,1,0,0,1,0,0,0,0,0,0,0,.200,.267,.467
F Cervelli,TAM,C,.279,89,290,34,81,24,2,2,32,36,59,4,3,4,2,8,.387,.397,.783
F Hernandez,CLR,SS,.247,27,89,4,22,2,0,0,8,1,6,1,2,3,0,2,.256,.270,.525
B Harman,CLR,2B,.281,122,448,63,126,26,5,13,62,40,105,1,1,4,4,4,.341,.449,.790
A Concepcion,CLR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Sanchez,CLR,C,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000
J Morales,CLR,3B,.000,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,.000
Y Rodriguez,DUN,OF,.083,5,12,2,1,0,0,1,2,0,5,0,0,0,1,0,.077,.333,.410
O Guevara,CLR,C,.135,17,37,2,5,2,0,0,6,5,10,0,0,3,0,1,.238,.189,.427
J Tabata,TAM,OF,.307,103,411,56,126,16,2,5,54,33,70,15,7,1,1,15,.371,.392,.763
A de San Miguel,FTM,C,.333,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,.333,.333,.667
R Corona,TAM,SS,.271,100,395,56,107,17,3,3,37,51,65,22,6,5,5,0,.356,.352,.708
J Mota,DAY,SS,.231,38,134,20,31,8,1,1,17,11,21,4,3,3,1,2,.297,.328,.626
T D'Antonio,JUP,C,.285,57,151,20,43,5,0,0,12,24,32,7,4,4,0,2,.390,.318,.708
T Kennelly,CLR,C,.167,5,6,0,1,0,0,0,1,1,0,0,0,0,0,0,.286,.167,.452
E Ontiveros,JUP,SS,.333,9,24,4,8,0,0,0,2,1,6,0,0,0,1,0,.346,.333,.679
J Gonzalez,DUN,SS,.267,51,187,23,50,15,0,6,34,6,32,1,1,1,0,12,.297,.444,.741
E Ovalle,FTM,LF,.222,124,427,51,95,13,6,8,52,32,104,6,5,4,2,19,.294,.337,.631
J Valdez,DAY,OF,.250,83,288,36,72,11,4,1,39,18,40,2,3,0,3,9,.300,.326,.627
W Baez,CLR,3B,.238,63,231,25,55,13,2,6,30,19,86,1,4,0,2,3,.296,.390,.686
H Pellot,STL,2B,.304,6,23,3,7,0,1,1,3,4,3,2,1,0,0,0,.407,.522,.929
E Lis,FTM,OF,.274,132,492,58,135,34,4,18,97,41,109,3,1,0,2,15,.334,.470,.803
S Tolleson,FTM,2B,.285,132,487,75,139,24,4,5,35,79,97,27,10,1,1,10,.388,.382,.770
M Betsill,FTM,1B,.155,37,129,7,20,2,1,0,7,6,36,1,0,0,0,4,.193,.186,.379
B Blumenthal,TAM,C,.200,7,20,1,4,0,0,0,1,4,8,0,0,0,0,0,.333,.200,.533
J Butler,DUN,OF,.273,124,428,80,117,27,0,23,85,65,95,1,3,0,8,12,.368,.498,.866
J Cooper,TAM,OF,.259,32,108,11,28,4,2,3,10,7,17,0,1,0,0,2,.316,.417,.733
R Crew,BRE,2B,.250,33,108,12,27,7,0,1,11,12,18,3,1,3,3,1,.317,.343,.660
M DeJesus,SAR,2B,.261,113,417,76,109,12,2,4,29,78,52,4,6,8,2,7,.380,.329,.709
G Groce,VER,OF,.232,78,298,33,69,12,1,6,21,19,68,7,5,2,1,8,.281,.339,.620
J Guerrero,JUP,2B,.242,56,182,26,44,7,0,2,19,35,33,3,5,3,2,2,.369,.313,.683
C Harris,CLR,1B,.255,103,364,43,93,23,0,10,64,40,61,0,0,1,3,15,.333,.401,.734
M Haske,LAK,SS,.209,103,316,34,66,5,2,3,27,45,76,6,4,2,3,7,.307,.266,.573
A Hatch,DUN,3B,.249,116,481,67,120,24,6,15,53,32,86,5,4,1,2,15,.305,.418,.722
R Hill,CLR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
A Jenkins,JUP,1B,.289,112,425,51,123,20,3,4,54,24,74,1,1,1,4,13,.326,.379,.705
J Kunkel,LAK,C,.203,25,74,3,15,2,0,0,1,1,17,0,0,1,0,2,.213,.230,.443
A Lopez,DAY,OF,.167,9,24,3,4,1,0,1,3,3,8,0,0,0,0,0,.286,.333,.619
