Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Chacoa,VSL TB/CIN,OF,.349,25,83,20,29,3,0,1,13,13,14,12,3,1,0,3,.443,.422,.865
A Gonzalez,VSL TB/CIN,1B,.333,33,105,11,35,5,1,0,13,15,16,3,2,0,0,5,.421,.400,.821
M Rojas,VSL TB/CIN,SS,.228,30,101,12,23,5,0,2,9,14,11,1,1,3,1,5,.336,.337,.673
H Rodriguez,VSL TB/CIN,2B,.267,54,206,30,55,14,5,3,25,28,29,4,2,1,1,2,.361,.427,.789
M Nagahashi,VSL TB/CIN,DH,.202,36,104,13,21,3,0,0,3,7,26,3,1,0,0,0,.284,.231,.515
O Cabrera,VSL TB/CIN,C,.158,23,76,5,12,0,0,1,4,4,27,0,1,1,0,1,.220,.197,.417
O Guerra,VSL TB/CIN,OF,.188,31,101,11,19,1,0,0,6,14,19,5,2,2,0,0,.333,.198,.531
G Omana,VSL TB/CIN,1B,.321,57,193,29,62,10,0,2,37,19,19,0,0,3,3,8,.388,.404,.792
C Figueroa,VSL TB/CIN,C,.176,28,68,5,12,3,0,0,8,10,20,0,0,0,3,1,.289,.221,.510
M Martinez,VSL TB/CIN,RF,.213,14,61,8,13,2,1,1,15,1,6,0,0,1,0,1,.238,.328,.566
J Cedeno,VSL TB/CIN,3B,.300,51,190,27,57,13,2,5,32,16,39,5,1,0,0,5,.381,.468,.850
J Alvarez,VSL TB/CIN,OF,.253,32,91,10,23,2,0,0,4,11,25,2,0,0,0,1,.358,.275,.633
C Colmenares,VSL TB/CIN,OF,.188,52,160,13,30,1,0,0,13,14,40,1,2,2,3,2,.249,.194,.442
L Nakandakare,VSL TB/CIN,1B,.302,33,96,7,29,2,1,0,13,24,17,0,2,2,0,2,.446,.344,.790
A Torres,VSL TB/CIN,C,.234,38,145,13,34,3,0,0,13,8,18,0,5,0,0,4,.284,.255,.539
E Ugueto,VSL TB/CIN,SS,.137,47,146,18,20,3,0,3,10,24,69,4,3,0,0,3,.276,.219,.495
E Contreras,VSL TB/CIN,CF,.315,65,241,54,76,14,0,11,36,30,35,25,5,0,2,5,.414,.510,.924
D Hernandez,VSL TB/CIN,SS,.344,59,209,38,72,13,1,3,27,18,27,4,4,2,1,4,.405,.459,.865
J Avila,VSL CHC/MN,2B,.188,26,64,11,12,0,1,0,4,19,22,1,1,2,1,3,.398,.219,.616
L Galvan,VSL CHC/MN,OF,.202,37,89,17,18,2,1,0,10,20,20,0,1,1,1,7,.351,.247,.599
X Gonzalez,VSL CHC/MN,3B,.184,37,98,13,18,2,0,0,8,11,16,0,2,2,2,1,.281,.204,.485
J Gonzalez,VSL CHC/MN,OF,.274,56,168,17,46,4,0,0,13,20,20,8,2,3,2,9,.347,.298,.645
J Rodriguez,VSL CHC/MN,C,.348,34,112,19,39,2,0,0,14,8,6,0,0,1,2,6,.405,.366,.771
L Andrades,VSL CHC/MN,OF,.175,28,63,9,11,0,0,0,4,14,21,3,2,2,0,1,.342,.175,.516
C Romero,VSL CHC/MN,1B,.153,30,72,11,11,2,0,0,7,5,8,0,0,3,0,1,.256,.181,.437
J Bracho,VSL CHC/MN,C,.236,27,72,8,17,5,0,0,7,6,12,0,0,0,1,2,.356,.306,.662
J Requena,VSL CHC/MN,2B,.275,26,91,6,25,5,0,0,14,14,9,5,0,2,1,2,.374,.330,.704
J Guevara,VSL CHC/MN,C,.194,59,191,19,37,6,1,1,27,22,45,0,3,1,3,8,.302,.251,.554
A Martin,VSL CHC/MN,1B,.225,22,80,9,18,1,0,2,10,12,28,0,0,0,0,3,.340,.313,.653
H Lara,VSL CHC/MN,OF,.300,66,240,34,72,5,4,0,32,36,25,16,4,1,0,3,.411,.354,.765
K Soto,VSL CHC/MN,OF,.234,61,222,32,52,5,1,0,21,28,37,9,9,2,2,7,.328,.266,.594
J Diaz,VSL CHC/MN,C,.204,39,98,12,20,3,1,0,5,22,15,0,0,9,0,4,.361,.255,.616
J Blanco,VSL CHC/MN,2B,.261,59,203,22,53,3,1,1,17,14,25,5,2,3,2,1,.318,.300,.619
Y Martinez,VSL CHC/MN,SS,.219,47,160,20,35,2,0,0,14,19,28,3,4,3,1,6,.326,.231,.557
G Matheus,VSL CHC/MN,SS,.258,67,240,27,62,4,0,2,25,27,26,5,9,5,1,6,.337,.300,.637
G Gomez,VSL DET,DH,.138,20,58,5,8,0,0,2,6,3,28,1,1,1,1,0,.203,.241,.445
D Guanipa,VSL DET,3B,.213,24,61,5,13,3,0,1,8,6,29,0,0,0,0,3,.333,.311,.645
A Diaz,VSL DET,C,.000,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,.000,.000,.000
O Gonzalez,VSL DET,C,.319,70,251,32,80,9,1,5,48,24,16,3,3,0,4,8,.394,.422,.817
C Caldera,VSL DET,C,.229,45,131,16,30,6,0,1,16,18,11,3,1,3,2,6,.340,.298,.637
Z Stephenson,VSL DET,OF,.192,46,125,17,24,4,0,0,8,18,41,3,0,2,0,6,.303,.224,.527
L Salas,VSL DET,OF,.272,68,243,29,66,18,0,2,40,25,44,13,5,0,4,7,.349,.370,.719
A Espinoza,VSL DET,OF,.268,43,138,25,37,6,1,12,27,9,34,6,0,1,0,2,.353,.587,.940
L Palacios,VSL DET,3B,.307,69,257,44,79,16,0,3,27,35,34,8,5,4,2,7,.400,.405,.805
L Castillo,VSL DET,OF,.232,66,241,33,56,11,1,2,35,27,24,8,5,6,1,7,.316,.311,.627
R Leiva,VSL DET,C,.208,39,101,12,21,4,0,0,8,5,25,0,1,1,1,3,.270,.248,.518
R Torrealba,VSL DET,SS,.178,67,202,30,36,3,0,0,13,40,22,3,8,7,2,8,.336,.193,.529
J Gonzalez,VSL DET,1B,.215,37,79,9,17,5,0,0,2,13,11,1,1,0,0,2,.340,.278,.619
I Espinoza,VSL DET,OF,.280,43,143,26,40,6,1,1,12,15,20,10,5,5,1,3,.354,.357,.711
W De Los Santos,VSL DET,2B,.217,58,184,26,40,3,2,1,18,22,39,7,1,3,0,2,.321,.272,.592
