Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Lex,LAN,C,.246,22,65,12,16,3,0,1,8,9,18,0,0,1,0,4,.355,.338,.694
A Mathews,LAN,OF,.289,70,204,28,59,11,5,4,30,21,40,11,3,2,4,7,.352,.451,.803
R Klosterman,LAN,SS,.241,129,452,85,109,26,4,13,69,62,99,30,4,2,4,6,.343,.403,.745
D Corrente,LAN,C,.200,65,200,30,40,8,1,1,23,21,58,1,1,2,4,4,.287,.265,.552
C Snavely,LAN,SS,.287,117,408,67,117,27,2,11,56,67,80,4,5,1,2,11,.390,.444,.833
D Hicks,LAN,1B,.242,107,368,51,89,15,4,6,39,29,47,1,5,1,2,15,.303,.353,.656
E Nielsen,LAN,OF,.267,128,480,66,128,27,2,7,59,53,74,7,8,0,6,25,.343,.375,.718
E Velez,LAN,SS,.285,67,239,25,68,11,3,4,34,9,40,7,5,0,4,2,.311,.406,.717
J Peralta,LAN,SS,.284,57,176,25,50,5,3,1,35,14,37,8,1,4,0,6,.340,.364,.704
Y Rodriguez,LAN,OF,.200,111,375,52,75,15,1,4,43,47,114,13,8,3,4,5,.293,.277,.570
A Quintana,LAN,C,.077,5,13,2,1,0,0,0,0,1,4,0,0,0,0,0,.143,.077,.220
J Buhagiar,SOU,OF,.098,17,51,0,5,1,0,0,1,4,8,0,0,2,1,2,.161,.118,.278
J Brito,SOU,2B,.296,78,284,43,84,18,1,5,52,41,37,1,2,1,6,9,.389,.419,.808
A Mottram,SOU,C,.309,59,217,51,67,20,1,15,39,23,32,1,3,0,3,4,.376,.618,.993
A Graham,WMI,C,.190,32,100,6,19,4,0,0,10,3,21,2,1,3,1,3,.234,.230,.464
J Justice,WMI,OF,.230,78,287,37,66,10,5,2,24,15,63,5,1,1,1,3,.275,.321,.595
J Roughton,WMI,3B,.183,46,164,5,30,5,2,0,8,10,27,0,1,1,0,5,.230,.238,.468
M Parrish,WMI,OF,.228,76,263,30,60,15,0,2,28,26,87,4,6,1,2,7,.314,.308,.622
D Ryan,WMI,C,.183,75,241,21,44,11,0,4,21,22,70,3,3,4,2,6,.255,.278,.533
S Young,WMI,2B,.233,63,202,21,47,5,0,0,10,18,23,5,3,13,0,2,.326,.257,.584
C Johnson,FTW,OF,.156,10,32,4,5,2,1,0,1,6,6,0,0,1,0,0,.308,.281,.589
B Killian,FTW,C,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
R Mora,FTW,OF,.198,32,111,11,22,3,1,1,7,12,19,3,1,2,0,4,.276,.270,.547
B Fryer,FTW,OF,.279,31,104,12,29,2,1,2,11,7,19,6,3,1,1,6,.327,.375,.702
T Johnston,FTW,C,.000,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,.250,.000,.250
L Dale,FTW,1B,.189,89,328,41,62,18,0,12,37,22,108,0,0,0,8,9,.239,.354,.593
C Morton,FTW,C,.261,63,222,27,58,15,0,10,46,35,57,0,0,0,5,4,.362,.464,.826
C Kolkhorst,FTW,OF,.282,100,393,65,111,21,1,1,30,65,57,19,6,4,2,15,.392,.349,.740
B Dowdy,FTW,2B,.272,77,301,47,82,10,9,2,41,32,44,7,0,1,2,4,.342,.385,.728
J Lobaton,FTW,C,.176,9,34,2,6,1,0,0,1,2,5,0,0,1,0,2,.222,.206,.428
B Cavanaugh,FTW,OF,.150,7,20,1,3,1,0,0,2,5,11,0,0,0,0,0,.320,.200,.520
T Vincent,FTW,RF,.242,98,392,43,95,20,2,1,32,21,84,18,5,0,2,5,.285,.311,.596
N Hundley,FTW,C,.222,10,36,2,8,2,0,0,5,4,9,0,0,0,1,0,.310,.278,.587
B Figueroa,FTW,SS,.234,51,171,21,40,4,0,1,12,8,39,0,3,1,3,3,.268,.275,.543
C Headley,FTW,3B,.200,4,15,2,3,0,0,0,1,1,4,0,0,0,0,1,.250,.200,.450
R Bouman,SWM,2B,.235,5,17,2,4,0,0,0,1,1,4,0,2,0,0,1,.316,.235,.551
T Lagreid,SWM,C,.333,4,12,1,4,0,0,0,3,1,3,0,0,0,0,0,.429,.333,.762
C Lopez,SWM,C,.281,38,139,17,39,5,0,3,20,2,22,1,1,2,5,7,.295,.381,.677
F Leandro,SWM,OF,.304,73,253,44,77,21,1,3,39,45,33,11,4,1,3,9,.417,.431,.848
J Jaso,SWM,C,.307,92,332,61,102,25,1,14,50,42,53,3,1,0,8,10,.383,.515,.898
P Cottrell,SWM,3B,.277,78,310,44,86,23,1,6,40,14,44,6,7,1,6,10,.315,.416,.732
H Anderson,SWM,C,.170,15,47,4,8,3,0,0,2,2,9,0,0,0,0,5,.204,.234,.438
B Schweiger,WIS,C,.316,6,19,1,6,1,0,0,5,4,2,0,0,0,0,0,.435,.368,.803
D Hall,WIS,OF,.237,13,38,6,9,2,0,0,1,1,11,2,0,1,0,0,.293,.289,.582
A Cabrera,WIS,SS,.318,51,192,26,61,12,3,4,30,30,32,2,6,2,3,6,.407,.474,.881
S Boucher,WIS,LF,.326,48,178,37,58,14,2,2,31,26,34,11,1,1,2,4,.411,.461,.871
R Johnson,WIS,C,.272,77,305,41,83,19,1,9,51,20,31,10,3,3,4,8,.319,.430,.749
Y Chen,WIS,3B,.292,121,503,77,147,27,7,7,80,37,76,15,6,1,6,9,.339,.416,.755
R Arias,KCC,C,.095,8,21,1,2,1,0,0,1,4,6,0,0,0,0,0,.240,.143,.383
C Tritle,KCC,OF,.216,34,102,16,22,5,0,3,11,21,52,5,3,0,0,2,.350,.353,.703
W Long,KCC,1B,.193,29,83,10,16,1,1,1,6,10,16,1,0,0,1,3,.277,.265,.542
C Tietje,KCC,OF,.231,42,143,20,33,7,1,1,18,11,30,2,1,3,0,7,.308,.315,.623
T Chapman,KCC,C,.111,45,108,8,12,5,0,0,10,16,24,0,1,1,2,3,.228,.157,.386
K Melillo,KCC,2B,.286,78,280,47,80,18,3,8,36,53,40,10,4,1,5,5,.399,.457,.856
J Pineda,KCC,OF,.255,76,278,43,71,15,2,6,43,37,72,5,2,0,1,4,.354,.388,.743
R Padron,KCC,C,.259,113,394,40,102,17,2,6,57,27,78,0,0,0,7,5,.306,.358,.664
L Perez,KCC,OF,.286,56,245,38,70,13,2,8,39,11,30,4,1,0,2,9,.314,.453,.767
R Ruiz,KCC,SS,.247,93,283,60,70,16,1,11,45,53,68,8,5,5,4,8,.371,.428,.799
N Blasi,KCC,OF,.263,116,411,57,108,25,0,4,52,47,81,19,1,3,4,1,.340,.353,.693
E Kim,KCC,1B,.248,77,246,39,61,14,0,12,54,20,50,1,0,0,6,8,.305,.451,.757
T Everidge,KCC,1B,.279,114,365,59,102,26,3,14,66,56,73,1,0,0,8,10,.370,.482,.852
M Leslie,KCC,3B,.275,131,472,77,130,32,2,15,68,78,89,2,1,0,5,15,.377,.447,.824
D Castillo,KCC,C,.204,32,93,17,19,5,0,1,9,11,22,0,0,0,1,4,.306,.290,.596
T Buck,KCC,OF,.341,32,123,17,42,13,0,1,22,19,19,3,1,1,1,4,.427,.472,.898
C Pennington,KCC,SS,.276,69,290,49,80,15,0,3,29,39,47,25,6,2,1,4,.364,.359,.723
J Herrera,KCC,OF,.275,94,360,70,99,18,2,13,62,47,110,26,5,0,3,8,.374,.444,.819
C Remole,CED,1B,.308,5,13,1,4,1,0,0,0,1,0,1,0,0,0,0,.357,.385,.742
B Johnson,CED,C,.250,22,72,9,18,5,1,2,14,10,14,2,0,0,3,1,.337,.431,.768
B Boyer,CED,2B,.183,21,71,8,13,5,1,2,11,2,31,3,2,0,0,1,.216,.366,.582
A Peel,CED,OF,.308,52,182,31,56,13,0,8,34,21,46,6,4,0,2,5,.407,.511,.918
B Martinez,CED,C,.125,3,8,1,1,0,0,0,0,1,2,1,0,0,0,0,.222,.125,.347
T Duenas,CED,C,.209,55,191,20,40,6,1,6,19,15,56,4,0,2,0,3,.284,.346,.630
T Duff,CED,C,.170,13,47,3,8,0,0,0,0,5,15,1,0,0,0,3,.250,.170,.420
A Casilla,CED,2B,.325,78,308,62,100,11,3,3,17,29,31,47,12,3,1,6,.392,.409,.802
M Collins,CED,C,.320,100,363,64,116,32,3,7,64,34,44,16,8,1,3,5,.412,.482,.894
R Giannotti,CED,OF,.235,104,353,42,83,18,2,3,28,23,107,17,11,6,2,8,.290,.323,.613
W Madrigal,CED,OF,.247,111,405,43,100,21,2,15,53,22,90,6,7,1,2,7,.288,.420,.707
G Dini,CED,C,.172,9,29,1,5,2,0,0,1,2,6,0,0,1,0,1,.273,.241,.514
S Rodriguez,CED,SS,.250,124,448,86,112,29,3,14,45,78,85,27,11,9,2,8,.371,.422,.792
J Leblanc,CED,2B,.274,63,230,30,63,12,5,0,27,27,66,18,5,3,3,5,.349,.370,.718
D Toussaint,CED,OF,.261,109,391,68,102,25,3,21,68,45,125,11,5,2,3,5,.345,.501,.847
C Walston,CED,1B,.164,79,280,22,46,2,0,11,26,12,113,1,2,0,2,5,.205,.289,.495
N Sutton,CED,2B,.242,91,314,41,76,12,5,1,25,40,60,15,6,7,3,4,.332,.322,.654
J Renz,CED,OF,.198,103,353,29,70,10,0,9,55,35,126,7,5,1,8,6,.267,.303,.570
F Sandoval,CED,3B,.281,117,427,54,120,34,4,4,63,53,58,17,12,6,7,11,.360,.407,.768
M Zamojc,BEL,OF,.237,62,236,31,56,8,3,5,30,22,57,8,2,0,1,4,.307,.360,.667
A Fermin,BEL,SS,.224,42,143,23,32,5,1,0,11,33,40,9,3,0,0,3,.376,.273,.649
L Hughes,BEL,2B,.257,72,292,42,75,14,2,7,42,21,63,4,2,2,3,6,.319,.390,.709
P Rutgers,BEL,2B,.230,70,230,22,53,6,1,2,30,22,38,4,2,2,4,4,.304,.291,.595
L Burt,BEL,OF,.241,62,241,37,58,10,2,0,24,22,22,3,2,5,1,7,.306,.299,.604
S Tolleson,BEL,SS,.176,31,102,16,18,2,0,3,10,17,23,3,0,3,0,3,.311,.284,.596
C Clark,CLI,C,.059,6,17,4,1,1,0,0,2,6,5,0,0,0,2,0,.308,.118,.425
C Coughlan,CLI,OF,.351,39,134,30,47,4,2,3,16,24,21,20,5,6,1,2,.450,.478,.928
K Richardson,CLI,C,.267,56,202,28,54,8,1,6,37,23,56,3,2,0,1,2,.369,.406,.775
L Baez,CLI,C,.221,49,181,19,40,14,0,5,24,13,32,1,2,0,0,5,.281,.381,.662
A Fox,CLI,3B,.255,75,282,42,72,12,1,8,36,37,39,11,9,1,5,7,.340,.390,.731
B Harrison,CLI,OF,.250,83,308,56,77,14,2,6,37,31,72,13,3,2,2,3,.323,.367,.690
T Hulett,CLI,2B,.265,106,385,70,102,22,3,1,45,90,87,20,6,9,5,7,.402,.345,.748
J Delgado,QC,2B,.143,4,7,1,1,0,0,0,1,1,3,0,0,0,0,0,.250,.143,.393
A Brown,QC,OF,.176,7,17,1,3,0,1,0,0,1,9,0,0,0,0,0,.222,.294,.516
S Herbert,QC,OF,.176,5,17,1,3,1,0,0,2,2,2,1,0,1,0,0,.263,.235,.498
D Hammond,QC,OF,.224,43,156,23,35,7,1,7,27,12,43,2,1,0,1,5,.291,.417,.707
J Hoffpauir,QC,2B,.313,61,227,27,71,15,1,2,28,21,14,5,1,1,3,3,.376,.414,.791
J Mather,QC,OF,.220,54,209,30,46,15,2,9,33,20,49,0,0,0,2,8,.295,.440,.735
B Toops,QC,C,.203,49,138,21,28,7,1,3,8,16,28,3,3,3,0,3,.304,.333,.637
R Ankiel,QC,OF,.270,51,185,33,50,10,1,11,45,27,37,0,0,0,6,4,.368,.514,.881
C Hayes,QC,SS,.242,28,95,11,23,1,0,0,12,3,21,1,0,2,1,2,.270,.253,.523
J Mendez,QC,C,1.000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.000,2.000,3.000
S Williams,QC,OF,.287,64,181,38,52,13,1,6,27,32,55,8,5,1,0,4,.411,.470,.881
B Yarbrough,QC,C,.203,38,133,17,27,5,1,4,17,12,40,1,0,1,1,3,.272,.346,.618
J Mullinax,QC,2B,.283,99,357,56,101,21,4,3,49,27,61,9,5,1,3,10,.348,.389,.737
C Palmer,QC,C,.163,31,98,8,16,5,0,2,5,8,44,0,1,2,1,3,.231,.276,.507
J Maduro,BUR,C,.118,7,17,2,2,1,0,0,1,1,2,0,0,0,0,1,.167,.176,.343
A Moye,BUR,OF,.259,46,162,26,42,8,1,4,32,11,57,10,5,2,3,2,.313,.395,.708
J Ellis,BUR,OF,.158,14,38,4,6,2,0,0,3,5,21,2,0,1,0,2,.256,.211,.466
D Norman,BUR,C,.271,30,96,13,26,4,0,0,9,13,12,1,5,0,0,2,.358,.313,.670
P Maestrales,BUR,2B,.316,16,57,11,18,3,1,0,6,10,9,3,1,0,0,2,.435,.404,.838
M Lisson,BUR,3B,.250,78,260,57,65,15,4,6,36,53,68,23,4,3,2,11,.386,.408,.794
R Grana,BUR,C,.168,42,113,11,19,1,0,0,8,11,29,1,2,4,1,2,.240,.177,.417
B Mc Fall,BUR,OF,.234,103,364,53,85,17,1,14,58,31,113,17,3,1,7,6,.319,.401,.720
C Cure,BUR,OF,.241,55,191,15,46,9,2,1,17,16,38,11,2,1,0,5,.303,.325,.627
K Springer,BUR,OF,.233,115,387,44,90,12,0,3,30,25,53,20,8,3,2,9,.306,.287,.593
E Lucas,BUR,SS,.292,113,425,52,124,12,4,1,36,40,67,29,10,7,0,2,.355,.346,.701
D Salazar,BUR,OF,.167,66,198,23,33,6,0,2,16,22,71,5,5,5,0,8,.270,.227,.497
D Espino,BUR,C,.263,74,278,26,73,6,0,0,41,27,27,3,1,0,5,6,.329,.284,.613
G Valentin,BUR,SS,.235,121,477,58,112,19,5,3,43,38,55,10,14,3,0,18,.305,.314,.619
M Vega,BUR,3B,.276,38,134,13,37,8,2,3,14,6,42,2,1,0,1,1,.310,.433,.743
R Brown,BUR,1B,.267,124,445,54,119,29,0,16,70,39,95,1,2,0,7,7,.326,.440,.766
I Falu,BUR,2B,.254,119,445,71,113,20,5,1,28,61,39,34,15,9,7,8,.343,.328,.671
E Solis,BUR,3B,.204,107,343,39,70,19,0,9,47,52,89,1,1,3,2,11,.326,.338,.664
F Del Rosario,BUR,C,.256,26,78,9,20,6,0,2,9,10,19,1,2,0,0,0,.341,.410,.751
W Perez,BUR,2B,.252,29,115,10,29,6,0,4,16,7,25,4,1,0,0,0,.301,.409,.710
N Garciaparra,PEO,SS,.200,2,5,1,1,0,0,0,2,2,0,0,0,0,0,0,.429,.200,.629
E Puello,PEO,3B,.238,6,21,0,5,2,0,0,2,1,6,0,0,0,0,0,.304,.333,.638
J Balcom,PEO,OF,.231,6,13,1,3,1,0,0,0,2,4,0,1,0,0,1,.333,.308,.641
M Reed,PEO,C,.135,14,52,2,7,1,1,0,6,1,12,0,0,0,0,2,.167,.192,.359
J Rios,PEO,SS,.242,28,95,9,23,2,0,0,6,6,9,0,2,1,1,4,.305,.263,.568
A Joseph,PEO,OF,.296,7,27,2,8,1,0,0,2,2,4,0,1,0,0,0,.367,.333,.700
J Arteaga,PEO,SS,.256,32,129,15,33,9,1,2,23,4,17,2,2,1,1,8,.287,.388,.674
A Garcia,PEO,OF,.316,58,209,19,66,8,1,1,25,15,29,1,1,1,1,6,.366,.378,.744
M Mallory,PEO,OF,.293,29,99,17,29,4,0,3,14,18,25,2,1,0,2,3,.405,.424,.829
L Montanez,PEO,OF,.305,82,315,54,96,28,2,12,48,32,46,10,4,2,2,6,.384,.521,.905
J Douillard,PEO,C,.200,9,30,2,6,1,0,1,3,2,4,0,0,0,0,2,.250,.333,.583
E Patterson,PEO,2B,.333,110,432,90,144,26,11,13,71,53,94,40,11,4,7,7,.405,.535,.940
O Bernard,PEO,C,.236,66,225,29,53,11,0,2,23,13,40,2,4,1,2,7,.296,.311,.607
A Rick,PEO,C,.197,77,249,32,49,11,3,3,32,28,67,0,1,0,0,9,.281,.301,.582
S Fuld,PEO,OF,.300,125,443,82,133,32,6,5,37,50,44,18,11,4,4,16,.377,.433,.810
D Larsen,PEO,SS,.245,120,424,52,104,25,4,5,48,42,108,9,6,1,4,4,.337,.358,.696
R Harvey,PEO,OF,.257,117,467,71,120,30,2,24,100,24,137,8,4,1,6,4,.302,.484,.786
B Flowers,PEO,OF,.238,105,365,44,87,10,4,8,49,19,121,10,1,0,4,6,.286,.353,.640
A Granato,PEO,3B,.283,75,254,46,72,10,4,4,35,41,55,15,4,1,3,6,.385,.402,.787
J Simokaitis,PEO,SS,.190,51,168,20,32,2,2,0,13,24,34,2,0,0,2,8,.289,.226,.515
S Harris,PEO,OF,.206,8,34,2,7,3,0,1,5,0,6,3,0,0,1,1,.200,.382,.582
L Rivera,PEO,3B,.348,25,69,7,24,0,0,0,12,2,7,3,1,1,0,1,.366,.348,.714
J Schmidt,PEO,OF,.246,50,175,27,43,13,2,3,22,30,40,5,1,1,2,3,.359,.394,.753
