Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C De La Cruz,BRE,SS,.167,17,42,6,7,3,0,1,4,4,11,0,0,2,0,1,.239,.310,.549
D Sandoval,LAK,C,.000,6,6,0,0,0,0,0,1,1,1,0,1,0,0,0,.143,.000,.143
C Snavely,DUN,SS,.228,82,272,41,62,18,1,7,41,41,77,2,3,0,5,3,.328,.379,.707
H Tiburcio,SAR,SS,.201,56,169,14,34,6,2,3,15,8,38,3,1,6,3,7,.238,.314,.551
J Todd,VER,1B,.167,20,48,4,8,2,0,2,5,8,14,0,0,1,0,3,.298,.333,.632
G Sain,TAM,1B,.154,20,65,10,10,5,0,2,7,7,19,0,0,1,0,1,.257,.323,.580
J Schneider,DUN,C,.250,16,48,7,12,1,0,4,13,12,20,0,0,0,0,2,.400,.521,.921
C Cota,DUN,2B,.242,41,157,22,38,7,0,2,17,22,43,4,4,1,1,3,.344,.325,.669
B Yarbrough,PMB,C,.222,43,144,18,32,5,1,1,13,19,37,0,0,1,1,2,.311,.292,.603
D Winfree,FTM,3B,.276,67,261,43,72,13,2,13,48,19,59,2,0,0,4,9,.328,.490,.818
E Nunez,TAM,SS,.184,37,147,17,27,5,3,4,26,8,28,6,1,4,2,3,.223,.340,.563
M Craig,DAY,1B,.287,130,450,67,129,35,3,12,76,68,107,6,1,1,3,13,.384,.458,.842
E Gonzalez,TAM,OF,.260,99,384,58,100,19,4,10,43,23,81,18,6,0,2,7,.309,.409,.718
T Battle,TAM,LF,.133,36,128,12,17,2,1,1,8,7,47,6,5,0,0,1,.184,.188,.371
J Muyco,DAY,C,.211,45,133,11,28,3,0,2,10,11,40,0,0,3,1,2,.274,.278,.552
J Christy,FTM,C,.063,6,16,0,1,0,0,0,1,1,4,0,0,0,0,0,.118,.063,.180
M Holmann,TAM,2B,.254,28,71,10,18,2,1,0,3,16,13,3,6,1,0,2,.391,.310,.701
W Ramirez,LAK,LF,.225,66,249,31,56,10,4,8,33,10,69,8,2,0,2,8,.259,.394,.652
K Geiger,FTM,C,.248,61,226,27,56,10,0,1,21,14,40,0,0,1,1,7,.299,.305,.604
T Moss,CLR,2B,.284,70,264,43,75,12,6,6,38,20,66,20,4,5,2,9,.353,.443,.796
A De Aza,JUP,OF,.143,2,7,1,1,0,1,0,0,0,2,0,1,1,0,0,.143,.429,.571
G Rodriguez,BRE,SS,.143,5,7,1,1,0,0,0,0,1,1,0,0,0,0,0,.250,.143,.393
G McCallum,JUP,SS,.185,32,108,13,20,1,1,0,9,11,16,2,1,3,2,1,.262,.213,.475
B Burgamy,CLR,OF,.274,118,441,110,121,21,5,13,51,88,96,24,8,3,1,7,.397,.433,.830
A Heether,BRE,3B,.217,49,166,20,36,10,0,3,16,25,37,0,0,0,2,7,.330,.331,.661
P Janish,SAR,SS,.278,91,335,53,93,17,2,9,55,38,39,8,2,7,7,8,.355,.421,.776
J Taylor,FTM,SS,.222,37,126,17,28,5,0,0,11,20,18,7,2,2,0,1,.329,.262,.591
J Hill,STL,OF,.235,78,251,32,59,13,3,6,28,19,77,7,1,3,1,6,.298,.382,.681
T Evans,PMB,OF,.311,60,238,43,74,10,1,15,45,20,50,21,1,0,1,6,.373,.550,.923
G McKinney,LAK,OF,.201,86,283,43,57,10,0,12,38,26,115,11,4,0,0,0,.278,.364,.642
A Casilla,FTM,SS,.331,78,323,56,107,12,6,0,33,30,36,31,6,3,1,8,.390,.406,.796
F Parejo,BRE,OF,.236,107,347,42,82,18,3,5,48,21,57,14,6,9,6,9,.279,.349,.628
T Denker,VER,2B,.220,54,191,24,42,6,0,5,25,24,36,0,2,0,3,5,.309,.330,.639
R Harvey,DAY,OF,.248,122,475,64,118,25,1,20,84,25,125,7,0,0,3,12,.290,.432,.722
T Ezi,BRE,OF,.300,33,130,27,39,7,5,2,14,9,29,13,3,1,0,2,.364,.477,.841
D Gonzalez,DAY,SS,.229,41,144,16,33,3,0,0,18,10,26,1,2,1,0,2,.293,.250,.543
J Singleton,DUN,OF,.214,4,14,2,3,1,0,0,2,3,5,0,0,0,0,0,.353,.286,.639
O Wick,DAY,C,.247,28,73,10,18,1,0,2,11,6,21,1,0,0,0,6,.304,.342,.646
D Burns,FTM,OF,.228,114,404,53,92,17,3,5,33,29,62,19,4,1,1,8,.289,.322,.610
J Mather,PMB,OF,.269,124,443,64,119,33,1,16,74,36,91,9,0,3,4,8,.332,.456,.788
A Turay,STL,OF,.244,77,266,46,65,12,1,9,37,14,81,12,2,2,3,8,.292,.398,.690
C Rasmus,PMB,OF,.254,53,193,22,49,4,5,5,35,27,35,11,3,0,2,3,.351,.404,.755
B Roberts,FTM,OF,.293,131,532,80,156,17,2,4,49,36,82,50,14,4,3,1,.349,.355,.704
B Gardner,TAM,OF,.323,63,232,46,75,12,5,0,22,43,51,30,7,1,0,1,.433,.418,.851
L Bolivar,SAR,2B,.182,11,33,6,6,0,0,1,1,1,6,2,0,1,0,0,.229,.273,.501
J Petersen,STL,1B,.234,91,320,34,75,14,0,6,30,14,71,2,1,2,1,13,.274,.334,.609
K Feiner,FTM,C,.219,81,237,33,52,7,0,1,21,41,49,0,0,2,3,10,.345,.262,.607
J Peralta,DUN,SS,.251,109,391,47,98,16,3,3,41,28,92,13,7,6,2,8,.301,.330,.631
G Mejia,LAK,2B,.248,122,455,56,113,19,7,5,48,55,88,25,14,9,4,10,.333,.354,.687
K Collins,PMB,OF,.143,14,49,3,7,2,0,2,7,4,14,0,0,0,0,1,.222,.306,.528
B Dlugach,LAK,SS,.256,125,465,51,119,24,6,5,52,27,144,13,8,9,1,7,.299,.366,.665
C Patrick,PMB,2B,.303,12,33,3,10,5,0,0,5,6,11,0,0,1,0,0,.425,.455,.880
G Plumley,TAM,SS,.284,19,67,9,19,1,0,0,6,8,14,3,3,1,0,2,.360,.299,.659
M Shepherd,PMB,SS,.211,50,161,20,34,6,1,0,12,18,33,3,1,5,2,5,.287,.261,.548
J Johnson,CLR,OF,.261,103,364,42,95,22,2,12,59,34,85,7,7,1,1,16,.327,.431,.758
G Sanchez,JUP,1B,.182,16,55,13,10,3,1,1,7,12,12,1,0,0,1,0,.324,.327,.651
C Thomas,LAK,OF,.257,132,529,67,136,30,5,6,40,56,127,34,13,1,3,8,.333,.367,.700
T Greene,PMB,SS,.224,71,268,38,60,10,1,5,19,29,90,22,3,1,1,7,.308,.325,.633
R Braun,BRE,3B,.274,59,226,34,62,12,2,7,37,23,54,14,4,3,4,3,.346,.438,.784
C Robinson,DAY,C,.294,107,367,32,108,24,0,3,59,26,89,7,1,9,4,7,.341,.384,.725
J Gonzalez,JUP,SS,.254,36,126,16,32,2,1,1,11,15,33,7,5,1,2,2,.333,.310,.643
J Larish,LAK,1B,.258,135,457,76,118,34,2,18,65,81,101,9,7,0,4,10,.379,.460,.838
N Johnson,CLR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Rohan,VER,SS,.271,21,70,9,19,4,0,1,6,5,11,0,0,1,0,1,.320,.371,.691
N Spears,DAY,2B,.246,97,321,45,79,15,1,1,25,31,53,7,4,7,3,4,.323,.308,.632
H Garcia,JUP,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
R Guillen,TAM,OF,.267,85,326,43,87,12,1,10,46,16,65,14,3,0,3,12,.311,.402,.712
J Lucena,PMB,SS,.288,120,490,58,141,16,2,3,49,21,34,1,2,16,2,10,.320,.347,.667
M Tugwell,CLR,C,.135,26,74,7,10,1,0,1,6,8,13,0,0,2,1,2,.217,.189,.406
J Coronado,STL,SS,.226,138,544,61,123,20,4,0,37,41,119,4,7,31,2,9,.283,.278,.561
S Dragicevich,DUN,3B,.257,54,171,27,44,11,0,3,15,23,48,0,1,0,0,3,.352,.374,.726
E Nielsen,DUN,OF,.286,115,402,62,115,16,1,6,47,56,76,3,0,0,2,11,.392,.376,.767
T Plouffe,FTM,SS,.246,125,455,60,112,26,4,4,45,58,93,8,5,2,5,10,.333,.347,.681
M DiRosa,DUN,C,.214,4,14,3,3,2,0,0,2,2,6,0,0,0,0,0,.313,.357,.670
M Linares,LAK,3B,.165,57,139,10,23,3,0,0,6,10,42,1,4,4,1,6,.225,.187,.412
L Nunez,TAM,OF,.279,16,43,7,12,2,0,1,1,4,5,3,2,3,0,1,.340,.395,.736
J Muniz,JUP,OF,.239,35,113,10,27,3,0,4,15,11,23,2,4,1,0,3,.323,.372,.695
R Carter,VER,OF,.205,37,132,18,27,7,6,3,16,7,54,0,0,1,2,2,.246,.417,.663
J Merchan,CLR,SS,.333,4,12,4,4,1,0,0,1,3,3,1,0,0,0,0,.467,.417,.883
P Cuevas,CLR,OF,.200,6,15,2,3,0,0,1,5,1,1,1,0,0,0,1,.294,.400,.694
G Patchett,SAR,SS,.143,21,56,7,8,0,0,0,2,6,7,0,0,0,0,2,.250,.143,.393
J Apodaca,VER,C,.257,34,109,17,28,5,0,4,14,13,23,3,1,1,0,10,.341,.413,.754
B Harman,CLR,2B,.241,119,423,59,102,19,1,2,25,48,102,6,2,7,1,7,.322,.305,.627
A Asprilla,CLR,2B,.293,14,41,5,12,5,0,0,5,2,10,0,1,1,0,0,.341,.415,.756
O Guevara,CLR,C,.000,8,13,0,0,0,0,0,0,2,7,0,0,0,0,0,.133,.000,.133
E Gutierrez,VER,OF,.217,26,69,11,15,2,1,0,5,9,24,5,0,0,0,1,.316,.275,.592
G Brown,JUP,C,.162,35,99,8,16,2,0,0,4,6,35,1,0,2,0,1,.217,.182,.399
C Santana,VER,3B,.268,54,198,16,53,10,2,3,18,23,43,0,3,0,1,6,.345,.384,.729
J Granado,SAR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
G Gutierrez,VER,C,.198,39,96,7,19,1,0,0,14,8,18,0,1,5,2,3,.269,.208,.477
A Gonzalez,VER,SS,.248,59,202,29,50,12,0,6,19,9,49,3,1,2,2,5,.284,.396,.680
D Morales,CLR,OF,.250,13,36,5,9,1,0,0,5,1,6,0,1,1,0,1,.308,.278,.585
