Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
B Harrison,JUP,DH,0.203,68,227,32,46,7,0,10,32,34,83,1,2,0,3,5,0.308,0.366,0.674
S Chapman,SAR,1B,0.1,10,30,0,3,0,0,0,0,0,9,0,0,0,0,1,0.129,0.1,0.229
M Maldonado,BRE,C,0.199,81,251,25,50,9,0,2,21,30,51,2,1,9,2,6,0.3,0.259,0.559
R Chirinos,DAY,C,0.3,69,227,40,68,13,5,11,47,35,40,2,2,0,3,4,0.4,0.546,0.946
A Ciriaco,LAK,SS,0.262,121,443,55,116,17,5,11,59,20,89,15,4,1,3,13,0.296,0.397,0.694
A Soto,FTM,C,0.212,26,85,7,18,2,0,1,7,6,25,0,0,0,0,2,0.264,0.271,0.534
L Sanchez,DUN,SS,0.179,24,67,2,12,1,0,0,5,5,14,0,0,3,1,1,0.243,0.194,0.437
E Farris,BRE,2B,0.298,124,473,68,141,18,1,7,49,29,46,70,6,26,3,10,0.341,0.385,0.725
M Smith,DAY,3B,0.26,15,50,9,13,1,0,5,18,5,13,1,1,0,0,3,0.327,0.58,0.907
T Torres,JUP,3B,0.276,35,127,14,35,9,2,1,15,15,24,6,1,1,1,4,0.359,0.402,0.76
S Riggans,CHA,C,0.256,12,39,5,10,2,0,0,2,4,6,1,0,0,0,1,0.356,0.308,0.663
J Long,SAR,C,0.146,18,48,4,7,3,0,0,1,4,17,0,0,1,1,0,0.208,0.208,0.416
P Vasquez,PMB,C,0.253,44,150,11,38,6,1,3,17,3,29,1,2,1,0,6,0.277,0.367,0.644
S Miranda,BRE,2B,0.297,82,259,27,77,13,3,1,28,23,34,7,3,1,2,6,0.359,0.382,0.741
R Fronk,CHA,RF,0.201,112,343,43,69,17,0,4,32,47,88,9,6,7,5,8,0.321,0.286,0.607
L Flores,DAY,C,0.169,49,142,9,24,5,0,0,12,16,31,0,0,3,3,1,0.258,0.204,0.462
J Votto,SAR,1B,0.0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0.333,0.0,0.333
S Williams,CHA,DH,0.246,96,317,32,78,18,2,3,30,30,84,2,1,5,3,3,0.33,0.344,0.673
B Tripp,JUP,LF,0.278,87,313,42,87,14,2,11,41,26,80,1,0,0,1,7,0.348,0.441,0.789
B Murphy,PMB,C,0.162,45,136,12,22,7,1,2,9,16,41,1,0,3,0,1,0.255,0.272,0.527
J Newton,LAK,C,0.263,75,266,40,70,19,3,8,29,16,80,9,4,0,3,4,0.311,0.447,0.759
O Marmol,PMB,OF,0.204,74,186,22,38,10,1,2,13,18,55,5,3,2,2,4,0.321,0.301,0.622
N Romero,FTM,3B,0.24,76,242,28,58,11,3,4,29,38,46,4,0,0,2,6,0.352,0.36,0.711
D Adams,TAM,2B,0.281,65,231,37,65,17,6,7,41,26,39,3,4,1,3,9,0.36,0.498,0.858
R Havens,STL,SS,0.247,97,360,53,89,19,1,14,52,55,73,3,2,1,3,9,0.361,0.422,0.784
M Leon,LAK,DH,0.286,8,28,2,8,2,1,0,3,4,7,0,0,0,1,0,0.364,0.429,0.792
J Tordi,SAR,SS,0.167,67,209,12,35,4,1,1,15,4,66,1,0,2,2,5,0.189,0.211,0.399
M Liuzza,DUN,C,0.254,59,193,40,49,13,0,9,28,40,56,1,0,0,0,4,0.387,0.461,0.848
B Maldonado,STL,LF,0.273,122,410,62,112,19,3,18,73,43,126,13,4,2,6,6,0.348,0.466,0.813
M Rodriguez,DUN,1B,0.263,105,396,39,104,23,2,9,66,24,101,0,0,0,10,4,0.298,0.399,0.697
M Reed,DAY,C,0.19,54,168,13,32,6,2,0,13,12,50,1,2,4,1,4,0.255,0.25,0.505
S Welch,STL,1B,0.278,56,216,38,60,10,2,5,37,20,37,0,0,0,2,3,0.35,0.412,0.762
L Nunez,TAM,3B,0.304,48,158,23,48,10,3,3,23,14,16,4,5,2,3,2,0.362,0.462,0.824
D Phipps,SAR,RF,0.239,134,493,51,118,32,5,10,55,31,108,18,8,5,6,8,0.288,0.385,0.673
F Hernandez,CLR,2B,0.265,121,472,53,125,13,2,2,35,20,40,19,11,3,6,20,0.295,0.314,0.609
D Romero,FTM,3B,0.225,118,417,57,94,18,3,5,56,50,102,3,1,0,11,15,0.311,0.319,0.63
O Guevara,CLR,C,0.143,4,7,0,1,0,0,0,0,0,4,0,0,2,0,1,0.25,0.143,0.393
A de San Miguel,FTM,C,0.231,36,91,9,21,2,0,1,10,21,26,0,1,3,1,3,0.383,0.286,0.668
J Sanchez,BRE,1B,0.229,15,35,2,8,2,0,0,1,3,9,0,0,1,0,1,0.289,0.286,0.575
W Rufino,TAM,RF,0.235,40,136,16,32,8,0,1,9,8,39,2,2,0,1,2,0.295,0.316,0.611
J Gil,TAM,C,0.208,29,96,10,20,4,0,0,8,5,24,0,0,3,0,3,0.248,0.25,0.498
J Fernandez,FTM,C,0.224,84,255,30,57,14,0,4,28,25,45,1,1,4,2,7,0.301,0.325,0.626
J Guerra,CLR,C,0.083,6,12,0,1,0,0,0,0,1,4,0,0,0,0,0,0.154,0.083,0.237
M Loyola,LAK,CF,0.209,42,139,11,29,8,1,0,10,8,34,1,4,1,2,0,0.248,0.281,0.529
J Jaspe,DUN,C,0.271,75,262,30,71,11,0,9,41,17,45,0,0,1,3,7,0.319,0.416,0.735
R Leveret,FTM,1B,0.286,92,301,25,86,17,1,5,38,30,65,1,2,0,1,19,0.363,0.399,0.762
J Naughton,CLR,C,0.24,82,279,34,67,11,1,7,37,26,50,1,0,2,4,4,0.301,0.362,0.663
T Kennelly,CLR,RF,0.303,76,271,42,82,27,2,3,46,33,49,6,3,1,5,5,0.382,0.45,0.832
E Ontiveros,JUP,SS,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
J Gonzalez,DUN,1B,0.234,98,381,45,89,26,1,14,62,10,99,7,2,1,2,6,0.261,0.417,0.679
J Diaz,CLR,CF,0.253,97,368,50,93,9,5,2,23,39,61,34,9,4,2,2,0.326,0.321,0.647
Y Rodriguez,CLR,3B,0.248,87,282,28,70,6,1,2,24,30,66,8,9,8,0,6,0.329,0.298,0.627
L Arzeno,CLR,C,0.206,44,131,9,27,7,2,1,11,4,41,1,1,2,0,0,0.241,0.313,0.554
H Pellot,STL,2B,0.277,100,354,48,98,17,4,3,39,37,70,15,11,6,2,11,0.352,0.373,0.725
M Durant,CLR,1B,0.211,113,375,43,79,20,1,12,37,51,142,0,3,1,2,13,0.312,0.365,0.677
J Tolisano,DUN,2B,0.232,106,401,53,93,19,2,12,58,44,78,5,4,1,6,8,0.305,0.379,0.684
K Day,SAR,DH,0.234,33,107,8,25,4,1,1,9,16,40,1,0,0,2,1,0.333,0.318,0.651
Y Alonso,SAR,DH,0.303,49,175,21,53,13,0,7,38,24,30,0,1,0,2,6,0.383,0.497,0.88
K Feiner,SAR,2B,0.195,21,41,4,8,2,0,0,3,1,6,1,2,3,0,1,0.233,0.244,0.476
S Ratliff,STL,CF,0.286,7,28,3,8,2,0,0,6,0,10,0,0,0,0,1,0.286,0.357,0.643
C Cutler,PMB,C,0.274,44,146,25,40,10,2,1,15,25,22,2,0,1,1,7,0.406,0.39,0.796
R Henriquez,STL,C,0.444,6,18,1,8,2,0,0,5,1,3,0,0,0,0,0,0.474,0.556,1.029
C Parmelee,FTM,1B,0.258,123,422,61,109,27,1,16,73,65,109,2,2,0,8,4,0.359,0.441,0.8
J Rivera,STL,C,0.25,2,8,1,2,0,0,0,1,0,1,0,0,0,1,0,0.222,0.25,0.472
J Reed,SAR,CF,0.222,124,478,60,106,13,9,2,26,55,130,21,10,6,0,4,0.306,0.299,0.605
B Laird,TAM,3B,0.266,124,451,53,120,20,4,13,75,39,75,1,1,0,5,19,0.329,0.415,0.744
I Davis,STL,1B,0.288,59,222,28,64,17,3,7,28,31,52,0,2,0,1,2,0.376,0.486,0.863
J Gualdron,SAR,3B,0.231,36,108,7,25,4,1,2,10,2,16,0,1,0,2,3,0.241,0.343,0.584
J Blackwood,JUP,1B,0.174,27,92,7,16,1,0,2,10,4,21,1,0,0,0,3,0.208,0.25,0.458
M Hall,CHA,2B,0.218,86,266,26,58,6,1,3,20,25,73,4,4,8,1,7,0.284,0.282,0.566
D Johnston,DAY,RF,0.185,50,173,19,32,6,0,4,13,18,71,3,1,1,2,1,0.259,0.289,0.548
J Kunkel,LAK,C,0.192,8,26,0,5,2,0,0,2,0,7,0,0,0,1,1,0.214,0.269,0.484
J Matulia,CHA,LF,0.278,87,317,31,88,22,5,2,30,14,55,10,3,4,1,7,0.313,0.397,0.711
M McCormick,CHA,C,0.17,32,106,6,18,7,0,3,8,11,35,2,2,1,0,1,0.261,0.321,0.581
G Milner,CLR,RF,0.239,29,109,12,26,2,0,3,11,2,29,2,2,1,2,3,0.28,0.339,0.619
D Mitchell,CLR,OF,0.208,101,331,34,69,25,0,11,31,19,94,7,1,0,3,11,0.254,0.384,0.637
L Morrison,JUP,1B,0.273,3,11,0,3,1,0,0,2,1,2,0,1,0,0,2,0.333,0.364,0.697
L Ott,JUP,2B,0.28,64,218,27,61,7,0,2,23,39,53,5,6,4,2,3,0.388,0.339,0.728
A Quintana,DUN,C,0.167,2,6,0,1,1,0,0,1,2,2,0,0,0,0,0,0.375,0.333,0.708
J Rosa,DAY,3B,0.22,69,245,16,54,19,2,2,33,11,65,2,1,0,3,5,0.254,0.339,0.593
S Shoffit,DUN,CF,0.219,69,210,37,46,10,2,4,20,34,66,7,3,0,0,0,0.336,0.343,0.679
H Wrigley,CHA,3B,0.246,70,260,26,64,15,2,6,43,9,44,5,1,0,4,4,0.267,0.388,0.656
M Fermin,JUP,C,0.209,92,302,27,63,10,0,1,24,11,62,16,3,7,4,5,0.248,0.252,0.499
L Grullon,LAK,1B,0.184,18,49,5,9,2,0,0,3,4,18,0,0,0,0,2,0.273,0.224,0.497
E Campbell,STL,1B,0.273,7,22,5,6,2,0,0,0,5,1,0,0,0,0,2,0.429,0.364,0.792
R Tomas,LAK,3B,0.141,32,92,7,13,4,0,0,6,5,16,0,0,3,3,2,0.18,0.185,0.365
C Emanuele,DUN,RF,0.197,21,76,12,15,4,1,4,12,7,15,2,0,0,0,3,0.274,0.434,0.708
L Hurtado,DUN,C,0.2,2,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0.2,0.2,0.4
Y Solarte,FTM,DH,0.188,4,16,2,3,1,0,0,1,0,1,0,0,0,0,0,0.188,0.25,0.438
D Bolivar,PMB,SS,0.227,73,256,19,58,12,1,1,19,13,76,4,2,4,0,4,0.267,0.293,0.56
J Garcia,PMB,SS,0.258,74,244,36,63,10,1,1,17,15,30,14,6,7,3,4,0.3,0.32,0.62
L Nieves,STL,SS,0.25,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0.5
E Landoni,TAM,2B,0.185,10,27,0,5,0,0,0,3,5,4,0,1,1,0,1,0.333,0.185,0.519
M Sierra,DUN,RF,0.286,110,405,56,116,24,2,5,56,34,66,10,2,1,4,11,0.36,0.393,0.753
G Veloz,STL,2B,0.232,91,357,38,83,15,2,2,19,28,81,18,8,4,1,1,0.297,0.303,0.599
K Soto,DAY,LF,0.333,6,21,7,7,0,0,0,4,1,5,1,0,0,0,0,0.391,0.333,0.725
O Morales,PMB,1B,0.213,24,75,5,16,5,0,0,8,5,30,0,0,0,2,1,0.256,0.28,0.536
C Ebarb,DUN,C,0.203,25,79,7,16,4,0,2,9,8,18,0,0,0,0,1,0.276,0.329,0.605
C Hatcher,JUP,C,0.333,6,18,4,6,1,0,0,2,1,8,0,1,0,0,1,0.4,0.389,0.789
L Fernandez,DUN,SS,0.125,3,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0.125,0.125,0.25
J Louwsma,SAR,1B,0.193,100,347,26,67,18,1,4,27,18,68,1,1,2,4,14,0.23,0.285,0.516
B Baisley,TAM,1B,0.17,33,106,8,18,3,0,0,6,9,37,2,0,0,0,8,0.261,0.198,0.459
O Martinez,JUP,SS,0.254,130,433,54,110,16,5,1,45,41,51,16,4,5,2,15,0.323,0.321,0.644
B Brewer,BRE,SS,0.222,104,356,42,79,18,1,1,29,33,109,19,7,7,2,10,0.288,0.287,0.575
H Mense,JUP,LF,0.236,105,364,33,86,16,2,4,30,31,54,2,2,2,3,10,0.304,0.324,0.629
J Benson,FTM,CF,0.285,80,263,46,75,10,3,5,29,46,74,14,7,3,2,3,0.414,0.403,0.817
T Brown,SAR,OF,0.189,12,37,3,7,1,0,1,4,2,9,1,0,0,1,0,0.244,0.297,0.541
D Rundle,DAY,LF,0.19,15,42,3,8,3,0,0,4,5,19,0,0,2,0,0,0.277,0.262,0.539
S Singleton,FTM,2B,0.269,80,297,41,80,15,8,5,39,23,26,6,3,6,1,8,0.329,0.424,0.753
T Pham,PMB,CF,0.232,114,336,47,78,15,5,8,44,36,102,18,6,3,1,6,0.313,0.378,0.691
C Carlson,LAK,DH,0.237,73,241,28,57,9,1,13,29,29,64,0,0,0,2,6,0.326,0.444,0.77
K Negron,SAR,SS,0.208,8,24,6,5,0,0,1,2,5,8,3,1,0,0,0,0.345,0.333,0.678
T Colvin,DAY,DH,0.25,32,112,18,28,5,2,1,10,13,27,3,1,0,3,8,0.326,0.357,0.683
D Brown,CLR,RF,0.303,66,238,41,72,12,3,11,44,34,48,15,8,0,6,3,0.386,0.517,0.903
S Fortenberry,TAM,LF,0.175,59,189,18,33,7,2,6,27,20,58,3,0,1,2,4,0.265,0.328,0.593
N Ashley,CHA,C,0.24,62,200,22,48,7,3,2,21,22,47,7,4,0,3,6,0.343,0.335,0.678
J Eigsti,STL,SS,0.227,42,128,15,29,5,0,0,11,9,24,0,2,4,1,3,0.286,0.266,0.551
J Baksh,DUN,LF,0.125,2,8,0,1,0,0,0,1,1,4,0,0,0,0,0,0.222,0.125,0.347
C Gillespie,BRE,OF,0.349,12,43,10,15,2,3,1,9,7,11,4,0,0,1,1,0.431,0.605,1.036
L Haydel,BRE,LF,0.275,124,491,66,135,16,5,2,50,17,110,39,10,6,5,5,0.302,0.34,0.642
M Hilligoss,TAM,1B,0.233,51,163,15,38,7,2,0,14,11,25,5,2,1,0,2,0.282,0.301,0.582
M Dolenc,FTM,LF,0.288,110,386,44,111,19,5,4,42,24,84,27,6,6,3,12,0.332,0.394,0.726
D Garcia,JUP,2B,0.333,3,6,2,2,0,1,0,3,0,1,0,0,0,1,0,0.286,0.667,0.952
T Hickman,JUP,LF,0.129,23,70,5,9,4,0,1,4,14,33,0,0,0,0,1,0.274,0.229,0.502
D Stegall,STL,OF,0.2,2,5,2,1,0,0,1,1,1,1,0,0,0,0,0,0.333,0.8,1.133
R Barron,DUN,2B,0.264,65,212,24,56,12,3,2,24,17,43,6,6,4,1,6,0.323,0.377,0.701
S O'Malley,CHA,SS,0.268,103,366,73,98,9,2,1,27,58,80,40,14,6,2,4,0.388,0.311,0.699
B Whiteside,BRE,DH,0.071,14,28,4,2,0,1,0,2,1,16,0,0,0,0,0,0.161,0.143,0.304
M Sweeney,CHA,3B,0.158,6,19,1,3,1,0,0,0,3,8,0,0,0,0,1,0.273,0.211,0.483
S Campbell,DUN,3B,0.5,5,20,3,10,1,0,0,3,2,3,0,0,0,1,0,0.522,0.55,1.072
L Schafer,BRE,CF,0.313,113,457,76,143,31,6,6,58,38,53,16,8,1,4,5,0.369,0.446,0.815
M Thomas,CHA,C,0.375,2,8,2,3,2,0,0,1,0,2,0,0,0,0,0,0.375,0.625,1.0
N Samson,DAY,2B,0.255,93,326,51,83,7,2,2,43,31,24,3,5,6,6,9,0.322,0.307,0.628
K Jones,SAR,LF,0.13,8,23,2,3,0,0,0,3,1,6,1,0,1,2,1,0.154,0.13,0.284
J Tucker,LAK,2B,0.252,67,218,29,55,7,2,0,14,21,44,3,3,4,0,6,0.348,0.303,0.651
M Bertram,LAK,1B,0.281,82,292,34,82,19,3,10,47,20,54,3,0,0,2,7,0.327,0.469,0.796
I Paxton,CHA,C,0.288,28,80,8,23,4,0,2,11,2,19,0,1,0,1,1,0.31,0.413,0.722
W Ibarra,TAM,SS,0.265,74,234,38,62,10,1,0,16,10,23,11,5,2,3,7,0.294,0.316,0.611
M Gonzalez,DAY,2B,0.241,120,424,43,102,15,4,2,34,26,77,9,8,8,1,11,0.287,0.309,0.596
L De La Cruz,PMB,C,0.154,4,13,0,2,1,0,0,0,0,4,0,0,0,0,0,0.154,0.231,0.385
F Pena,STL,C,0.224,100,392,43,88,15,1,8,44,15,78,0,1,1,3,13,0.258,0.329,0.588
J Rye,TAM,LF,0.256,75,238,31,61,13,5,1,21,40,42,7,11,5,2,6,0.365,0.366,0.731
L Castillo,LAK,CF,0.2,3,10,1,2,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2,0.4
F Diaz,CLR,C,0.167,2,6,2,1,0,0,0,0,3,0,0,0,0,0,1,0.444,0.167,0.611
S Castro,DAY,SS,0.302,96,358,45,108,17,3,3,35,19,41,22,11,5,2,4,0.34,0.391,0.731
J Contreras,DAY,1B,0.094,11,32,0,3,0,0,0,2,1,7,0,0,0,0,1,0.121,0.094,0.215
D Luis,CHA,2B,0.0,6,9,1,0,0,0,0,0,1,3,1,0,0,0,0,0.1,0.0,0.1
J Rodriguez,LAK,C,0.286,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0.286,0.286,0.571
K Ahrens,DUN,3B,0.215,105,377,35,81,17,2,4,36,37,76,1,1,1,7,10,0.282,0.302,0.584
M Arburr,PMB,1B,0.157,29,89,10,14,2,0,5,9,8,44,0,0,0,0,3,0.235,0.348,0.583
M Bouchard,STL,3B,0.242,43,153,12,37,6,0,2,12,9,39,7,1,1,0,3,0.293,0.32,0.613
J Bour,SAR,C,0.263,44,156,13,41,8,0,2,13,8,45,1,0,1,1,2,0.305,0.353,0.658
A Brown,PMB,1B,0.182,4,11,1,2,1,1,0,2,2,4,0,0,0,0,1,0.357,0.455,0.812
C Cates,FTM,SS,0.251,118,370,41,93,6,2,0,25,34,27,10,8,9,3,9,0.317,0.278,0.595
A Chambers,PMB,CF,0.283,122,448,66,127,17,16,1,46,47,96,21,12,4,2,7,0.37,0.4,0.77
C Cipriano,CHA,2B,0.297,72,239,41,71,17,3,5,35,39,60,8,6,1,3,4,0.402,0.456,0.858
R Curry,JUP,2B,0.277,92,278,42,77,18,2,10,32,20,54,4,7,8,2,13,0.328,0.464,0.792
M Cusick,TAM,3B,0.313,63,217,27,68,14,3,1,17,25,23,5,3,8,2,5,0.384,0.419,0.803
N Derba,PMB,C,0.198,30,91,13,18,4,0,1,2,20,31,1,1,1,0,0,0.354,0.275,0.629
M Dominguez,JUP,3B,0.262,103,381,49,100,25,1,11,53,38,68,1,0,0,5,9,0.333,0.42,0.753
D Doyle,STL,C,1.0,1,3,1,3,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,2.0
E Fryer,TAM,LF,0.25,59,224,34,56,11,2,2,24,27,43,11,5,0,2,11,0.333,0.344,0.677
C Gindl,BRE,RF,0.277,112,394,61,109,15,3,17,71,57,92,18,4,2,8,7,0.363,0.459,0.822
J Henry,LAK,2B,0.257,116,424,56,109,14,4,0,43,45,40,22,7,6,1,5,0.331,0.309,0.639
J Jackson,DUN,SS,0.213,78,249,44,53,12,1,0,17,39,87,17,4,1,3,6,0.321,0.269,0.59
J Kahaulelio,SAR,2B,0.241,58,216,21,52,16,0,1,10,15,46,10,2,0,0,6,0.311,0.329,0.64
C Kingrey,PMB,LF,0.128,14,47,5,6,2,0,0,1,2,18,0,0,0,0,0,0.18,0.17,0.35
P Kozma,PMB,SS,0.315,18,73,8,23,5,0,0,8,8,16,1,0,0,2,0,0.381,0.384,0.765
A Krum,TAM,CF,0.272,53,191,32,52,7,3,0,14,35,43,7,4,1,2,4,0.395,0.34,0.735
Z Lutz,STL,3B,0.284,99,356,46,101,19,2,11,62,50,72,1,1,0,2,10,0.381,0.441,0.822
J Made,DAY,2B,0.156,17,45,3,7,0,0,0,3,0,12,0,1,1,0,0,0.156,0.156,0.311
D Mastroianni,DUN,CF,0.325,61,231,55,75,11,2,0,26,37,38,32,7,2,0,1,0.426,0.39,0.816
D Mesoraco,SAR,C,0.228,92,312,32,71,22,1,8,37,35,76,0,1,3,3,11,0.311,0.381,0.692
D Rams,FTM,C,0.308,5,13,2,4,2,0,0,3,1,3,0,0,0,0,0,0.357,0.462,0.819
B Revere,FTM,CF,0.311,121,466,75,145,13,4,2,48,40,34,45,17,1,3,6,0.372,0.369,0.741
A Romine,TAM,C,0.276,118,442,61,122,28,3,13,72,29,78,11,5,0,6,13,0.322,0.441,0.763
S Roof,LAK,SS,0.258,8,31,5,8,1,1,0,3,2,5,4,1,0,0,2,0.303,0.355,0.658
G Sexton,CHA,3B,0.244,67,238,37,58,7,2,3,37,25,30,4,2,4,7,6,0.313,0.328,0.64
J Smith,JUP,C,0.243,49,148,18,36,8,0,1,13,20,32,1,0,3,0,4,0.333,0.318,0.651
N Soto,SAR,3B,0.248,131,505,53,125,21,2,11,57,23,95,1,3,2,4,23,0.282,0.362,0.645
M Stanton,JUP,RF,0.294,50,180,27,53,9,3,12,39,28,45,2,2,0,1,4,0.39,0.578,0.968
S Strausbaugh,TAM,DH,0.5,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,1.0
D Sublett,TAM,2B,0.27,114,397,68,107,24,11,4,41,65,93,11,7,5,2,6,0.376,0.416,0.792
