Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
P Florimon,ROC,SS,0.251,83,311,38,78,16,2,3,27,23,89,6,7,7,1,8,0.308,0.344,0.652
A Diaz,TOL,SS,0.253,111,356,33,90,12,0,0,32,27,64,12,7,1,4,13,0.302,0.287,0.589
I De Jesus,PAW,2B,0.385,7,26,5,10,1,0,0,0,2,3,1,0,0,0,0,0.429,0.423,0.852
J Mercer,IND,2B,0.287,56,209,28,60,14,1,4,27,20,45,3,5,1,2,3,0.357,0.421,0.778
C d'Arnaud,IND,SS,0.252,98,381,63,96,24,4,6,38,37,93,34,5,3,1,3,0.325,0.383,0.709
B Davis,NOR,2B,0.251,108,355,33,89,17,4,3,38,25,61,6,0,6,3,1,0.299,0.346,0.646
W Rhymes,DUR,2B,0.256,46,172,19,44,5,3,4,21,18,19,2,3,1,2,3,0.326,0.39,0.716
R Ryal,GWN,2B,0.287,28,101,9,29,8,0,2,12,5,24,3,0,0,0,2,0.333,0.426,0.759
M Martinez,LHV,2B,0.271,32,107,12,29,4,2,2,15,10,12,3,1,1,3,0,0.331,0.402,0.732
M Rojas,LOU,SS,0.186,44,129,9,24,3,0,1,7,7,16,0,0,7,1,3,0.226,0.233,0.459
E Escobar,ROC,SS,0.217,35,138,19,30,3,3,1,9,8,26,3,1,4,1,1,0.259,0.304,0.563
J Diaz,COL,SS,0.306,19,72,12,22,5,0,2,11,4,18,0,0,0,0,3,0.342,0.458,0.8
K Russo,SWB,2B,0.284,101,402,57,114,21,3,0,36,45,72,15,5,1,4,7,0.358,0.351,0.709
O Martinez,CHA,SS,0.178,60,214,15,38,11,0,0,13,10,34,4,0,4,0,6,0.221,0.229,0.45
R Adams,NOR,2B,0.224,65,232,26,52,18,0,4,20,27,60,2,2,1,1,11,0.312,0.353,0.665
K Negron,LOU,SS,0.218,74,284,34,62,13,2,6,20,22,77,17,3,5,2,3,0.287,0.342,0.628
J Negrych,SYR,2B,0.264,91,276,31,73,9,1,8,39,40,41,2,4,5,2,5,0.357,0.391,0.749
S O'Malley,DUR,SS,0.245,67,216,32,53,4,2,2,18,17,49,11,1,7,4,1,0.304,0.31,0.614
T Thomas,PAW,2B,0.242,68,223,35,54,10,2,10,30,22,64,12,1,0,4,6,0.308,0.439,0.747
M Fisher,BUF,2B,0.169,30,59,5,10,1,0,0,2,3,6,1,0,1,0,0,0.21,0.186,0.396
H Rodriguez,LOU,2B,0.244,51,213,23,52,10,0,3,20,6,35,5,4,1,1,4,0.264,0.333,0.597
R Tejada,BUF,SS,0.2,6,20,3,4,1,0,0,2,1,3,0,0,0,0,1,0.238,0.25,0.488
C Hernandez,LHV,2B,0.248,30,121,13,30,4,1,0,6,4,11,5,3,3,1,1,0.27,0.298,0.567
J Valdespin,BUF,2B,0.285,39,151,22,43,2,1,5,23,10,22,10,8,0,1,3,0.331,0.411,0.742
R Dent,PAW,2B,0.214,5,14,2,3,1,0,0,1,2,5,0,0,1,0,0,0.313,0.286,0.598
C Iorg,TOL,2B,0.157,47,134,9,21,7,1,1,6,6,45,2,2,1,0,2,0.193,0.246,0.439
T Kuhn,CHA,2B,0.273,103,417,65,114,26,4,4,36,20,66,6,4,5,4,2,0.309,0.384,0.692
D Worth,TOL,2B,0.264,60,216,30,57,15,2,5,24,31,58,10,5,2,2,4,0.364,0.421,0.785
J Toole,COL,2B,0.333,6,18,2,6,1,0,0,2,0,1,0,0,2,0,0,0.333,0.389,0.722
T Beckham,DUR,SS,0.256,72,285,40,73,10,1,6,28,29,71,6,0,3,4,8,0.325,0.361,0.686
D Garcia,CHA,2B,0.234,99,364,43,85,18,2,5,49,28,83,4,3,6,5,6,0.294,0.335,0.629
J Hee,PAW,2B,0.253,64,198,13,50,11,1,2,21,16,40,2,3,1,2,4,0.324,0.348,0.673
C Joseph,SWB,2B,0.266,84,327,50,87,25,2,13,56,53,57,0,1,3,3,7,0.366,0.474,0.84
T Pastornicky,GWN,SS,0.268,38,153,15,41,15,1,1,20,11,21,3,3,0,2,1,0.317,0.399,0.716
C Phelps,COL,2B,0.276,135,503,82,139,34,3,16,62,71,94,9,4,1,3,8,0.368,0.451,0.82
B Stevens,NOR,2B,0.111,3,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2,0.222,0.422
D Gregorius,LOU,SS,0.243,48,185,25,45,10,3,6,23,12,31,0,2,4,1,1,0.288,0.427,0.715
Y Mujica,SWB,SS,0.308,13,39,2,12,3,0,0,1,3,5,1,1,0,0,0,0.357,0.385,0.742
C Sanchez,CHA,2B,0.256,11,39,4,10,2,0,0,1,0,6,0,0,0,0,1,0.256,0.308,0.564
B Holt,IND,2B,0.432,24,95,13,41,7,0,1,7,9,9,5,2,1,1,2,0.476,0.537,1.013
B Dozier,ROC,SS,0.232,48,181,15,42,11,1,2,17,14,34,3,2,1,3,5,0.286,0.337,0.623
T Saladino,CHA,SS,0.224,15,49,9,11,2,0,0,6,4,16,1,0,1,0,1,0.296,0.265,0.562
J Iglesias,PAW,SS,0.266,88,353,46,94,9,1,1,23,27,46,12,3,9,5,9,0.318,0.306,0.624
S Starr,NOR,SS,0.0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
Z Walters,SYR,SS,0.214,29,98,9,21,4,0,1,6,6,28,0,0,1,0,2,0.26,0.286,0.545
