Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
G Matthews,LOU,OF,0.317,23,101,16,32,7,1,3,6,7,26,3,2,0,0,1,0.361,0.495,0.856
J Phelps,COL,LF,0.19,6,21,1,4,3,0,0,2,0,7,0,0,0,0,0,0.19,0.333,0.524
C Richard,DUR,1B,0.3,117,430,68,129,39,1,20,79,60,96,0,0,0,2,9,0.39,0.535,0.925
D Wise,LHV,OF,0.27,37,137,17,37,11,5,4,13,8,27,2,2,0,0,5,0.315,0.511,0.826
C Patterson,NOR,CF,0.368,14,57,6,21,5,1,0,2,5,8,3,3,0,0,1,0.419,0.491,0.911
C Miller,LOU,C,0.276,54,181,29,50,13,0,6,35,19,31,0,1,3,1,5,0.359,0.448,0.807
A Tracy,LHV,1B,0.275,125,425,64,117,23,3,21,80,68,114,2,1,0,6,13,0.373,0.492,0.865
C Ransom,LHV,3B,0.261,110,394,58,103,25,1,18,63,40,108,5,2,1,4,10,0.333,0.467,0.8
A Cintron,BUF,2B,0.228,20,57,5,13,1,0,1,3,4,12,0,1,0,0,1,0.279,0.298,0.577
D Sardinha,LHV,C,0.207,67,222,24,46,8,0,5,24,13,68,0,0,1,2,3,0.261,0.311,0.572
J Boscan,GWN,C,0.25,66,220,20,55,11,0,5,21,22,51,1,0,4,0,7,0.324,0.368,0.692
J Burke,SYR,C,0.234,47,128,12,30,8,0,1,9,13,25,1,0,0,1,2,0.317,0.32,0.638
J House,BUF,C,0.253,67,225,20,57,14,0,4,29,13,31,0,0,2,1,8,0.299,0.369,0.668
J Padilla,BUF,OF,0.313,48,160,26,50,10,0,2,22,14,26,6,2,2,5,4,0.365,0.413,0.777
M Thames,SWB,LF,0.2,4,15,0,3,0,0,0,1,0,1,0,0,0,0,1,0.2,0.2,0.4
V Pascucci,BUF,1B,0.258,72,190,40,49,10,0,17,38,44,65,0,0,0,1,5,0.398,0.579,0.977
W Valdez,LHV,SS,0.455,5,22,2,10,0,0,0,5,3,3,2,2,1,0,0,0.52,0.455,0.975
J Thurston,GWN,2B,0.273,131,465,53,127,18,4,13,67,32,64,7,7,7,4,10,0.323,0.413,0.736
L Terrero,LOU,OF,0.302,30,96,15,29,6,0,8,25,2,26,2,1,0,0,2,0.323,0.615,0.938
K Mench,SYR,OF,0.249,86,281,27,70,16,0,3,40,35,30,3,1,0,7,11,0.331,0.338,0.669
K Cash,PAW,C,0.25,1,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0.25,0.25,0.5
H Blalock,DUR,3B,0.349,26,109,18,38,5,0,4,24,10,19,2,0,0,1,1,0.405,0.505,0.91
C Duncan,SYR,1B,0.191,82,262,25,50,8,0,7,27,31,68,4,5,0,3,12,0.274,0.302,0.575
R Baldelli,DUR,OF,0.273,11,44,7,12,3,0,2,8,1,11,0,0,0,2,2,0.292,0.477,0.769
M Jacobs,BUF,1B,0.26,86,339,53,88,23,3,15,57,28,65,1,0,0,4,8,0.313,0.478,0.791
R Eldridge,DUR,OF,0.215,34,107,20,23,5,1,1,3,13,25,4,1,1,1,2,0.309,0.308,0.617
R Doumit,IND,C,0.167,4,12,2,2,1,0,1,2,1,2,0,0,0,0,0,0.231,0.5,0.731
R Hammock,SWB,3B,0.18,22,61,6,11,2,0,0,4,11,13,0,1,0,0,2,0.306,0.213,0.519
M Hessman,BUF,3B,0.274,64,248,43,68,20,0,18,58,27,60,0,0,0,3,2,0.351,0.573,0.924
S Victorino,LHV,CF,0.667,2,6,1,4,0,1,1,3,0,0,0,0,0,0,0,0.667,1.5,2.167
R Rivera,SWB,C,0.25,19,68,3,17,3,0,2,11,1,17,0,0,0,1,4,0.257,0.382,0.639
G Dobbs,LHV,3B,0.21,16,62,10,13,3,1,2,9,7,12,2,0,0,1,0,0.286,0.387,0.673
A Chavez,DUR,SS,0.275,113,411,46,113,17,1,9,55,32,68,5,3,0,4,21,0.329,0.387,0.716
M St. Pierre,TOL,C,0.3,39,130,16,39,7,0,5,22,11,21,1,1,1,3,4,0.356,0.469,0.825
R Adams,BUF,2B,0.264,108,383,58,101,28,2,16,58,37,68,4,2,2,3,13,0.333,0.473,0.805
D Navarro,DUR,C,0.284,43,141,19,40,9,0,2,21,23,25,3,0,1,2,3,0.387,0.39,0.777
L Rodriguez,CHA,2B,0.293,94,345,50,101,17,2,16,56,42,35,3,5,4,8,10,0.364,0.493,0.856
L Montanez,NOR,LF,0.289,24,97,14,28,5,2,2,20,4,12,2,1,0,0,0,0.317,0.443,0.76
C Burke,LOU,OF,0.238,66,248,38,59,6,4,5,26,26,39,14,4,2,3,7,0.319,0.355,0.674
C Tracy,SWB,3B,0.324,18,68,14,22,5,0,6,18,4,6,0,0,0,1,1,0.356,0.662,1.018
E Bruntlett,SWB,3B,0.243,114,415,61,101,24,1,10,49,37,94,8,2,2,2,5,0.313,0.378,0.691
M Diaz,GWN,LF,0.25,3,12,2,3,1,0,0,3,0,3,0,0,0,0,0,0.25,0.333,0.583
J Bartlett,DUR,SS,0.667,1,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0.75,1.0,1.75
B Harris,ROC,3B,0.233,62,232,31,54,14,1,4,29,14,41,1,0,1,4,11,0.292,0.353,0.645
J Reed,CHA,OF,0.286,44,168,24,48,8,2,6,22,10,28,0,1,1,1,3,0.328,0.464,0.792
R Raburn,TOL,LF,0.444,7,27,5,12,6,0,0,2,2,3,1,1,0,0,2,0.483,0.667,1.149
J Kroeger,CHA,OF,0.204,119,442,52,90,22,2,15,54,44,83,16,7,1,2,11,0.285,0.364,0.649
D Johnson,DUR,3B,0.303,98,340,66,103,19,0,30,95,75,71,0,0,0,6,6,0.43,0.624,1.053
R Thompson,LHV,OF,0.279,99,348,47,97,14,4,4,31,24,55,28,4,8,3,7,0.332,0.376,0.708
W Taveras,GWN,CF,0.181,40,138,16,25,5,1,0,4,8,24,13,1,2,0,4,0.242,0.232,0.473
C Aguila,LHV,OF,0.199,48,151,10,30,9,0,3,11,9,43,0,1,0,1,2,0.242,0.318,0.56
B Buscher,COL,3B,0.265,47,162,19,43,9,2,4,26,17,10,0,0,2,5,7,0.33,0.42,0.749
M Aubrey,NOR,DH,0.235,102,366,52,86,25,2,22,68,37,60,2,3,0,9,3,0.31,0.495,0.805
M Rabelo,TOL,C,0.143,10,35,4,5,2,0,1,8,1,8,0,0,0,0,1,0.167,0.286,0.452
C Maldonado,SYR,C,0.223,63,188,16,42,8,0,3,27,19,45,2,1,3,6,5,0.293,0.314,0.607
J Gathright,NOR,CF,0.185,61,216,25,40,4,2,0,7,21,40,12,6,5,2,1,0.255,0.222,0.477
K Shoppach,DUR,C,0.308,4,13,0,4,0,0,0,2,0,3,0,0,0,0,0,0.308,0.308,0.615
A Green,BUF,OF,0.239,78,218,35,52,15,1,5,24,22,45,3,1,5,2,10,0.314,0.385,0.7
M Teahen,CHA,3B,0.364,11,33,7,12,2,0,0,4,10,7,0,0,0,2,2,0.5,0.424,0.924
R Diaz,TOL,C,0.255,71,251,29,64,17,2,1,21,5,13,0,0,2,3,7,0.269,0.351,0.62
C Granderson,SWB,CF,0.25,5,16,0,4,0,0,0,2,2,2,0,0,0,0,0,0.333,0.25,0.583
J Dillon,DUR,2B,0.262,96,351,58,92,23,0,9,57,34,56,5,0,2,6,11,0.334,0.405,0.739
J Weber,TOL,DH,0.257,68,241,27,62,13,2,1,16,24,42,5,2,0,1,4,0.326,0.34,0.666
C Ruiz,LHV,C,0.0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0.333,0.0,0.333
J Furmaniak,DUR,3B,0.264,77,284,51,75,16,3,1,22,41,53,9,4,3,1,9,0.366,0.352,0.718
P Lopez,SYR,SS,0.216,58,148,16,32,10,0,1,11,17,23,5,4,3,2,5,0.293,0.304,0.597
M Morse,SYR,1B,0.255,15,51,12,13,2,0,3,8,8,11,0,0,0,0,5,0.367,0.471,0.837
W Balentien,LOU,RF,0.282,116,401,71,113,23,2,25,78,37,85,12,1,1,11,10,0.337,0.536,0.873
J Salazar,NOR,LF,0.252,117,436,59,110,14,1,16,55,48,82,26,3,0,6,5,0.325,0.399,0.724
R Shealy,PAW,1B,0.231,80,286,41,66,22,1,15,55,46,82,0,0,0,2,4,0.345,0.472,0.817
C Duffy,LHV,OF,0.243,91,346,47,84,18,4,5,34,25,99,12,4,0,3,6,0.306,0.361,0.668
N McLouth,GWN,CF,0.234,34,128,18,30,1,0,6,18,19,21,7,0,0,2,1,0.338,0.383,0.721
J Botts,SYR,OF,0.279,80,276,34,77,20,0,8,48,30,46,0,1,0,4,8,0.345,0.438,0.784
P Orr,SYR,SS,0.264,137,489,63,129,32,8,12,45,33,90,25,9,2,0,7,0.326,0.436,0.761
L Hernandez,BUF,SS,0.28,47,189,25,53,10,4,0,12,10,31,2,1,4,3,2,0.319,0.376,0.694
R Gorecki,SWB,OF,0.253,78,281,45,71,18,5,3,30,32,67,12,3,2,1,7,0.332,0.384,0.717
B Myrow,IND,1B,0.223,94,301,42,67,12,1,7,43,55,72,4,1,2,2,4,0.352,0.339,0.691
J Repko,ROC,OF,0.281,60,228,38,64,8,2,6,28,30,49,10,3,2,1,5,0.368,0.412,0.78
A Hernandez,COL,2B,0.234,47,171,13,40,4,0,1,17,12,23,2,4,1,3,3,0.28,0.275,0.554
M Nickeas,BUF,C,0.214,7,28,1,6,1,0,0,0,1,7,0,0,0,0,0,0.241,0.25,0.491
R Andino,NOR,SS,0.264,132,546,72,144,30,4,13,76,29,110,16,3,2,7,18,0.302,0.405,0.707
J Hermida,PAW,LF,0.288,19,66,7,19,1,0,2,12,4,16,0,0,0,2,2,0.329,0.394,0.723
J Hannahan,PAW,3B,0.255,33,110,15,28,8,0,4,12,17,27,2,0,0,0,1,0.359,0.436,0.796
G Molina,PAW,C,0.241,35,112,12,27,5,0,8,18,7,23,0,0,0,0,1,0.286,0.5,0.786
L Maza,LHV,2B,0.22,51,168,18,37,5,1,0,10,16,25,1,0,0,2,5,0.289,0.262,0.551
O Santos,BUF,C,0.194,10,36,2,7,4,0,0,2,1,8,0,0,0,0,0,0.216,0.306,0.522
N Walker,IND,3B,0.321,43,168,25,54,18,2,6,26,19,31,10,1,0,1,2,0.392,0.56,0.951
K Frandsen,PAW,2B,0.258,17,62,9,16,3,0,2,4,5,3,2,0,1,0,2,0.343,0.403,0.746
J Bowker,IND,LF,0.319,25,91,10,29,7,2,4,10,6,20,0,0,0,0,0,0.367,0.571,0.939
J Feliciano,BUF,LF,0.339,89,336,55,114,18,1,1,28,21,35,6,5,3,3,9,0.385,0.408,0.793
J Colina,CHA,3B,0.189,40,132,9,25,9,0,4,15,5,27,0,1,6,3,1,0.22,0.348,0.568
G Velazquez,PAW,SS,0.249,72,241,24,60,15,2,1,18,17,54,4,1,3,0,3,0.304,0.34,0.644
J Jaso,DUR,C,0.364,3,11,1,4,1,0,0,2,0,2,0,0,0,1,0,0.333,0.455,0.788
W Toregas,COL,C,0.2,14,50,3,10,1,0,2,6,1,9,0,0,0,1,3,0.226,0.34,0.566
B Bixler,SYR,SS,0.285,102,368,45,105,18,4,4,47,30,82,18,7,2,4,8,0.347,0.389,0.736
J Blaquiere,BUF,C,0.318,6,22,3,7,3,0,2,5,1,6,0,0,1,0,0,0.375,0.727,1.102
E Garcia,BUF,CF,0.16,17,50,5,8,2,0,0,1,0,14,0,0,3,0,1,0.16,0.2,0.36
A Flores,TOL,C,0.375,2,8,0,3,0,0,0,2,1,2,0,0,0,0,0,0.444,0.375,0.819
J Whitesell,SYR,1B,0.304,54,184,23,56,12,1,4,34,30,47,0,0,0,2,6,0.406,0.446,0.852
D Scram,TOL,CF,0.208,31,96,12,20,6,2,0,9,15,34,2,1,0,1,0,0.319,0.313,0.631
F Perez,DUR,CF,0.223,116,385,46,86,11,3,4,32,29,97,24,7,8,2,10,0.28,0.299,0.579
J Pridie,BUF,CF,0.28,40,164,17,46,6,1,3,19,12,36,9,3,1,0,0,0.33,0.384,0.714
S Henry,LOU,OF,0.5,4,8,3,4,1,0,0,3,0,0,0,0,0,0,1,0.5,0.625,1.125
M Tolbert,ROC,2B,0.283,42,173,19,49,9,3,1,11,13,30,6,1,1,1,2,0.332,0.387,0.719
S Moore,NOR,2B,0.28,61,225,34,63,9,1,11,45,21,47,2,3,1,3,6,0.345,0.476,0.821
M Prado,GWN,2B,0.25,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5
J Rodriguez,COL,2B,0.293,86,317,49,93,23,1,12,46,40,75,6,2,4,2,16,0.372,0.486,0.858
P Figueroa,NOR,2B,0.266,90,297,32,79,16,1,2,26,21,40,8,6,10,1,7,0.32,0.347,0.667
C Denove,LOU,C,0.262,33,107,16,28,3,0,1,9,11,20,1,0,1,0,2,0.347,0.318,0.665
L Duda,BUF,OF,0.314,70,264,44,83,23,2,17,53,31,57,0,0,0,1,4,0.389,0.61,0.999
B Friday,IND,2B,0.257,93,288,41,74,19,5,2,28,39,69,10,7,6,2,2,0.347,0.378,0.726
D Lehmann,ROC,C,0.263,25,76,9,20,7,0,0,5,7,6,0,0,3,0,1,0.341,0.355,0.696
Z Cozart,LOU,SS,0.255,136,553,91,141,30,4,17,67,40,107,30,4,6,5,15,0.31,0.416,0.726
M Griffin,LOU,OF,0.258,72,186,23,48,17,1,7,22,5,35,1,4,4,2,4,0.278,0.473,0.751
R Hughes,NOR,OF,0.258,104,388,44,100,25,2,10,39,29,121,8,3,1,3,7,0.314,0.41,0.723
J Lobaton,DUR,C,0.261,72,241,26,63,11,0,7,33,27,52,1,0,1,1,10,0.337,0.394,0.731
W Castillo,LOU,C,0.256,92,317,45,81,16,3,9,35,12,50,11,3,6,0,6,0.287,0.41,0.697
C Dickerson,LOU,LF,0.442,13,43,12,19,5,0,3,7,9,13,6,1,2,1,0,0.528,0.767,1.296
B Jones,IND,OF,0.205,48,156,15,32,7,1,3,14,16,38,2,3,3,1,4,0.277,0.321,0.598
A Sanchez,PAW,SS,0.274,62,223,26,61,10,1,0,17,24,30,6,1,2,1,9,0.348,0.327,0.675
M Rizzotti,LHV,1B,0.2,17,45,0,9,3,0,0,4,6,14,0,0,0,0,0,0.308,0.267,0.574
B Horwitz,COL,LF,0.267,6,15,1,4,2,0,0,2,1,0,0,0,0,1,2,0.333,0.4,0.733
J Holt,GWN,2B,0.167,15,36,4,6,0,0,0,3,3,6,1,1,0,0,0,0.231,0.167,0.397
F Cortez,CHA,SS,0.276,48,170,23,47,6,2,1,15,14,18,1,3,3,1,6,0.33,0.353,0.683
K Melillo,IND,OF,0.276,98,352,54,97,24,5,10,41,44,53,9,5,2,6,3,0.352,0.457,0.81
D Nelson,GWN,3B,0.429,5,21,3,9,2,0,1,6,0,2,0,0,0,0,0,0.429,0.667,1.095
A Ricks,CHA,C,0.067,10,30,0,2,1,0,0,1,1,4,0,0,0,1,0,0.094,0.1,0.194
J Ruggiano,DUR,OF,0.287,117,457,77,131,31,0,15,70,42,129,24,6,0,0,11,0.357,0.453,0.81
D Bernier,IND,SS,0.24,69,200,24,48,14,0,1,15,17,48,6,1,7,1,5,0.301,0.325,0.626
J Malo,BUF,OF,0.238,11,21,3,5,2,1,0,1,3,5,0,0,0,0,0,0.333,0.429,0.762
S Bynum,SYR,2B,0.233,88,305,42,71,20,0,14,52,35,94,13,1,0,4,4,0.308,0.436,0.744
G Golson,SWB,OF,0.263,116,415,51,109,23,5,10,40,25,99,17,4,6,2,7,0.313,0.414,0.727
L Carlin,COL,C,0.238,76,244,32,58,10,1,4,29,34,60,5,2,1,3,6,0.332,0.336,0.668
A Donachie,NOR,C,0.201,78,249,23,50,8,0,4,21,26,62,0,2,7,5,3,0.277,0.281,0.558
D Sutton,COL,2B,0.273,113,359,45,98,24,1,5,42,61,92,9,3,8,6,4,0.379,0.387,0.766
J Goedert,COL,3B,0.261,81,318,54,83,23,1,20,51,37,77,2,0,0,2,15,0.345,0.528,0.874
D Brown,PAW,C,0.218,71,238,32,52,19,0,7,29,27,66,1,0,1,2,6,0.304,0.387,0.69
D Espino,COL,C,0.25,26,80,7,20,2,0,0,11,10,10,0,0,1,2,5,0.326,0.275,0.601
J Christian,SWB,OF,0.242,16,66,9,16,0,0,0,4,8,9,2,0,0,0,2,0.324,0.242,0.567
W Timmons,GWN,3B,0.293,114,386,67,113,23,1,6,43,60,33,19,8,5,3,9,0.4,0.404,0.804
P Pilittere,SWB,1B,0.357,22,56,6,20,4,0,1,5,5,13,0,1,0,0,0,0.419,0.482,0.901
C Carter,BUF,RF,0.336,29,113,17,38,9,2,6,22,8,8,0,0,0,0,0,0.39,0.611,1.001
L Davis,SYR,LF,0.254,96,327,44,83,13,3,15,33,26,85,7,3,2,1,9,0.318,0.45,0.767
T Flowers,CHA,C,0.22,100,346,43,76,22,2,16,53,55,121,2,1,2,3,8,0.334,0.434,0.768
B Lillibridge,CHA,2B,0.27,48,185,26,50,8,0,4,16,17,46,19,3,0,3,0,0.33,0.378,0.708
E Patterson,PAW,OF,0.235,4,17,4,4,2,1,0,0,1,7,3,0,0,0,0,0.278,0.471,0.748
D Figueroa,NOR,CF,0.143,2,7,1,1,0,0,1,2,0,3,0,0,0,0,0,0.143,0.571,0.714
J Jaramillo,IND,C,0.239,25,88,3,21,3,0,1,13,5,16,0,0,0,2,3,0.281,0.307,0.588
J Maxwell,SYR,CF,0.287,66,230,34,66,17,0,6,21,35,75,16,7,3,0,5,0.39,0.439,0.829
D Hernandez,GWN,SS,0.319,30,116,13,37,7,2,0,17,4,21,3,1,0,1,1,0.344,0.414,0.758
R Hanigan,LOU,C,0.239,13,46,6,11,3,0,0,2,4,6,0,0,0,0,1,0.327,0.304,0.631
S Lerud,NOR,C,0.095,9,21,2,2,1,0,0,2,7,6,0,0,0,0,0,0.321,0.143,0.464
O Mercado,GWN,C,0.069,9,29,4,2,0,0,1,5,3,1,0,0,0,1,0,0.152,0.172,0.324
N Evans,BUF,1B,0.314,37,140,26,44,14,1,6,25,15,23,0,0,1,0,3,0.385,0.557,0.942
J Ellsbury,PAW,LF,0.471,4,17,5,8,1,0,0,2,1,0,0,0,0,0,0,0.5,0.529,1.029
M Costanzo,LOU,3B,0.167,6,12,2,2,1,0,0,1,3,5,0,0,0,0,0,0.333,0.25,0.583
M LaPorta,COL,LF,0.362,18,69,7,25,4,0,5,16,12,10,0,1,0,0,2,0.457,0.638,1.094
E Salem,DUR,CF,0.182,3,11,1,2,2,0,0,1,0,3,0,0,0,0,0,0.182,0.364,0.545
J Donald,COL,SS,0.277,37,137,27,38,10,2,2,17,21,33,10,2,1,0,3,0.396,0.423,0.82
W Hodges,COL,1B,0.27,125,493,65,133,28,3,15,60,30,96,2,0,2,6,19,0.308,0.43,0.738
B Boesch,TOL,RF,0.379,15,58,6,22,3,1,3,17,4,17,2,1,0,0,1,0.455,0.621,1.075
C Curtis,SWB,LF,0.289,66,239,28,69,24,0,5,27,21,38,1,2,1,2,2,0.358,0.452,0.81
C Valaika,LOU,2B,0.304,118,424,49,129,28,2,4,53,19,72,3,3,4,10,13,0.33,0.408,0.738
B Rhinehart,SYR,OF,0.222,5,9,4,2,1,0,1,2,4,3,0,0,0,0,0,0.462,0.667,1.128
B Peterson,ROC,1B,0.245,128,437,63,107,21,3,19,57,51,131,0,2,1,4,11,0.333,0.437,0.77
G Blanco,GWN,CF,0.286,44,154,26,44,8,0,1,11,23,28,9,1,9,0,1,0.382,0.357,0.739
M Cervenak,BUF,3B,0.249,111,433,48,108,24,0,8,40,11,56,2,1,0,3,12,0.278,0.36,0.638
T Frazier,LOU,OF,0.258,130,480,71,124,32,4,17,66,45,127,14,4,1,2,11,0.333,0.448,0.781
M Hubbard,BUF,1B,0.059,5,17,0,1,1,0,0,1,1,7,0,0,0,0,0,0.111,0.118,0.229
L Marson,COL,C,0.202,37,124,19,25,7,1,4,14,22,24,5,0,0,0,1,0.327,0.371,0.697
J Frazier,TOL,LF,0.256,123,477,72,122,34,2,25,73,32,89,7,1,0,3,13,0.306,0.493,0.799
D Lucy,CHA,C,0.225,59,204,24,46,10,2,2,11,10,52,3,2,7,1,3,0.271,0.324,0.594
S Duncan,COL,1B,0.301,38,146,21,44,11,0,6,34,17,28,0,0,0,1,5,0.38,0.5,0.88
A Ciriaco,TOL,3B,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
S Manriquez,BUF,C,0.167,3,6,0,1,1,0,0,0,1,2,0,0,0,0,0,0.286,0.333,0.619
D Pedroia,PAW,2B,0.167,2,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0.286,0.167,0.452
J Savery,LHV,DH,0.348,23,46,5,16,3,0,1,6,0,10,0,0,2,0,1,0.348,0.478,0.826
E Kratz,IND,C,0.274,70,230,30,63,22,1,9,41,32,54,1,2,0,3,9,0.38,0.496,0.875
D Winfree,SWB,RF,0.264,52,201,24,53,16,0,5,33,9,32,0,0,0,3,8,0.301,0.418,0.719
R Strieby,TOL,OF,0.245,76,290,29,71,15,0,10,49,33,85,1,1,0,1,6,0.323,0.4,0.723
E Nunez,SWB,SS,0.289,118,464,55,134,25,3,4,50,32,60,23,5,3,2,10,0.34,0.381,0.721
N Sellers,LHV,1B,0.236,122,394,32,93,25,1,6,39,37,81,0,3,1,4,11,0.305,0.35,0.655
E Gonzalez,SWB,OF,0.154,4,13,1,2,0,0,0,0,1,5,0,0,0,0,0,0.214,0.154,0.368
S Pearce,IND,1B,0.326,35,129,25,42,14,2,3,15,24,27,7,2,0,4,2,0.424,0.535,0.959
J Suomi,LHV,C,0.245,18,49,2,12,0,0,1,5,2,7,1,1,1,0,0,0.288,0.306,0.595
T Gardenhire,ROC,2B,0.188,50,154,14,29,1,0,1,15,11,16,1,1,4,1,3,0.254,0.214,0.469
W Ramirez,GWN,LF,0.229,65,236,31,54,7,3,8,28,20,82,9,2,0,1,1,0.302,0.386,0.687
J Saltalamacchia,PAW,C,0.278,9,36,5,10,5,0,1,6,4,9,0,0,0,0,0,0.35,0.5,0.85
A De Aza,CHA,LF,0.302,79,318,53,96,21,4,5,49,29,60,16,3,3,3,4,0.366,0.44,0.806
S Riggans,BUF,C,0.2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4
J Van Every,IND,CF,0.214,74,210,32,45,9,0,10,29,37,85,3,4,1,2,2,0.335,0.4,0.735
J Long,LOU,C,0.375,7,8,1,3,0,0,0,0,1,1,0,0,0,0,0,0.444,0.375,0.819
M Young,GWN,OF,0.3,134,487,88,146,33,5,3,35,57,53,39,7,2,2,13,0.38,0.407,0.786
B Guez,TOL,OF,0.251,68,223,32,56,9,3,9,32,24,63,5,6,2,3,5,0.339,0.439,0.778
J Turner,BUF,2B,0.316,101,396,69,125,30,1,12,43,33,51,7,3,5,3,10,0.374,0.487,0.862
D Dorn,LOU,1B,0.302,84,275,50,83,24,2,13,46,38,81,0,0,0,0,2,0.398,0.545,0.944
D Jennings,DUR,CF,0.278,109,399,82,111,25,6,3,36,47,67,37,4,5,1,8,0.362,0.393,0.756
D Espinosa,SYR,SS,0.295,24,95,14,28,2,1,4,15,8,22,5,3,2,2,2,0.349,0.463,0.812
J Schafer,GWN,CF,0.201,52,189,16,38,5,1,1,8,14,47,9,8,5,1,1,0.255,0.254,0.509
D Wabick,BUF,LF,0.333,5,12,0,4,1,0,0,4,1,1,0,1,0,0,1,0.429,0.417,0.845
J Tucker,NOR,OF,0.226,21,62,8,14,5,0,0,2,8,10,3,1,0,0,1,0.314,0.306,0.621
J Morales,ROC,C,0.264,73,258,30,68,19,1,3,25,34,63,0,0,1,1,9,0.35,0.38,0.73
J Danks,CHA,CF,0.245,119,445,62,109,27,3,8,42,41,151,15,6,9,3,6,0.312,0.373,0.685
J Bell,NOR,3B,0.278,81,316,43,88,25,0,13,50,23,78,2,4,0,3,3,0.328,0.481,0.81
B Roberts,ROC,OF,0.333,38,153,19,51,7,2,1,15,10,20,9,3,0,3,2,0.386,0.425,0.811
L Bolivar,GWN,SS,0.217,58,184,19,40,6,2,2,13,8,46,9,0,1,1,3,0.264,0.304,0.568
B Clevlen,GWN,LF,0.257,53,191,19,49,8,0,3,29,22,62,3,0,0,1,4,0.332,0.346,0.677
M Macri,ROC,3B,0.251,97,338,46,85,23,1,9,36,33,91,2,5,2,4,10,0.322,0.405,0.727
B Dlugach,TOL,SS,0.258,117,450,52,116,22,3,6,41,25,149,12,4,2,2,9,0.303,0.36,0.663
M Leon,TOL,DH,0.238,89,298,37,71,10,6,3,27,24,59,2,1,2,4,10,0.302,0.342,0.644
B Coats,CHA,OF,0.284,80,320,41,91,15,2,5,38,28,53,6,1,4,4,7,0.342,0.391,0.732
J Clement,IND,1B,0.304,42,168,23,51,15,1,8,33,9,48,1,4,0,1,4,0.337,0.548,0.885
M Joyce,DUR,DH,0.293,25,92,18,27,8,0,3,12,22,21,1,3,0,0,0,0.435,0.478,0.913
C Thomas,TOL,OF,0.183,21,71,14,13,2,1,4,13,12,32,9,0,1,0,0,0.318,0.408,0.726
M Wagner,PAW,C,0.205,36,127,12,26,5,0,3,16,10,25,0,0,2,4,3,0.255,0.315,0.57
J Mayberry,LHV,RF,0.267,128,495,75,132,25,1,15,65,39,111,20,3,1,4,14,0.328,0.412,0.74
T Crowe,COL,RF,0.244,29,119,21,29,4,1,1,13,7,19,6,1,0,2,2,0.281,0.319,0.601
E Eymann,LOU,1B,0.294,18,51,7,15,4,1,1,6,1,11,0,1,0,1,2,0.302,0.471,0.772
N Reimold,NOR,LF,0.249,94,337,52,84,12,0,10,37,54,61,9,2,0,2,8,0.364,0.374,0.738
