Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
I Araujo,LAG,LF,.333,111,456,84,152,24,12,16,65,24,86,15,6,2,5,11,.369,.544,0.913
F Alejos,PUE,1B,.303,85,297,49,90,11,2,3,49,29,43,1,2,6,3,6,.366,.384,0.749
I Nunez,CAM,C,.300,15,30,3,9,2,0,0,5,2,5,0,0,0,0,2,.344,.367,0.71
J Baisley,MVA,3B,.304,20,79,15,24,5,1,4,18,7,23,0,1,0,1,1,.371,.544,0.915
T Graham,VER,OF,.311,12,45,9,14,1,1,1,2,4,13,3,1,0,0,0,.404,.444,0.848
R Pena,CAM,RF,.360,7,25,4,9,1,0,1,3,6,6,1,0,0,0,0,.484,.520,1.004
C Morales,CDC,1B,.320,100,356,49,114,19,1,10,70,38,69,0,2,4,1,13,.401,.463,0.865
R Irazoqui,REY,2B,.208,53,53,12,11,2,1,0,4,4,17,0,1,0,1,1,.259,.283,0.542
A Despaigne,CAM,OF,.338,33,133,22,45,6,0,8,24,4,27,3,1,1,1,6,.364,.564,0.928
M Enriquez,CAM,3B,.240,7,25,1,6,0,0,0,2,3,0,0,1,0,0,0,.321,.240,0.561
N Becerra,TAB,2B,.120,18,25,2,3,1,0,0,1,3,5,0,0,0,0,2,.214,.160,0.374
E Rangel,AGS,C,.167,10,18,1,3,1,0,0,2,2,10,0,0,0,0,0,.250,.222,0.472
I Bellazetin,TAB,2B,.281,87,224,36,63,10,0,1,22,15,23,11,5,10,1,11,.331,.339,0.67
R Gastelum,TAB,OF,.209,74,134,15,28,12,0,2,9,9,37,1,0,1,0,2,.279,.343,0.622
M Bobadilla,TAB,3B,.287,65,164,29,47,9,1,4,20,27,43,1,3,4,0,4,.403,.427,0.83
R Serrano,PUE,SS,.302,57,215,31,65,8,1,5,32,11,38,0,0,3,1,7,.341,.419,0.759
R Vazquez,VER,2B,.278,56,133,19,37,6,0,3,17,8,23,7,1,2,2,6,.319,.391,0.71
V Gamez,PUE,1B,.324,92,340,60,110,17,4,4,53,41,32,0,1,10,7,9,.391,.432,0.823
R Agramon,REY,CF,.216,81,162,16,35,1,2,0,9,13,33,0,3,4,0,4,.282,.247,0.529
E Osorio,VER,CF,.300,101,340,48,102,19,1,10,46,35,54,9,6,7,3,4,.369,.450,0.819
R Candelario,SAL,SS,.354,54,161,26,57,10,0,2,32,5,30,1,0,3,1,3,.371,.453,0.825
J Rodriguez,SAL,2B,.300,27,110,13,33,6,0,4,18,7,12,3,0,1,0,4,.342,.464,0.806
B Canizares,OAX,DH,.374,112,431,93,161,32,0,29,112,60,51,4,1,0,7,17,.449,.650,1.099
C Suarez,TAB,2B,.327,108,428,82,140,35,0,16,80,26,26,5,8,5,4,8,.384,.521,0.905
R Valdez,CDC,OF,.235,73,136,27,32,4,1,0,13,24,20,5,2,3,1,3,.382,.279,0.662
I Villaescusa,OAX,1B,.179,28,39,2,7,2,0,0,2,5,12,0,0,0,0,1,.289,.231,0.52
H Sosa,VER,C,.251,87,279,32,70,18,1,6,37,27,55,3,0,3,4,7,.313,.387,0.7
E Avila,OAX,SS,.300,111,437,73,131,31,1,12,70,15,56,3,3,14,4,12,.336,.458,0.794
M Lopez,CDC,SS,.256,65,207,18,53,9,4,0,17,20,52,1,1,1,2,7,.328,.338,0.666
I Asencio,TAB,OF,.239,17,71,10,17,3,1,3,7,1,20,2,2,2,0,1,.280,.437,0.717
K Sanchez,CAM,3B,.288,33,111,22,32,7,0,3,14,16,28,3,3,2,0,2,.402,.432,0.834
M Torres,TAB,C,.301,54,103,4,31,4,0,0,11,4,24,1,2,1,1,4,.324,.340,0.664
E Garzon,CDC,3B,.208,9,24,0,5,0,0,0,2,0,7,0,0,0,0,1,.208,.208,0.417
S Gartrell,CAM,OF,.346,6,26,3,9,0,0,0,2,3,6,0,0,0,0,1,.414,.346,0.76
C Pettit,TIG,LF,.316,21,79,13,25,6,0,1,10,10,17,4,1,1,0,0,.438,.430,0.868
H Pena,TIG,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
J Del Campo,YUC,OF,.268,93,325,40,87,8,2,2,36,16,56,10,5,9,5,2,.308,.323,0.631
A Cazana,VER,OF,.328,112,439,76,144,27,2,27,100,43,94,1,2,0,10,10,.380,.583,0.963
R Del Campo,TAB,C,.200,17,25,3,5,0,1,1,3,1,10,0,1,2,0,1,.231,.400,0.631
J Salazar,LAG,SS,.263,80,274,41,72,10,2,3,26,21,50,0,2,15,0,6,.320,.347,0.667
J Miranda,LAG,1B,.367,107,357,88,131,15,1,26,86,86,76,2,1,0,5,7,.498,.633,1.131
D Urias,CDC,SS,.287,76,223,29,64,10,0,3,27,13,39,3,1,10,2,10,.329,.372,0.701
D Nunez,TAB,OF,.291,95,313,50,91,14,1,4,28,45,69,9,6,12,1,11,.404,.380,0.784
F Cordoba,MVA,C,.295,105,366,55,108,14,0,15,53,33,72,0,2,6,1,17,.356,.456,0.812
C Alvarez,SAL,RF,.250,78,212,39,53,14,1,5,14,30,45,1,1,8,0,7,.348,.396,0.745
R Soto,CDC,3B,.215,36,79,10,17,2,0,0,6,9,12,1,0,3,0,0,.311,.241,0.552
L Heras,MEX,OF,.310,91,335,81,104,19,9,11,42,48,73,14,6,5,2,3,.398,.519,0.917
Y Sanchez,OAX,SS,.346,62,243,34,84,9,1,6,43,15,27,1,2,0,2,9,.383,.465,0.848
J Amador,MEX,1B,.368,104,400,76,147,22,0,36,121,38,59,0,1,0,8,16,.419,.693,1.111
J Galarraga,MIN,C,.317,74,252,42,80,17,1,5,31,30,40,9,2,8,0,8,.394,.452,0.847
R Alvarez,MTY,LF,.299,110,431,72,129,27,2,21,81,10,117,17,2,0,3,11,.330,.517,0.847
K Binick,MVA,OF,.259,64,259,41,67,5,1,2,21,23,19,20,5,7,1,4,.350,.309,0.659
N Perez,MVA,RF,.293,79,290,55,85,8,4,17,51,45,64,0,3,0,1,3,.391,.524,0.915
O Lemus,AGS,C,.259,27,54,5,14,3,0,1,4,5,16,0,0,0,1,1,.328,.370,0.698
A Gonzalez,OAX,CF,.283,98,315,68,89,17,5,11,43,46,74,2,1,8,0,7,.391,.473,0.864
C Ibarra,VER,OF,.254,95,260,34,66,10,1,13,47,18,54,1,3,4,1,8,.306,.450,0.756
I Pina,AGS,C,.178,47,45,3,8,0,0,0,1,4,13,0,1,0,0,5,.245,.178,0.423
D Flores,CDC,OF,.167,37,48,5,8,0,0,0,1,3,10,1,2,1,0,1,.216,.167,0.382
E Ortiz,PUE,OF,.324,106,417,77,135,27,4,7,52,17,80,12,9,4,4,13,.360,.458,0.818
H Vasquez,OAX,SS,.242,35,62,14,15,4,0,1,4,3,14,0,0,2,0,3,.277,.355,0.632
R Rios,MTY,2B,.282,99,351,46,99,8,3,5,40,16,28,14,6,17,4,4,.314,.365,0.678
J Ramon,OAX,C,.189,28,53,3,10,2,0,0,6,1,11,0,0,2,1,4,.200,.226,0.426
E Trujillo,MVA,OF,.155,77,161,21,25,4,0,2,8,8,26,3,0,5,1,3,.203,.217,0.421
C Osuna,CAM,3B,.250,46,44,4,11,3,0,0,1,1,6,0,0,3,0,1,.267,.318,0.585
H Wilson,MEX,C,.279,28,43,7,12,2,0,0,3,5,9,0,0,2,1,1,.360,.326,0.686
D Linares,TAB,1B,.343,109,420,65,144,27,0,17,75,24,25,2,0,1,7,15,.394,.529,0.923
R Ramirez,LAG,OF,.272,83,250,34,68,10,2,3,20,7,57,3,5,7,1,4,.296,.364,0.66
M Benacka,MEX,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
F Lugo,YUC,RF,.203,76,187,26,38,8,2,2,18,5,34,4,0,8,1,6,.223,.299,0.522
S Perez,MTY,LF,.306,82,235,42,72,9,1,2,27,13,50,7,3,6,2,4,.355,.379,0.734
R Valencia,CDC,OF,.276,82,279,33,77,14,3,0,28,11,30,2,0,10,2,8,.311,.348,0.658
R Rodriguez,MIN,C,.212,18,33,2,7,1,1,0,0,2,9,0,0,1,0,0,.278,.303,0.581
A Carreon,PUE,SS,.305,91,367,74,112,18,4,8,44,31,68,9,5,9,2,9,.382,.441,0.824
L Juarez,MTY,C,.296,65,216,24,64,19,0,4,32,9,26,1,0,5,2,5,.328,.440,0.767
L Porchas,TAB,2B,.255,85,145,17,37,5,0,3,10,6,28,1,0,11,0,8,.303,.352,0.655
S Garcia,MIN,OF,.255,82,220,33,56,9,2,2,26,8,74,16,6,5,1,2,.289,.341,0.63
J Orozco,YUC,RF,.249,85,297,35,74,14,1,8,44,19,86,0,1,1,1,10,.298,.384,0.682
A Ortiz,MEX,OF,.111,13,18,5,2,0,1,0,3,4,7,0,0,0,0,0,.273,.222,0.495
A Velazquez,CAM,2B,.273,108,362,49,99,22,3,8,56,30,61,3,5,9,2,13,.334,.417,0.751
