Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
V DiFazio,HIC,C,0.29,18,62,12,18,5,1,5,17,12,11,0,0,0,1,3,0.423,0.645,1.068
M Thomas,GVL,C,0.183,17,60,8,11,1,0,4,8,2,23,0,0,0,0,1,0.222,0.4,0.622
T Langley,GBO,C,0.223,67,229,16,51,6,0,4,25,11,38,2,1,2,3,4,0.261,0.301,0.563
R Taylor,GBO,C,0.212,22,66,11,14,2,0,2,12,6,22,1,0,0,1,0,0.293,0.333,0.627
T Hauschild,BG,C,0.203,23,79,7,16,3,0,1,3,3,33,0,0,1,0,0,0.259,0.278,0.537
K Lafrenz,LWD,C,0.208,15,48,1,10,3,0,0,5,2,22,0,0,0,1,1,0.235,0.271,0.506
S Leon,HAG,C,0.218,23,78,7,17,3,0,0,6,5,21,0,0,0,0,0,0.265,0.256,0.521
T Sanchez,WV,C,0.316,41,155,29,49,15,1,7,46,21,34,1,0,0,4,0,0.415,0.561,0.976
D Ricardo,DEL,C,0.133,6,15,2,2,1,0,0,2,1,3,0,0,0,0,1,0.188,0.2,0.388
S Valle,LWD,C,0.223,45,157,16,35,12,1,1,15,16,37,1,2,0,1,3,0.313,0.331,0.644
M Sanchez,GVL,C,0.0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0
L De Los Santos,HIC,C,0.272,65,217,26,59,6,0,4,35,7,42,5,1,8,6,5,0.299,0.355,0.654
T d'Arnaud,LWD,C,0.255,126,482,71,123,38,1,13,71,41,75,8,4,0,9,10,0.319,0.419,0.738
D Hogan,HIC,C,0.249,68,241,31,60,15,3,16,43,26,74,0,1,1,0,7,0.325,0.535,0.86
D Norris,HAG,C,0.286,126,437,78,125,30,0,23,84,90,116,6,3,0,5,6,0.413,0.513,0.926
T Reagan,HAG,C,0.233,36,116,13,27,4,3,0,12,15,31,1,1,0,1,2,0.328,0.319,0.647
M Valadez,LC,C,0.207,52,169,15,35,4,0,4,24,5,28,4,3,1,1,6,0.242,0.302,0.543
C Weems,CSC,C,0.26,55,173,19,45,10,1,1,14,15,55,0,0,5,1,2,0.317,0.347,0.664
C Anderson,ROM,C,0.063,7,16,2,1,0,0,0,0,3,12,0,0,0,0,0,0.211,0.063,0.273
J Ceballos,GBO,C,0.2,11,25,4,5,1,0,1,4,1,7,0,0,0,1,0,0.3,0.36,0.66
C Maddox,ROM,C,0.231,11,39,2,9,0,0,0,1,1,15,1,0,0,0,1,0.268,0.231,0.499
W Parra,LEX,C,0.0,4,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0
M Abeita,CSC,C,0.225,74,249,28,56,12,1,4,32,31,58,1,0,2,1,10,0.322,0.329,0.651
T Federowicz,GVL,C,0.345,55,226,34,78,19,0,10,34,15,42,1,0,0,2,2,0.393,0.562,0.955
J Jefferies,BG,C,0.261,116,440,54,115,17,1,8,50,37,35,7,2,3,3,12,0.326,0.359,0.686
R Lavarnway,GVL,C,0.285,106,404,60,115,36,2,21,87,50,113,1,2,0,6,7,0.367,0.54,0.907
M Moras,SAV,C,0.308,8,26,3,8,0,0,0,1,3,3,0,1,0,1,0,0.367,0.308,0.674
B Schlehuber,ROM,C,0.199,100,351,41,70,23,0,5,37,18,59,5,1,3,2,7,0.265,0.308,0.573
K Skipworth,GBO,C,0.208,70,264,28,55,14,1,7,37,18,91,1,2,1,1,4,0.263,0.348,0.612
Z Larson,KAN,C,0.235,19,68,5,16,3,0,0,5,2,19,0,1,0,0,0,0.268,0.279,0.547
Z Zaneski,HIC,C,0.25,6,20,2,5,1,0,0,1,1,7,1,0,1,0,0,0.286,0.3,0.586
K Gronauer,SAV,C,0.243,67,230,27,56,7,0,6,23,13,45,0,1,0,4,8,0.294,0.352,0.646
M Kramer,ROM,C,0.385,4,13,5,5,1,0,2,3,1,2,0,0,0,0,1,0.429,0.923,1.352
B Akashian,LWD,C,0.204,24,54,10,11,2,0,1,7,18,14,0,1,0,0,2,0.442,0.296,0.738
R Perez,LC,C,0.24,17,50,10,12,1,0,0,5,8,19,0,1,0,1,4,0.381,0.26,0.641
J Comadena,LEX,C,0.125,3,8,1,1,0,0,0,0,0,2,1,0,0,0,1,0.125,0.125,0.25
J Farnham,CSC,C,0.323,20,62,13,20,6,0,1,10,5,13,0,1,0,2,1,0.389,0.468,0.857
J Phegley,KAN,C,0.224,52,196,27,44,9,0,9,33,11,40,1,1,1,2,6,0.277,0.408,0.685
R Vaughn,KAN,C,0.25,2,8,1,2,1,0,1,6,0,1,0,0,0,0,0,0.25,0.75,1.0
R Gugel,LWD,C,0.0,3,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0.25,0.0,0.25
