Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
W Ortiz,RC,2B,.321,30,109,19,35,7,2,1,22,22,17,2,1,1,1,6,.440,.450,0.89
R Lipkin,STK,C,.248,83,314,44,78,20,1,6,47,14,51,3,2,3,1,4,.288,.376,0.664
V Catricala,HD,3B,.351,71,282,56,99,19,1,14,61,33,45,8,3,1,4,11,.421,.574,0.996
N Liles,SJ,DH,.281,78,288,30,81,16,2,2,37,17,38,6,0,3,6,5,.317,.372,0.689
T LaTorre,SJ,DH,.263,6,19,4,5,2,0,0,3,3,3,0,0,0,0,1,.391,.368,0.76
M Arrendell,LAN,SS,.281,50,178,35,50,11,1,3,19,20,24,1,4,3,0,6,.357,.404,0.761
K Sams,HD,OF,.200,20,60,11,12,3,1,6,10,3,26,1,1,0,0,2,.238,.583,0.821
H Rodriguez,BAK,2B,.340,58,238,37,81,17,0,8,44,14,35,12,7,0,1,4,.378,.513,0.891
J Altuve,LAN,2B,.408,52,213,38,87,13,7,5,34,19,26,19,9,3,3,5,.451,.606,1.057
Y Batista,HD,1B,.000,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,.000,.000,0.0
R Velasquez,HD,SS,.238,8,21,2,5,1,0,0,0,1,6,0,0,1,0,0,.304,.286,0.59
J Segura,IE,SS,.281,44,185,26,52,9,4,3,21,15,26,18,6,0,1,4,.337,.422,0.758
I Sumi,IE,C,.172,13,29,2,5,1,0,0,4,3,6,0,0,0,0,1,.250,.207,0.457
A Nina,MOD,2B,.294,112,425,63,125,22,5,5,54,29,72,15,10,4,5,10,.341,.405,0.746
R Jean,RC,OF,.247,88,296,42,73,11,1,5,34,10,61,13,7,4,2,7,.281,.341,0.622
H Sanchez,SJ,C,.302,52,212,31,64,14,1,11,58,11,49,0,1,0,3,3,.338,.533,0.871
J Pozo,LE,C,.167,18,48,3,8,2,0,0,2,1,17,0,0,0,1,1,.180,.208,0.388
E Rincon,LE,3B,.329,74,298,54,98,24,1,8,50,32,59,1,1,0,6,2,.394,.497,0.891
R van Heydoorn,HD,3B,.241,19,54,6,13,6,0,1,10,4,21,0,0,0,0,0,.293,.407,0.701
J Navarro,SJ,C,.000,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,.000,.000,0.0
D Almonte,HD,OF,.268,128,504,75,135,28,6,24,97,22,161,18,12,4,5,7,.298,.490,0.788
J Bass,IE,OF,.289,53,180,24,52,10,2,1,20,15,22,7,4,4,3,6,.351,.383,0.735
J Brossman,IE,1B,.182,6,22,3,4,1,0,1,6,1,8,1,0,0,1,1,.208,.364,0.572
G Brown,SJ,CF,.336,131,559,115,188,34,13,14,80,46,77,53,19,6,4,6,.407,.519,0.925
D Carroll,HD,CF,.299,131,482,117,144,20,6,18,57,88,157,62,14,6,4,4,.418,.477,0.896
M Cusick,IE,2B,.190,6,21,4,4,2,1,0,2,4,2,0,0,0,0,0,.320,.381,0.701
W Fairley,SJ,LF,.245,60,208,28,51,7,1,2,21,20,39,3,1,5,2,1,.329,.317,0.646
Y Grandal,BAK,C,.296,56,206,47,61,14,0,10,40,41,57,0,0,0,3,6,.410,.510,0.92
S Hunt,BAK,RF,.291,104,378,44,110,27,3,8,59,36,96,3,3,3,1,6,.353,.442,0.795
J Kahaulelio,BAK,3B,.211,5,19,3,4,1,0,0,1,4,1,0,0,0,0,0,.348,.263,0.611
D Killian,LE,C,.143,6,14,1,2,1,0,0,0,4,1,1,0,0,0,0,.333,.214,0.548
M LeVier,STK,CF,.218,99,367,45,80,14,3,15,48,22,102,2,3,0,3,4,.266,.395,0.661
D Lohman,BAK,2B,.331,39,130,25,43,10,2,5,17,13,23,4,2,2,0,3,.400,.554,0.954
J McOwen,HD,RF,.291,33,127,16,37,7,1,6,27,7,28,2,1,0,7,1,.326,.504,0.83
N Noonan,SJ,SS,.246,28,122,14,30,6,1,1,16,12,18,1,2,0,1,3,.311,.336,0.647
J Pedroza,RC,2B,.278,30,108,18,30,7,1,4,26,12,22,2,0,2,0,4,.376,.472,0.848
C Ramirez,IE,C,.348,52,181,28,63,21,0,4,28,16,33,1,0,0,2,1,.403,.530,0.933
C Weems,BAK,C,.167,4,12,1,2,0,0,1,2,0,7,0,0,0,0,0,.167,.417,0.583
J Wideman,BAK,C,.179,26,78,7,14,3,0,2,10,8,17,0,0,2,1,4,.270,.295,0.565
M Wing,IE,2B,.317,73,293,50,93,17,2,11,54,17,53,1,7,2,2,0,.365,.502,0.866
J Wise,RC,C,.286,97,336,61,96,18,2,17,73,53,90,2,2,1,4,10,.384,.503,0.887
J Johnston,STK,C,.318,8,22,2,7,1,0,0,1,3,6,0,0,0,0,0,.423,.364,0.787
J Becker,RC,SS,.400,1,5,0,2,1,0,0,2,0,1,0,0,0,0,0,.400,.600,1.0
M Martinez,HD,3B,.278,109,432,64,120,22,3,11,56,19,137,2,1,2,7,7,.313,.419,0.731
A Phillips,HD,2B,.229,14,35,7,8,1,2,1,3,10,12,3,0,2,0,0,.400,.457,0.857
T Medica,LE,C,.302,42,139,21,42,10,0,6,17,25,32,0,1,0,1,4,.440,.504,0.944
J Galvez,LE,2B,.291,128,488,84,142,36,5,13,86,41,123,37,9,1,5,8,.355,.465,0.82
G Noriega,HD,2B,.266,105,383,45,102,16,6,3,50,18,108,4,11,6,1,18,.307,.363,0.67
J Christian,STK,3B,.259,40,143,19,37,2,2,3,19,11,43,6,1,0,2,3,.308,.364,0.671
R LaMarre,BAK,OF,.279,117,445,78,124,17,3,6,47,42,97,52,14,2,6,8,.347,.371,0.718
A Wates,LAN,OF,.300,132,526,85,158,23,9,6,75,47,86,26,7,2,6,13,.366,.413,0.779
J Villar,LAN,SS,.259,47,174,26,45,7,4,4,26,25,56,20,6,3,3,0,.353,.414,0.767
H Rodriguez,LAN,3B,.111,6,18,2,2,1,0,0,0,1,5,0,0,0,0,1,.158,.167,0.325
R Liriano,LE,CF,.127,15,55,8,7,1,1,0,6,6,13,1,1,0,0,3,.213,.182,0.395
L Anders,SJ,1B,.246,106,378,62,93,24,2,13,50,41,91,1,1,3,0,7,.326,.423,0.75
D Anna,LE,2B,.311,44,148,25,46,10,2,3,18,19,22,2,0,2,3,4,.400,.466,0.866
J Austin,LAN,CF,.257,74,315,47,81,17,4,3,37,29,73,17,11,1,4,5,.318,.365,0.683
D Bailey,IE,2B,.275,57,200,34,55,9,3,1,25,23,47,10,2,8,1,2,.360,.365,0.725
K Broxton,VIS,CF,.251,110,406,69,102,14,5,7,44,62,142,27,8,5,7,3,.349,.362,0.711
A Buchholz,BAK,2B,.284,92,342,47,97,15,1,8,42,27,35,6,8,4,5,15,.335,.404,0.739
D Cleary,MOD,CF,.235,130,503,96,118,20,4,1,45,75,97,27,16,8,4,11,.337,.296,0.634
K Coddington,BAK,C,.362,27,94,21,34,6,0,3,16,7,5,3,2,2,1,3,.402,.521,0.923
D Coleman,STK,SS,.240,120,462,71,111,27,4,15,66,46,171,21,4,3,5,10,.314,.413,0.727
B Crawford,SJ,SS,.322,14,59,14,19,5,1,3,15,9,13,0,0,1,0,1,.412,.593,1.005
R Dixon,STK,OF,.243,125,456,74,111,19,5,11,47,47,135,3,5,0,2,6,.317,.379,0.696
D Flores,LAN,3B,.311,50,183,38,57,14,0,12,48,17,33,0,2,0,3,5,.371,.585,0.955
R Garcia,LAN,C,.242,86,297,26,72,11,2,1,27,17,41,3,2,6,3,12,.288,.303,0.591
R Gomez,IE,SS,.143,2,7,0,1,1,0,0,1,1,2,0,0,0,0,0,.250,.286,0.536
M Gonzalez,MOD,2B,.111,9,18,4,2,0,0,0,1,6,7,2,1,0,0,0,.333,.111,0.444
K Greene,VIS,RF,.273,22,77,17,21,6,0,3,10,13,24,0,1,0,1,2,.406,.468,0.874
G Hogue,LAN,CF,.269,109,386,63,104,19,2,1,25,33,67,28,7,10,3,4,.342,.337,0.679
J Jimenez,IE,C,.271,84,291,35,79,17,0,6,35,40,54,1,0,2,2,9,.357,.392,0.749
M Long,IE,OF,.301,121,481,104,145,29,11,16,73,56,86,26,12,5,6,6,.382,.507,0.889
C McMurray,BAK,C,.000,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,0.0
A Means,BAK,OF,.249,111,426,58,106,15,3,5,48,18,89,37,10,8,2,7,.298,.333,0.632
F Pfister,BAK,3B,.364,3,11,1,4,1,0,0,1,0,3,1,0,0,0,1,.364,.455,0.818
S Proscia,HD,3B,.303,44,185,28,56,11,1,12,42,4,33,3,3,1,1,2,.319,.568,0.887
J Rodriguez,IE,DH,.143,3,7,1,1,0,0,1,2,0,1,0,0,0,0,1,.143,.571,0.714
A Simunic,LAN,3B,.295,67,227,41,67,10,2,5,28,29,59,5,0,5,3,1,.371,.423,0.794
M Stokes,LE,LF,.214,12,28,2,6,0,0,0,0,1,10,2,0,0,0,0,.241,.214,0.456
D Gordon,RC,SS,.273,3,11,4,3,0,0,0,0,1,1,2,1,0,0,1,.333,.273,0.606
K Walton,STK,OF,.317,11,41,5,13,2,1,1,9,6,8,0,1,0,1,1,.396,.488,0.884
A Younger,IE,3B,.234,62,209,25,49,9,3,7,36,20,83,0,1,2,4,5,.320,.407,0.726
M Zuanich,MOD,1B,.366,58,224,59,82,23,2,14,49,30,59,4,3,1,2,3,.455,.674,1.129
E Mesa,MOD,CF,.256,53,164,22,42,7,1,0,13,15,28,11,2,6,1,4,.320,.311,0.631
D Gregorius,BAK,SS,.303,46,188,30,57,12,1,5,28,10,25,8,8,2,3,2,.333,.457,0.791
J Fellhauer,BAK,LF,.281,99,388,56,109,24,1,5,44,46,68,9,10,5,0,9,.362,.387,0.748
B Smith,RC,RF,.294,74,293,59,86,24,0,16,63,32,83,3,2,0,4,8,.359,.539,0.898
B Borchering,VIS,LF,.267,135,531,80,142,29,3,24,92,49,162,4,1,0,5,10,.332,.469,0.801
N Franklin,HD,SS,.275,64,258,50,71,10,5,5,20,31,56,13,1,5,1,3,.356,.411,0.767
R Grichuk,IE,OF,.283,14,53,13,15,4,2,1,6,0,13,0,0,0,1,1,.316,.491,0.806
J Meyer,LAN,3B,.264,130,484,65,128,23,0,14,72,59,125,1,5,1,6,11,.343,.399,0.742
J Mier,LAN,SS,.233,57,206,35,48,7,1,2,23,29,54,5,3,6,3,4,.335,.306,0.641
D Nick,VIS,2B,.300,132,564,99,169,35,5,13,68,30,80,5,5,1,3,15,.342,.449,0.791
M Stassi,STK,DH,.231,31,121,22,28,6,0,2,19,16,22,1,1,0,0,4,.331,.331,0.662
J Townsend,IE,2B,.349,13,43,7,15,4,0,1,8,4,13,3,2,0,0,1,.429,.512,0.94
J Comadena,LAN,C,.295,40,95,15,28,8,1,1,16,10,26,1,0,2,2,2,.389,.432,0.821
S Hansen,HD,2B,.289,54,197,37,57,10,6,2,28,20,59,2,4,2,2,3,.357,.431,0.789
B Hernandez,IE,3B,.136,7,22,0,3,1,0,0,1,1,6,0,0,0,0,0,.174,.182,0.356
B Greene,BAK,SS,.287,126,502,79,144,21,6,14,79,41,75,36,9,6,3,5,.344,.436,0.78
R Brayton,LE,C,.500,4,10,2,5,0,0,0,1,2,3,0,0,0,0,0,.583,.500,1.083
R Aguila,VIS,C,.250,1,4,0,1,0,0,0,1,0,2,0,0,0,0,0,.250,.250,0.5
N Arenado,MOD,3B,.298,134,517,82,154,32,3,20,122,47,53,2,1,4,14,21,.349,.487,0.836
A Bailey,LAN,RF,.289,30,128,15,37,3,0,5,27,5,23,0,0,0,2,4,.316,.430,0.746
S Baron,HD,C,.188,5,16,3,3,1,0,0,1,1,6,0,0,1,1,1,.222,.250,0.472
A Burg,SJ,3B,.298,72,262,49,78,24,0,14,45,28,80,2,3,1,2,3,.369,.550,0.919
E Castro,LAN,DH,.259,77,263,32,68,16,0,9,37,35,81,1,3,1,0,8,.350,.422,0.772
R Cavan,SJ,2B,.270,130,508,86,137,38,5,12,90,64,92,10,4,0,10,8,.352,.435,0.787
M Cerione,HD,CF,.248,48,157,21,39,9,1,3,19,19,40,7,3,0,0,5,.355,.376,0.731
N Cuevas,RC,OF,.220,23,91,11,20,4,1,0,11,4,17,2,2,0,0,3,.253,.286,0.538
M Davidson,VIS,1B,.277,135,535,93,148,39,1,20,106,52,147,0,1,0,8,7,.348,.465,0.814
R Fuentes,LE,CF,.275,124,510,84,140,15,9,5,45,44,117,41,14,9,1,1,.342,.369,0.711
A Giobbi,HD,C,.195,25,77,8,15,6,0,1,10,5,22,0,0,3,1,4,.250,.312,0.562
J Hagerty,LE,C,.311,68,257,53,80,25,2,8,47,26,62,3,2,0,3,5,.386,.518,0.903
J Jones,HD,RF,.247,83,296,42,73,16,4,5,29,42,92,16,3,1,1,5,.347,.378,0.725
T Joseph,SJ,C,.270,127,514,80,139,33,2,22,95,29,102,1,0,1,7,18,.317,.471,0.787
J Karcich,IE,3B,.208,75,221,27,46,14,1,2,21,20,61,4,3,1,1,8,.279,.308,0.586
K Matthes,MOD,RF,.334,93,371,70,124,39,3,23,95,22,80,7,4,1,1,12,.378,.642,1.02
R Ortiz,STK,C,.340,28,97,17,33,5,0,4,21,21,22,2,0,0,2,3,.455,.515,0.97
C Owings,VIS,SS,.246,121,521,67,128,29,6,11,50,15,130,10,4,8,4,5,.274,.388,0.662
M Richard,STK,OF,.292,107,432,65,126,29,1,8,57,43,69,27,10,4,3,22,.363,.419,0.782
J Sanders,MOD,DH,.211,30,109,14,23,5,0,1,17,3,31,0,0,1,0,2,.232,.284,0.517
J Singleton,LAN,1B,.333,35,129,20,43,9,1,4,16,14,40,0,0,0,2,3,.405,.512,0.917
A Songco,RC,LF,.313,131,534,110,167,48,4,29,114,42,121,4,3,0,5,8,.367,.581,0.948
C Tremblay,LE,2B,.255,53,153,17,39,1,0,0,18,16,33,3,2,3,3,3,.320,.261,0.581
A Aliotti,STK,1B,.276,127,457,73,126,20,1,11,66,80,123,2,1,1,3,11,.392,.396,0.788
C Crumbliss,STK,OF,.268,120,426,75,114,18,4,7,52,96,85,24,7,10,5,4,.404,.378,0.782
M Fleury,BAK,C,.278,51,169,26,47,8,3,3,24,30,42,5,2,0,0,4,.390,.414,0.804
M Gilmartin,STK,2B,.264,124,492,71,130,25,9,14,75,51,124,4,6,1,5,8,.338,.437,0.775
J Goebbert,LAN,LF,.260,26,104,16,27,1,0,5,18,10,16,3,0,1,2,3,.319,.413,0.732
Y Gonzalez,BAK,C,.111,2,9,0,1,0,0,0,0,0,2,1,0,0,0,0,.111,.111,0.222
B Greer,VIS,DH,.247,64,223,32,55,13,0,4,27,15,70,4,4,4,0,5,.306,.359,0.665
J Hilt,VIS,OF,.189,29,90,11,17,3,0,2,9,14,38,3,1,0,1,2,.308,.289,0.597
J Marder,HD,C,.324,18,71,11,23,6,0,2,12,2,12,3,1,2,1,2,.380,.493,0.873
T Morris,HD,1B,.280,6,25,2,7,0,0,0,1,1,8,0,0,0,0,0,.308,.280,0.588
W Olabisi,LE,RF,.225,94,293,47,66,8,4,5,31,33,75,25,5,8,1,6,.327,.331,0.658
E Oliver,IE,1B,.266,59,222,31,59,13,0,6,39,29,38,2,2,1,2,10,.360,.405,0.766
D Read,BAK,OF,.250,33,120,20,30,4,1,4,15,8,32,9,4,1,0,4,.302,.400,0.702
C Richburg,BAK,1B,.262,93,343,44,90,16,1,12,45,16,88,3,3,1,3,10,.321,.420,0.741
D Tarleton,MOD,C,.268,56,164,23,44,5,2,0,21,30,44,2,2,1,0,2,.388,.323,0.711
R Torrez,VIS,LF,.231,82,286,43,66,17,2,8,49,29,89,1,0,1,5,3,.330,.388,0.718
T Witherspoon,IE,CF,.279,16,68,15,19,4,0,1,10,5,14,2,2,0,0,4,.338,.382,0.72
M Choice,STK,CF,.285,118,467,79,133,28,1,30,82,61,134,9,5,0,4,9,.376,.542,0.918
J Gyorko,LE,3B,.365,81,340,78,124,35,2,18,74,38,64,11,3,0,2,6,.429,.638,1.068
K Clark,LAN,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
J Morillo,BAK,C,.333,2,6,1,2,1,0,0,0,0,4,0,0,0,0,0,.333,.500,0.833
R LaPensee,VIS,OF,.244,74,238,19,58,13,0,0,24,16,40,7,4,3,2,1,.295,.298,0.593
R Noel,LE,CF,.210,32,100,19,21,2,2,0,6,13,19,12,1,1,0,0,.313,.270,0.583
J Parker,SJ,OF,.253,127,486,81,123,25,3,13,61,74,144,20,5,2,1,9,.360,.397,0.757
J Rutledge,MOD,SS,.348,113,460,91,160,33,9,9,71,41,91,16,3,8,2,5,.414,.517,0.931
D Adamson,LAN,CF,.155,18,58,4,9,3,0,1,6,3,28,2,1,2,1,0,.206,.259,0.465
R Broussard,IE,SS,.143,6,7,1,1,0,0,0,0,1,3,0,0,0,0,0,.250,.143,0.393
K Calhoun,IE,RF,.324,133,512,94,166,36,6,22,99,73,96,20,10,1,4,10,.410,.547,0.957
J Campos,IE,3B,.167,13,30,4,5,0,0,0,4,2,8,0,0,1,1,0,.212,.167,0.379
A Eaton,VIS,CF,.332,65,244,54,81,15,3,6,39,42,41,24,8,0,1,2,.455,.492,0.947
B Heath,LAN,C,.262,40,145,23,38,11,0,5,23,15,41,0,1,0,1,2,.333,.441,0.775
S Irvine,IE,2B,.248,99,319,41,79,18,4,3,35,27,69,4,4,4,5,9,.310,.357,0.667
C Jurica,SJ,SS,.250,55,180,36,45,12,0,4,23,25,44,5,2,1,1,4,.355,.383,0.739
B Larosa,RC,C,.182,8,22,1,4,0,0,0,0,1,2,0,1,1,0,0,.217,.182,0.399
J Lemmerman,RC,SS,.293,103,400,71,117,23,2,8,54,47,90,9,3,5,5,6,.379,.420,0.799
D Meeley,LE,RF,.268,55,190,25,51,10,1,4,29,12,43,0,0,1,2,2,.312,.395,0.707
M Browning,HD,DH,.250,20,76,9,19,2,1,0,6,4,17,1,3,0,0,2,.288,.303,0.59
O Garcia,LE,OF,.224,18,49,9,11,1,0,1,6,2,7,1,0,0,2,2,.245,.306,0.551
B Lane,LAN,OF,.000,5,14,2,0,0,0,0,1,1,4,0,0,1,0,1,.067,.000,0.067
B Marcoe,HD,C,.167,18,54,3,9,0,0,0,1,1,7,0,0,0,0,1,.224,.167,0.391
J Schlander,HD,SS,.272,47,158,30,43,12,0,0,17,27,42,4,0,1,2,1,.384,.348,0.732
J Yakubik,IE,1B,.571,2,7,1,4,0,0,0,1,0,1,0,0,0,0,0,.571,.571,1.143
