Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C Jacobs,CHA,1B,.188,29,85,9,16,3,0,3,12,10,33,0,0,0,1,5,.271,.329,0.6
D Lohman,PNS,SS,.236,132,484,45,114,22,0,8,53,38,84,16,10,11,3,6,.304,.331,0.635
T Mattair,PNS,1B,.242,132,475,52,115,15,2,13,57,41,106,2,2,2,1,11,.315,.364,0.679
J Paciorek,HVL,C,.252,41,103,11,26,5,0,2,9,17,25,0,0,0,1,2,.361,.359,0.72
J Pedroza,MIS,SS,.281,117,370,48,104,14,2,4,48,38,66,6,3,3,4,11,.348,.362,0.71
G Sexton,MTG,3B,.212,12,33,4,7,2,0,1,2,7,7,1,0,0,0,3,.350,.364,0.714
E Soto,TNS,SS,.190,45,121,12,23,2,0,2,6,13,26,1,2,2,0,4,.269,.256,0.525
G Weber,MOB,3B,.281,104,320,33,90,20,1,4,52,24,62,5,1,1,1,6,.344,.388,0.731
A Wilkins,BIR,1B,.288,67,243,37,70,16,0,10,49,38,58,3,0,0,2,5,.386,.477,0.863
J Wise,CHA,1B,.245,106,278,30,68,20,0,8,35,39,88,0,2,1,1,7,.341,.403,0.744
S Zarraga,HVL,C,.292,74,168,15,49,9,0,1,15,14,30,0,1,4,1,2,.355,.363,0.718
M Acosta,MTG,C,.197,71,234,18,46,8,0,7,30,21,61,0,0,3,4,9,.259,.321,0.579
O Luna,MIS,2B,.248,76,226,26,56,11,0,1,15,12,26,2,2,4,0,7,.292,.310,0.601
C Retherford,CHA,3B,.219,47,146,18,32,11,2,4,26,9,28,0,0,4,3,2,.273,.404,0.677
G Noriega,JXN,SS,.256,104,371,35,95,15,4,2,30,14,72,7,2,13,3,12,.283,.334,0.617
R Poythress,JXN,1B,.286,4,14,4,4,1,0,2,4,4,1,0,0,0,0,0,.444,.786,1.23
C Berset,PNS,C,.182,16,55,5,10,5,0,0,5,6,6,0,0,0,1,2,.258,.273,0.531
J Silverio,PNS,3B,.333,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,.333,.667,1.0
C Bethancourt,MIS,C,.277,90,358,42,99,21,0,12,45,16,57,11,7,5,7,8,.305,.436,0.741
D Vicioso,PNS,C,.159,21,63,5,10,1,0,1,4,4,16,0,0,0,0,5,.221,.222,0.443
R Gomez,MOB,C,.272,73,224,19,61,13,0,0,26,30,24,1,1,2,3,13,.359,.330,0.689
E Gonzalez,CHA,3B,.000,10,22,0,0,0,0,0,1,1,5,0,0,2,0,0,.043,.000,0.043
D Black,BIR,1B,.290,133,449,70,130,28,1,17,83,91,98,7,2,3,4,10,.411,.470,0.881
Z Cox,JAX,3B,.269,86,283,32,76,15,2,3,29,38,68,2,0,0,2,9,.357,.367,0.724
T Davis,TNS,C,.158,6,19,1,3,2,0,0,1,0,4,0,0,0,0,0,.158,.263,0.421
J Hicks,JXN,C,.236,80,296,40,70,14,1,4,29,22,62,13,4,1,2,8,.301,.331,0.632
C McMurray,BIR,C,.200,14,30,4,6,1,0,1,4,10,6,1,0,4,0,0,.400,.333,0.733
B Miller,JXN,SS,.294,42,153,27,45,7,1,6,25,20,30,4,3,1,0,1,.379,.471,0.85
S Proscia,JXN,1B,.201,90,314,37,63,9,1,10,28,20,92,11,4,2,2,1,.249,.331,0.58
C Puckett,BIR,3B,.258,102,349,43,90,16,0,15,50,22,47,7,4,2,3,11,.301,.433,0.734
B Schlehuber,MIS,C,.199,54,176,19,35,4,0,4,17,10,33,2,0,3,1,7,.249,.290,0.538
M Semien,BIR,SS,.290,105,393,90,114,21,5,15,49,84,66,20,5,2,0,7,.420,.483,0.903
R Torrez,MTG,3B,.247,89,299,37,74,16,2,5,44,16,56,2,1,0,4,7,.322,.365,0.687
M Gonzalez,BIR,C,.244,37,119,12,29,5,1,2,16,10,25,3,1,0,0,8,.318,.353,0.671
B Zapenas,TNS,SS,.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
B Greene,PNS,2B,.227,92,304,23,69,10,1,3,21,25,39,4,2,7,0,8,.288,.296,0.584
H Guevara,MTG,2B,.230,34,113,11,26,4,0,0,10,12,17,2,1,1,0,12,.310,.265,0.575
A Alcantara,TNS,SS,.271,133,494,69,134,36,4,15,69,62,125,31,6,9,4,4,.352,.451,0.804
C Villanueva,TNS,3B,.261,133,490,60,128,41,2,19,72,34,117,5,7,3,6,10,.317,.469,0.787
T Barnhart,PNS,C,.260,98,339,31,88,19,1,3,44,45,57,1,0,4,4,5,.348,.348,0.696
D Black,JAX,SS,.200,98,315,45,63,5,4,2,21,35,74,8,3,7,0,11,.284,.260,0.544
M Blanke,BIR,C,.226,94,332,25,75,15,1,7,43,36,75,2,0,3,2,5,.302,.340,0.642
J Bour,TNS,1B,.237,83,317,48,75,17,0,18,64,36,63,0,2,0,6,3,.313,.461,0.774
A Burg,JAX,3B,.132,11,38,3,5,1,0,0,2,1,9,0,0,0,0,2,.154,.158,0.312
A Dudley,JAX,C,.148,30,54,5,8,1,0,2,6,10,8,1,0,0,0,1,.281,.278,0.559
T Krick,JAX,C,.265,43,102,14,27,6,0,1,16,14,27,1,0,0,0,1,.375,.353,0.728
R Price,MTG,2B,.226,121,420,39,95,10,0,5,31,48,43,2,3,10,3,11,.318,.286,0.604
A Songco,CHA,1B,.214,74,210,21,45,12,2,6,27,18,43,1,0,2,1,5,.281,.376,0.658
J Vazquez,CHA,C,.190,44,126,14,24,1,0,6,12,14,42,2,3,1,1,0,.285,.341,0.626
B Bantz,JXN,C,.159,22,69,5,11,2,0,1,4,4,21,1,0,1,0,1,.205,.232,0.437
M Gilmartin,PNS,3B,.169,25,65,7,11,1,0,1,3,14,26,0,1,2,0,0,.316,.231,0.547
C Grider,CHA,SS,.000,3,7,0,0,0,0,0,0,1,4,0,1,1,0,1,.125,.000,0.125
J Marder,JXN,2B,.218,90,275,32,60,10,2,4,22,24,59,8,4,6,2,4,.298,.313,0.61
N Perio,JAX,2B,.232,57,177,20,41,7,0,1,14,16,27,2,0,1,1,5,.297,.288,0.586
T Saladino,BIR,SS,.229,118,424,49,97,17,2,5,55,51,86,28,8,6,6,15,.316,.314,0.63
C Tanabe,JXN,C,.111,3,9,1,1,0,0,0,2,1,3,0,1,0,0,0,.200,.111,0.311
D Wagner,BIR,2B,.274,87,296,33,81,9,0,1,23,19,33,23,7,2,0,4,.322,.314,0.636
E Salcedo,MIS,3B,.239,132,468,52,112,22,2,12,55,44,111,20,10,1,4,14,.304,.372,0.675
H Valor,PNS,SS,.000,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,.500,.000,0.5
R Torreyes,TNS,2B,.263,65,224,32,59,13,4,2,25,22,15,4,0,9,4,8,.340,.384,0.724
R Brett,MTG,2B,.238,25,105,19,25,6,1,3,16,8,14,4,0,0,1,2,.289,.400,0.689
M Canha,JAX,1B,.273,128,425,63,116,32,2,13,58,54,102,6,1,5,5,9,.371,.449,0.82
C Casali,MTG,C,.383,35,120,25,46,11,0,5,31,21,18,0,0,0,1,2,.483,.600,1.083
J Realmuto,JAX,C,.239,106,368,41,88,21,3,5,39,36,68,9,1,0,7,7,.310,.353,0.663
D Vidal,PNS,3B,.206,46,131,9,27,2,0,1,9,15,40,0,0,3,1,5,.286,.244,0.53
N Shaw,HVL,SS,.253,124,450,50,114,10,2,2,27,63,71,8,4,9,6,3,.344,.298,0.641
R Fisher,JAX,3B,.221,50,145,22,32,9,0,5,24,16,45,2,1,2,0,3,.319,.386,0.705
P Gosselin,MIS,2B,.243,59,218,27,53,10,1,1,23,12,31,5,1,4,3,3,.291,.312,0.603
B Kleinknecht,MIS,1B,.238,93,235,32,56,9,0,8,35,18,43,0,0,5,5,4,.295,.379,0.674
A McClure,JAX,SS,.000,7,11,0,0,0,0,0,0,1,6,0,0,0,0,0,.083,.000,0.083
S Vucinich,HVL,3B,.199,98,221,25,44,11,0,2,13,40,67,4,1,2,2,8,.327,.276,0.603
M Walker,HVL,3B,.223,119,368,42,82,15,1,12,41,49,108,2,2,0,2,15,.318,.367,0.684
P Brady,JXN,2B,.344,12,32,4,11,3,0,1,3,4,10,1,0,0,0,1,.417,.531,0.948
T Mittelstaedt,HVL,3B,.137,20,51,3,7,2,0,1,2,7,23,1,1,0,0,0,.241,.235,0.477
C Noble,TNS,C,.232,29,95,9,22,6,0,0,7,8,19,0,0,1,1,1,.288,.295,0.583
J Rogers,HVL,1B,.270,133,481,69,130,25,2,22,87,59,86,7,2,0,8,11,.346,.468,0.814
J Baez,TNS,SS,.294,54,218,39,64,15,0,20,54,19,69,8,2,0,3,3,.346,.638,0.983
J Choi,JXN,1B,.268,61,198,21,53,10,3,9,39,32,28,2,2,0,2,5,.377,.485,0.862
T La Stella,MIS,2B,.343,81,283,32,97,21,2,4,41,37,34,7,1,1,0,6,.422,.473,0.896
N Ahmed,MOB,SS,.236,136,487,58,115,21,5,4,46,33,72,26,7,7,6,10,.288,.324,0.613
A Barnes,JAX,C,.339,19,62,10,21,2,2,1,7,12,10,0,0,0,0,0,.446,.484,0.93
M Dowd,JXN,C,.196,36,112,9,22,4,0,1,3,4,20,0,1,0,0,2,.250,.259,0.509
D Paolini,JXN,1B,.165,31,103,6,17,5,1,0,4,18,24,1,2,1,0,1,.289,.233,0.522
A Weisenburger,HVL,C,.251,63,175,21,44,8,1,5,24,24,48,0,2,3,2,2,.367,.394,0.761
R Court,MOB,3B,.258,59,178,19,46,14,0,1,19,32,56,2,2,0,2,7,.380,.354,0.734
C Seitzer,MTG,1B,.268,139,489,58,131,25,1,6,61,81,98,1,1,0,1,12,.380,.360,0.74
R Lopez,TNS,C,.247,95,316,44,78,22,0,8,43,49,67,0,1,1,0,9,.350,.392,0.742
D Herbek,BIR,SS,.253,29,83,9,21,4,0,0,7,13,17,2,1,0,0,0,.361,.301,0.662
S Othman,JAX,C,.250,2,4,1,1,0,0,0,1,1,2,0,0,0,0,0,.400,.250,0.65
M Johnson,BIR,2B,.238,5,21,2,5,0,0,0,1,0,4,1,0,0,1,0,.227,.238,0.465
C Taylor,JXN,SS,.293,67,256,46,75,12,4,1,16,40,55,18,3,1,1,4,.391,.383,0.774
L Rymel,TNS,C,.167,2,6,0,1,0,0,0,1,1,1,0,0,0,0,0,.286,.167,0.452
J Dowdy,BIR,C,.000,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,0.0
