Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
L Arauz,MVA,LF,0.305,97,347,54,106,21,3,6,53,53,34,1,8,5,4,8,0.397,0.435,0.832
C Quintero,OAX,RF,0.317,92,375,61,119,25,3,12,77,31,29,8,1,2,5,16,0.373,0.496,0.869
J Acuna,SAL,OF,0.296,42,98,21,29,5,0,1,15,13,12,1,2,2,3,3,0.385,0.378,0.762
G Angulo,LAR,LF,0.114,19,44,6,5,0,0,0,1,3,12,1,2,0,1,3,0.184,0.114,0.297
W Arano,CHI,LF,0.338,57,133,23,45,6,0,1,23,15,8,0,0,0,1,8,0.411,0.406,0.817
E Arredondo,MEX,CF,0.356,70,278,58,99,14,5,2,29,26,15,15,9,5,3,1,0.411,0.464,0.875
C Avila,MIN,OF,0.291,28,55,11,16,2,0,0,3,7,8,1,0,3,0,5,0.371,0.327,0.698
O De La Torre,PUE,RF,0.338,95,349,58,118,21,1,12,72,25,52,1,2,1,5,11,0.384,0.507,0.891
J Espinoza,REY,OF,0.278,71,187,30,52,10,0,3,29,35,34,4,1,4,1,3,0.393,0.38,0.773
H Garcia,REY,OF,0.248,40,105,8,26,1,0,1,9,8,8,0,1,3,1,6,0.298,0.286,0.584
S Gonzalez,LAR,OF,0.292,98,397,55,116,21,3,6,41,12,32,7,7,6,5,12,0.319,0.406,0.725
J Guzman,VER,OF,0.238,105,362,48,86,10,1,22,65,40,67,2,3,2,3,8,0.314,0.453,0.768
R Macias,TAB,OF,0.324,70,105,8,34,9,0,1,18,11,24,0,0,2,1,1,0.395,0.438,0.833
C Presichi,SAL,OF,0.342,97,363,65,124,18,2,8,58,34,34,8,7,9,5,15,0.399,0.468,0.867
E Salcedo,CHI,LF,0.316,97,377,70,119,22,3,2,45,31,48,7,6,5,1,8,0.371,0.406,0.777
O Sandoval,MIN,OF,0.227,64,198,20,45,11,0,1,19,13,27,2,4,16,1,2,0.28,0.298,0.578
R Soriano,MIN,LF,0.158,7,19,0,3,0,0,0,2,1,4,0,0,0,0,1,0.2,0.158,0.358
G Vazquez,MIN,OF,0.216,90,320,42,69,10,0,0,22,30,29,8,4,11,1,13,0.296,0.247,0.543
C Zazueta,MIN,LF,0.308,76,273,27,84,12,2,5,33,9,33,13,4,6,1,5,0.331,0.421,0.752
I Araujo,LAG,RF,0.329,106,413,50,136,18,2,8,65,22,78,20,8,9,3,10,0.361,0.441,0.801
J Romo,LAR,LF,0.302,103,354,45,107,11,2,1,23,54,43,9,2,15,2,5,0.394,0.353,0.747
F Villaescusa,CAM,OF,0.203,43,64,16,13,1,0,0,4,18,17,4,1,0,1,1,0.388,0.219,0.607
R Gastelum,CHI,OF,0.282,59,124,15,35,3,1,1,18,9,17,0,0,3,3,3,0.338,0.347,0.685
R Agramon,TAB,OF,0.268,75,153,21,41,8,0,2,13,15,25,2,3,3,0,4,0.337,0.359,0.697
E Osorio,VER,LF,0.278,59,79,21,22,6,0,0,9,12,13,5,1,8,0,1,0.38,0.354,0.735
R Valdez,LAG,OF,0.28,81,214,39,60,5,6,1,21,23,31,12,5,12,0,4,0.371,0.374,0.745
A Cazana,MIN,OF,0.38,29,108,14,41,3,0,4,20,9,14,2,1,0,0,2,0.432,0.519,0.951
D Urias,TAB,RF,0.304,91,273,36,83,6,5,2,29,16,37,5,3,14,1,7,0.344,0.385,0.728
L Heras,REY,CF,0.316,96,399,58,126,15,8,4,55,42,45,11,5,11,7,4,0.379,0.424,0.803
L Torres,TAB,OF,0.313,20,48,9,15,2,0,0,3,5,9,2,0,1,0,1,0.377,0.354,0.732
A Gonzalez,OAX,CF,0.287,91,268,71,77,10,6,3,26,59,67,14,5,10,4,3,0.431,0.403,0.834
C Ibarra,TAB,OF,0.261,61,88,10,23,8,0,0,5,11,12,2,1,3,0,2,0.35,0.352,0.702
D Flores,CAM,OF,0.26,58,131,18,34,4,0,1,13,6,14,0,0,3,0,4,0.297,0.313,0.61
M Esquivel,TAB,OF,0.0,4,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
E Ortiz,PUE,OF,0.288,56,66,26,19,6,0,3,12,5,15,7,3,4,0,0,0.373,0.515,0.888
E Trujillo,MVA,OF,0.268,67,123,26,33,7,2,0,16,6,23,3,1,6,2,2,0.298,0.358,0.655
R Ramirez,LAG,OF,0.294,100,394,73,116,22,1,5,50,31,95,5,6,9,5,5,0.343,0.393,0.737
S Perez,MTY,LF,0.286,83,189,26,54,8,2,0,14,16,37,4,3,4,3,4,0.346,0.349,0.695
R Valencia,CAM,OF,0.333,76,261,32,87,5,4,0,24,9,19,4,2,9,0,4,0.36,0.383,0.743
C Caamal,TAB,RF,0.143,8,14,2,2,1,0,0,1,0,2,0,0,0,0,2,0.143,0.214,0.357
S Garcia,VER,OF,0.174,83,230,29,40,6,0,5,19,20,79,15,2,4,1,5,0.242,0.265,0.507
J Orozco,VER,OF,0.232,48,112,16,26,5,1,3,6,12,28,1,2,2,0,1,0.312,0.375,0.687
J Lopez,SAL,OF,0.338,47,71,20,24,1,1,0,8,4,12,4,5,1,0,1,0.373,0.38,0.754
W Castanos,LAG,OF,0.167,9,12,0,2,1,0,0,2,0,4,0,0,0,0,0,0.167,0.25,0.417
F Busani,MVA,OF,0.307,39,101,14,31,8,1,3,18,7,34,0,2,5,1,2,0.366,0.495,0.861
J Linares,PUE,OF,0.0,2,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
J Espinoza,TIG,OF,0.0,6,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0
R Armenta,LAR,OF,0.118,7,17,0,2,0,0,0,0,1,9,0,0,0,0,0,0.167,0.118,0.284
S Elizalde,MTY,OF,0.333,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667
E Lopez,REY,OF,0.0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
A Sanchez,MEX,OF,0.333,5,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0.333,0.333,0.667
J Duran,YUC,OF,0.075,33,40,12,3,1,0,0,1,2,8,2,0,0,0,0,0.14,0.1,0.24
J Aguilar,REY,OF,0.267,14,30,3,8,1,1,0,5,3,6,1,1,0,0,1,0.333,0.367,0.7
C Penuelas,SAL,OF,0.125,5,8,1,1,0,1,0,2,0,3,0,0,0,0,1,0.125,0.375,0.5
C Zayas,LAG,OF,0.133,14,15,2,2,0,0,0,1,2,1,0,0,0,0,0,0.235,0.133,0.369
